Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
01-Jan-14,1.2238,3.2068,2.392,2.8692,1.5117,2.0891,2.8567,5.7675,5.3429,0.8053,2.7106,1.9497,0.8731,1.7366,1.6314,1.5478,2.5005,0.8142,1.6541,4.7284,0.7044,5.0107,1.3728,6.1582,2.8688,2.2396,2.8082,1.4271,5.306,2.2136,1.8242,6.0933,6.9331,1.33,4.2811,3.6375,0.7886,2.1727,1.1305,3.5304,1.6517,0.7361,4.77,1.6547
02-Jan-14,1.2238,3.2068,2.392,2.8692,1.5117,2.0891,2.8567,5.7675,5.3429,0.8053,2.7106,1.9497,0.8731,1.7366,1.6314,1.5478,2.5005,0.8142,1.6541,4.7284,0.7044,5.0107,1.3728,6.1582,2.8688,2.2396,2.8082,1.4271,5.306,2.2136,1.8242,6.0933,6.9331,1.33,4.2811,3.6375,0.7886,2.1727,1.1305,3.5304,1.6517,0.7361,4.77,1.6547
03-Jan-14,1.2238,3.2068,2.392,2.8692,1.5117,2.0891,2.8567,5.7675,5.3429,0.8053,2.7106,1.9497,0.8731,1.7366,1.6314,1.5478,2.5005,0.8142,1.6541,4.7284,0.7044,5.0107,1.3728,6.1582,2.8688,2.2396,2.8082,1.4271,5.306,2.2136,1.8242,6.0933,6.9331,1.33,4.2811,3.6375,0.7886,2.1727,1.1305,3.5304,1.6517,0.7361,4.77,1.6547
04-Jan-14,1.2136,3.1804,2.3721,2.8627,1.5044,2.0674,2.8258,5.6945,5.2854,0.794,2.6693,1.9295,0.8627,1.7379,1.6335,1.5625,2.4988,0.7983,1.6647,4.7318,0.7049,4.9626,1.3723,6.1584,2.8722,2.2412,2.795,1.4371,5.3214,2.2153,1.8255,6.0979,6.8713,1.3344,4.2843,3.6403,0.7892,2.1743,1.1281,3.5331,1.6356,0.728,4.7729,1.6472
05-Jan-14,1.2136,3.1804,2.3721,2.8627,1.5044,2.0674,2.8258,5.6945,5.2854,0.794,2.6693,1.9295,0.8627,1.7379,1.6335,1.5625,2.4988,0.7983,1.6647,4.7318,0.7049,4.9626,1.3723,6.1584,2.8722,2.2412,2.795,1.4371,5.3214,2.2153,1.8255,6.0979,6.8713,1.3344,4.2843,3.6403,0.7892,2.1743,1.1281,3.5331,1.6356,0.728,4.7729,1.6472
06-Jan-14,1.2136,3.1804,2.3721,2.8627,1.5044,2.0674,2.8258,5.6945,5.2854,0.794,2.6693,1.9295,0.8627,1.7379,1.6335,1.5625,2.4988,0.7983,1.6647,4.7318,0.7049,4.9626,1.3723,6.1584,2.8722,2.2412,2.795,1.4371,5.3214,2.2153,1.8255,6.0979,6.8713,1.3344,4.2843,3.6403,0.7892,2.1743,1.1281,3.5331,1.6356,0.728,4.7729,1.6472
07-Jan-14,1.2176,3.1887,2.3785,2.8608,1.5053,2.0619,2.8289,5.6985,5.2937,0.7949,2.6825,1.9325,0.8649,1.7466,1.6437,1.5657,2.5109,0.7992,1.6711,4.7554,0.7043,4.988,1.3779,6.1892,2.886,2.2523,2.8022,1.4464,5.348,2.2264,1.8347,6.1284,6.8696,1.341,4.3058,3.6583,0.7927,2.1852,1.1337,3.5508,1.6335,0.7351,4.7969,1.6396
08-Jan-14,1.2176,3.1887,2.3785,2.8608,1.5053,2.0619,2.8289,5.6985,5.2937,0.7949,2.6825,1.9325,0.8649,1.7466,1.6437,1.5657,2.5109,0.7992,1.6711,4.7554,0.7043,4.988,1.3779,6.1892,2.886,2.2523,2.8022,1.4464,5.348,2.2264,1.8347,6.1284,6.8696,1.341,4.3058,3.6583,0.7927,2.1852,1.1337,3.5508,1.6335,0.7351,4.7969,1.6396
09-Jan-14,1.215,3.1729,2.367,2.8598,1.4934,2.0629,2.81,5.6624,5.2641,0.7882,2.6581,1.9142,0.8616,1.7421,1.6117,1.5547,2.5025,0.7989,1.6636,4.7431,0.7066,4.9675,1.3711,6.1624,2.8794,2.2465,2.8031,1.4419,5.3343,2.2207,1.828,6.1126,6.8703,1.3376,4.2947,3.649,0.7907,2.1795,1.1278,3.5416,1.6295,0.7345,4.7852,1.6367
10-Jan-14,1.2108,3.1788,2.3715,2.8666,1.4894,2.0576,2.8156,5.6801,5.235,0.7916,2.6567,1.9173,0.8646,1.7421,1.6071,1.5477,2.5038,0.797,1.6595,4.7431,0.7066,4.9736,1.3705,6.1645,2.8773,2.2467,2.8062,1.439,5.2545,2.2209,1.8261,6.1126,6.8619,1.3357,4.2914,3.6489,0.7907,2.1795,1.1276,3.5303,1.6128,0.7271,4.7853,1.6396
11-Jan-14,1.2146,3.1794,2.3721,2.8637,1.4922,2.0642,2.819,5.6838,5.2186,0.7925,2.674,1.9219,0.8666,1.7451,1.6072,1.5526,2.5071,0.8016,1.6623,4.7513,0.7079,4.9953,1.3741,6.1817,2.8839,2.2503,2.8169,1.4369,5.2553,2.2248,1.8292,6.1232,6.88,1.3364,4.2918,3.6553,0.7921,2.1833,1.1294,3.5295,1.6201,0.7301,4.7934,1.6445
12-Jan-14,1.2146,3.1794,2.3721,2.8637,1.4922,2.0642,2.819,5.6838,5.2186,0.7925,2.674,1.9219,0.8666,1.7451,1.6072,1.5526,2.5071,0.8016,1.6623,4.7513,0.7079,4.9953,1.3741,6.1817,2.8839,2.2503,2.8169,1.4369,5.2553,2.2248,1.8292,6.1232,6.88,1.3364,4.2918,3.6553,0.7921,2.1833,1.1294,3.5295,1.6201,0.7301,4.7934,1.6445
13-Jan-14,1.2146,3.1794,2.3721,2.8637,1.4922,2.0642,2.819,5.6838,5.2186,0.7925,2.674,1.9219,0.8666,1.7451,1.6072,1.5526,2.5071,0.8016,1.6623,4.7513,0.7079,4.9953,1.3741,6.1817,2.8839,2.2503,2.8169,1.4369,5.2553,2.2248,1.8292,6.1232,6.88,1.3364,4.2918,3.6553,0.7921,2.1833,1.1294,3.5295,1.6201,0.7301,4.7934,1.6445
14-Jan-14,1.214,3.2002,2.388,2.8738,1.4968,2.0733,2.8546,5.7423,5.2656,0.7994,2.6913,1.9356,0.8721,1.7475,1.6003,1.5804,2.5131,0.8044,1.6904,4.7578,0.7049,5.0167,1.3809,6.1902,2.8917,2.2534,2.8365,1.4558,5.2762,2.2278,1.8318,6.1316,6.9224,1.3363,4.2821,3.6602,0.7931,2.1863,1.1309,3.5339,1.6338,0.7414,4.7999,1.654
15-Jan-14,1.224,3.2138,2.398,2.8754,1.5212,2.0776,2.8698,5.7697,5.2989,0.7992,2.7145,1.9451,0.8756,1.7533,1.6076,1.5785,2.519,0.7993,1.6916,4.7736,0.7112,5.0265,1.3836,6.2064,2.9029,2.2611,2.8504,1.4731,5.2937,2.2349,1.8359,6.1519,6.9363,1.3401,4.2956,3.6724,0.7958,2.1935,1.1338,3.5406,1.6154,0.7438,4.816,1.6558
16-Jan-14,1.2279,3.2077,2.3935,2.8867,1.5206,2.0719,2.8809,5.7636,5.2904,0.7979,2.7248,1.9372,0.8727,1.7572,1.6011,1.5644,2.5298,0.801,1.6839,4.7842,0.7128,5.0438,1.3808,6.2158,2.9067,2.2661,2.854,1.4695,5.268,2.2399,1.8381,6.1656,6.9402,1.3404,4.3113,3.6806,0.7975,2.1984,1.1354,3.5383,1.6127,0.7479,4.8263,1.6538
17-Jan-14,1.2298,3.2261,2.4072,2.8868,1.5296,2.0834,2.8754,5.7813,5.3181,0.8011,2.7345,1.9482,0.8765,1.7678,1.6163,1.5532,2.54,0.802,1.6881,4.8131,0.7184,5.0618,1.388,6.2511,2.9195,2.2797,2.8721,1.4692,5.2926,2.2534,1.8492,6.2028,6.9697,1.3471,4.3436,3.7027,0.8023,2.2117,1.1406,3.541,1.6215,0.7494,4.8549,1.6627
18-Jan-14,1.233,3.2334,2.4128,2.9151,1.5339,2.0888,2.877,5.802,5.3277,0.803,2.7463,1.957,0.8778,1.7736,1.6209,1.5611,2.5495,0.8034,1.6998,4.8289,0.7194,5.0868,1.3936,6.2782,2.9321,2.2868,2.8846,1.4669,5.3047,2.2611,1.8533,6.2232,6.9863,1.3476,4.3658,3.7149,0.805,2.2189,1.143,3.548,1.6357,0.7512,4.8708,1.6742
19-Jan-14,1.233,3.2334,2.4128,2.9151,1.5339,2.0888,2.877,5.802,5.3277,0.803,2.7463,1.957,0.8778,1.7736,1.6209,1.5611,2.5495,0.8034,1.6998,4.8289,0.7194,5.0868,1.3936,6.2782,2.9321,2.2868,2.8846,1.4669,5.3047,2.2611,1.8533,6.2232,6.9863,1.3476,4.3658,3.7149,0.805,2.2189,1.143,3.548,1.6357,0.7512,4.8708,1.6742
20-Jan-14,1.233,3.2334,2.4128,2.9151,1.5339,2.0888,2.877,5.802,5.3277,0.803,2.7463,1.957,0.8778,1.7736,1.6209,1.5611,2.5495,0.8034,1.6998,4.8289,0.7194,5.0868,1.3936,6.2782,2.9321,2.2868,2.8846,1.4669,5.3047,2.2611,1.8533,6.2232,6.9863,1.3476,4.3658,3.7149,0.805,2.2189,1.143,3.548,1.6357,0.7512,4.8708,1.6742
21-Jan-14,1.2296,3.2153,2.3992,2.9114,1.5266,2.0714,2.8657,5.7672,5.289,0.7958,2.7342,1.9453,0.8743,1.7704,1.617,1.5599,2.5437,0.7884,1.699,4.8202,0.7123,5.0712,1.3871,6.2625,2.9255,2.2825,2.8745,1.4606,5.2623,2.257,1.8499,6.2119,6.946,1.3452,4.3595,3.7082,0.8035,2.2149,1.1409,3.5239,1.6318,0.7558,4.862,1.6648
22-Jan-14,1.232,3.2232,2.405,2.9208,1.5346,2.0791,2.8706,5.7783,5.3026,0.7948,2.7357,1.9448,0.8738,1.7762,1.614,1.56,2.553,0.7943,1.6966,4.8358,0.7205,5.0827,1.3885,6.2763,2.9363,2.2898,2.8716,1.4753,5.2525,2.2644,1.8541,6.2323,6.9693,1.3432,4.3711,3.7203,0.8061,2.2222,1.1439,3.53,1.6441,0.7582,4.8779,1.6676
23-Jan-14,1.2322,3.2338,2.413,2.9466,1.5389,2.0874,2.8848,5.7898,5.3304,0.7998,2.7426,1.9549,0.877,1.7817,1.6249,1.5802,2.5601,0.7866,1.7079,4.8509,0.7227,5.1074,1.3942,6.3047,2.9446,2.2968,2.881,1.4836,5.2606,2.2714,1.8579,6.2516,6.9884,1.3447,4.3844,3.7317,0.8086,2.2291,1.1473,3.5205,1.6446,0.7549,4.8928,1.6697
24-Jan-14,1.2347,3.2517,2.4263,2.9539,1.545,2.0842,2.9117,5.8258,5.3602,0.7996,2.7669,1.9699,0.8833,1.78,1.597,1.5668,2.557,0.7863,1.7065,4.8463,0.722,5.108,1.3927,6.2964,2.9413,2.2944,2.8731,1.481,5.2302,2.2695,1.8561,6.2456,7.007,1.3384,4.3736,3.7274,0.8078,2.2269,1.1474,3.5178,1.6284,0.7503,4.8885,1.658
25-Jan-14,1.2363,3.2489,2.4241,2.9467,1.5453,2.1009,2.8837,5.7607,5.3517,0.791,2.7408,1.9785,0.8803,1.7729,1.6012,1.5382,2.5461,0.7657,1.7265,4.827,0.7191,5.0849,1.3841,6.2824,2.9317,2.2841,2.8394,1.4614,5.1748,2.2605,1.8468,6.2207,7.0278,1.3306,4.35,3.7127,0.8046,2.2181,1.1431,3.4901,1.5907,0.739,4.8693,1.6412
26-Jan-14,1.2363,3.2489,2.4241,2.9467,1.5453,2.1009,2.8837,5.7607,5.3517,0.791,2.7408,1.9785,0.8803,1.7729,1.6012,1.5382,2.5461,0.7657,1.7265,4.827,0.7191,5.0849,1.3841,6.2824,2.9317,2.2841,2.8394,1.4614,5.1748,2.2605,1.8468,6.2207,7.0278,1.3306,4.35,3.7127,0.8046,2.2181,1.1431,3.4901,1.5907,0.739,4.8693,1.6412
27-Jan-14,1.2363,3.2489,2.4241,2.9467,1.5453,2.1009,2.8837,5.7607,5.3517,0.791,2.7408,1.9785,0.8803,1.7729,1.6012,1.5382,2.5461,0.7657,1.7265,4.827,0.7191,5.0849,1.3841,6.2824,2.9317,2.2841,2.8394,1.4614,5.1748,2.2605,1.8468,6.2207,7.0278,1.3306,4.35,3.7127,0.8046,2.2181,1.1431,3.4901,1.5907,0.739,4.8693,1.6412
28-Jan-14,1.245,3.2617,2.4338,2.9464,1.551,2.109,2.8763,5.7784,5.3637,0.7964,2.7604,1.9849,0.8846,1.7791,1.6074,1.5519,2.5548,0.7584,1.734,4.8439,0.7163,5.0946,1.3934,6.3111,2.9429,2.2917,2.8135,1.463,5.1257,2.2684,1.8513,6.2425,7.056,1.3354,4.3554,3.725,0.8074,2.2258,1.1471,3.5026,1.585,0.7423,4.8886,1.6422
29-Jan-14,1.2429,3.2537,2.4276,2.9448,1.5514,2.1017,2.8947,5.8047,5.3586,0.7979,2.7572,1.9781,0.8833,1.7799,1.6011,1.5654,2.5579,0.7853,1.7271,4.846,0.722,5.0963,1.3969,6.3095,2.942,2.2927,2.8397,1.4734,5.1405,2.2694,1.8502,6.2453,7.0438,1.3358,4.3574,3.7262,0.8078,2.2268,1.1471,3.5044,1.6098,0.7349,4.8881,1.6467
30-Jan-14,1.2435,3.2658,2.4369,2.954,1.5514,2.0989,2.8825,5.7768,5.3953,0.7923,2.7635,1.9876,0.8855,1.7819,1.5965,1.5617,2.5613,0.8005,1.7339,4.8515,0.7228,5.1075,1.3983,6.3143,2.9434,2.2952,2.8529,1.4747,5.1555,2.272,1.8504,6.2523,7.0506,1.3342,4.3623,3.7297,0.8087,2.2293,1.147,3.5084,1.5964,0.736,4.8936,1.6659
31-Jan-14,1.2398,3.2464,2.4225,2.9309,1.5437,2.0995,2.852,5.722,5.3709,0.7771,2.7371,1.9812,0.8793,1.7819,1.5935,1.5572,2.5609,0.7781,1.7415,4.8515,0.7228,5.1024,1.3957,6.321,2.9408,2.2945,2.8405,1.4508,5.0558,2.2723,1.8484,6.2523,7.0259,1.3327,4.3564,3.7296,0.8087,2.2293,1.1459,3.5344,1.5756,0.7312,4.8937,1.6496
01-Feb-14,1.237,3.2337,2.413,2.9319,1.5391,2.0829,2.848,5.6958,5.3667,0.7766,2.7266,1.9721,0.8771,1.7824,1.593,1.5575,2.5606,0.7861,1.7401,4.8527,0.721,5.0823,1.3958,6.3049,2.9412,2.2953,2.8438,1.4505,5.0665,2.2729,1.849,6.254,6.9928,1.3312,4.3575,3.7129,0.8089,2.23,1.1459,3.5373,1.586,0.7398,4.895,1.6508
02-Feb-14,1.237,3.2337,2.413,2.9319,1.5391,2.0829,2.848,5.6958,5.3667,0.7766,2.7266,1.9721,0.8771,1.7824,1.593,1.5575,2.5606,0.7861,1.7401,4.8527,0.721,5.0823,1.3958,6.3049,2.9412,2.2953,2.8438,1.4505,5.0665,2.2729,1.849,6.254,6.9928,1.3312,4.3575,3.7129,0.8089,2.23,1.1459,3.5373,1.586,0.7398,4.895,1.6508
03-Feb-14,1.237,3.2337,2.413,2.9319,1.5391,2.0829,2.848,5.6958,5.3667,0.7766,2.7266,1.9721,0.8771,1.7824,1.593,1.5575,2.5606,0.7861,1.7401,4.8527,0.721,5.0823,1.3958,6.3049,2.9412,2.2953,2.8438,1.4505,5.0665,2.2729,1.849,6.254,6.9928,1.3312,4.3575,3.7129,0.8089,2.23,1.1459,3.5373,1.586,0.7398,4.895,1.6508
04-Feb-14,1.2316,3.2258,2.4069,2.9107,1.5397,2.0732,2.843,5.6789,5.3577,0.7714,2.7253,1.9693,0.8753,1.7822,1.6094,1.5674,2.5606,0.7868,1.7517,4.8523,0.7159,5.0684,1.3973,6.302,2.9411,2.2956,2.8429,1.4447,5.0581,2.2723,1.8468,6.2533,6.9585,1.3298,4.3678,3.7125,0.8065,2.2297,1.1461,3.539,1.6044,0.7388,4.8945,1.6436
05-Feb-14,1.2291,3.2264,2.4076,2.9089,1.54,2.0767,2.8289,5.7122,5.404,0.7748,2.7282,1.9708,0.8738,1.781,1.6021,1.5812,2.56,0.7874,1.7588,4.849,0.7204,5.0542,1.4034,6.2977,2.9409,2.2941,2.8454,1.4513,5.0239,2.2708,1.8437,6.2491,6.9739,1.3273,4.3572,3.71,0.806,2.2282,1.1454,3.5222,1.5941,0.7299,4.891,1.6436
06-Feb-14,1.2237,3.205,2.3915,2.8812,1.5301,2.0627,2.823,5.7033,5.3702,0.7777,2.7089,1.9561,0.8691,1.7703,1.6012,1.5802,2.5441,0.7908,1.7493,4.8198,0.7161,4.9993,1.3954,6.2599,2.9217,2.2807,2.8316,1.4529,5.0639,2.2572,1.8326,6.2116,6.9269,1.317,4.3184,3.6878,0.8012,2.2148,1.1375,3.4858,1.5959,0.7361,4.8615,1.6426
07-Feb-14,1.2223,3.2003,2.3877,2.876,1.5268,2.0567,2.8379,5.7076,5.3471,0.7777,2.7146,1.9532,0.8678,1.7653,1.5954,1.5808,2.5371,0.7949,1.7384,4.8062,0.7141,4.9877,1.3916,6.2511,2.9125,2.2753,2.8249,1.4514,5.0831,2.2508,1.8274,6.194,6.9149,1.3112,4.304,3.6775,0.7989,2.2086,1.1339,3.461,1.5885,0.735,4.8501,1.6363
08-Feb-14,1.2068,3.1795,2.3725,2.8573,1.5177,2.0468,2.8216,5.6672,5.2955,0.7707,2.683,1.9395,0.8626,1.749,1.5809,1.5648,2.5126,0.7886,1.7129,4.7618,0.7075,4.9512,1.3788,6.1933,2.8847,2.2544,2.8031,1.4412,5.0543,2.23,1.8087,6.1368,6.8823,1.2968,4.2688,3.6427,0.7915,2.0085,1.125,3.4294,1.5831,0.7344,4.8055,1.6282
09-Feb-14,1.2068,3.1795,2.3725,2.8573,1.5177,2.0468,2.8216,5.6672,5.2955,0.7707,2.683,1.9395,0.8626,1.749,1.5809,1.5648,2.5126,0.7886,1.7129,4.7618,0.7075,4.9512,1.3788,6.1933,2.8847,2.2544,2.8031,1.4412,5.0543,2.23,1.8087,6.1368,6.8823,1.2968,4.2688,3.6427,0.7915,2.0085,1.125,3.4294,1.5831,0.7344,4.8055,1.6282
10-Feb-14,1.2068,3.1795,2.3725,2.8573,1.5177,2.0468,2.8216,5.6672,5.2955,0.7707,2.683,1.9395,0.8626,1.749,1.5809,1.5648,2.5126,0.7886,1.7129,4.7618,0.7075,4.9512,1.3788,6.1933,2.8847,2.2544,2.8031,1.4412,5.0543,2.23,1.8087,6.1368,6.8823,1.2968,4.2688,3.6427,0.7915,2.0085,1.125,3.4294,1.5831,0.7344,4.8055,1.6282
11-Feb-14,1.2135,3.1956,2.3844,2.8665,1.5256,2.0587,2.8525,5.7028,5.3296,0.7672,2.7,1.9496,0.8666,1.7486,1.5849,1.5608,2.513,0.7847,1.7116,4.7607,0.703,4.9692,1.377,6.1985,2.8857,2.2543,2.8049,1.4452,5.03,2.2295,1.8064,6.1354,6.9071,1.297,4.2587,3.642,0.7891,2.0504,1.1245,3.421,1.5705,0.7351,4.8044,1.6327
12-Feb-14,1.207,3.1714,2.3665,2.8432,1.5147,2.0434,2.8255,5.6612,5.2928,0.7648,2.6816,1.9329,0.8599,1.7309,1.5656,1.5632,2.4876,0.7857,1.6905,4.7125,0.7002,4.9249,1.3654,6.1336,2.8565,2.2315,2.7801,1.4403,4.9744,2.2069,1.7863,6.0733,6.8488,1.2854,4.2113,3.6053,0.7811,2.0237,1.1127,3.3864,1.5673,0.7184,4.7537,1.6167
13-Feb-14,1.2075,3.1555,2.3545,2.8554,1.5117,2.0339,2.8228,5.6478,5.2576,0.7625,2.684,1.9232,0.8561,1.7268,1.5721,1.5629,2.4806,0.7876,1.6862,4.7013,0.6985,4.9062,1.3651,6.1212,2.8486,2.2265,2.7808,1.4426,4.9679,2.2014,1.782,6.0589,6.8172,1.2827,4.1965,3.5966,0.7792,2.0195,1.0536,3.3433,1.5726,0.7195,4.7424,1.6254
14-Feb-14,1.1982,3.1623,2.3596,2.8729,1.5215,2.0309,2.8327,5.6551,5.2523,0.7568,2.6812,1.9318,0.8575,1.7266,1.5715,1.5465,2.4804,0.785,1.6934,4.7008,0.6984,4.9184,1.3633,6.1227,2.8475,2.2261,2.7692,1.4391,4.9528,2.2012,1.78,6.0582,6.8127,1.2823,4.1857,3.5963,0.7792,2.0192,0.9358,3.3429,1.5574,0.7119,4.7417,1.6197
15-Feb-14,1.2097,3.1754,2.3694,2.8882,1.5266,2.0422,2.8373,5.7041,5.2882,0.7678,2.6832,1.9383,0.8651,1.7301,1.5799,1.5612,2.4872,0.7897,1.6997,4.7103,0.6999,4.9341,1.3727,6.1416,2.8525,2.2307,2.7859,1.4483,4.9073,2.2056,1.7818,6.0705,6.8677,1.2837,4.1962,3.6033,0.7807,2.0045,0.9377,3.3486,1.5762,0.7231,4.7515,1.6274
16-Feb-14,1.2097,3.1754,2.3694,2.8882,1.5266,2.0422,2.8373,5.7041,5.2882,0.7678,2.6832,1.9383,0.8651,1.7301,1.5799,1.5612,2.4872,0.7897,1.6997,4.7103,0.6999,4.9341,1.3727,6.1416,2.8525,2.2307,2.7859,1.4483,4.9073,2.2056,1.7818,6.0705,6.8677,1.2837,4.1962,3.6033,0.7807,2.0045,0.9377,3.3486,1.5762,0.7231,4.7515,1.6274
17-Feb-14,1.2097,3.1754,2.3694,2.8882,1.5266,2.0422,2.8373,5.7041,5.2882,0.7678,2.6832,1.9383,0.8651,1.7301,1.5799,1.5612,2.4872,0.7897,1.6997,4.7103,0.6999,4.9341,1.3727,6.1416,2.8525,2.2307,2.7859,1.4483,4.9073,2.2056,1.7818,6.0705,6.8677,1.2837,4.1962,3.6033,0.7807,2.0045,0.9377,3.3486,1.5762,0.7231,4.7515,1.6274
18-Feb-14,1.2125,3.1779,2.3713,2.8965,1.5289,2.0422,2.845,5.7142,5.2823,0.7677,2.6858,1.9407,0.8654,1.7301,1.5781,1.5619,2.4866,0.7931,1.6975,4.7103,0.6999,4.9323,1.3733,6.1395,2.8535,2.2309,2.7914,1.446,4.9294,2.2056,1.7818,6.0705,6.8666,1.2821,4.1967,3.6038,0.7784,2.0023,0.9377,3.3486,1.5965,0.7244,4.7517,1.6316
19-Feb-14,1.2139,3.1886,2.3792,2.8953,1.5318,2.0513,2.8573,5.7223,5.3028,0.7703,2.6691,1.9473,0.8684,1.7331,1.5816,1.5622,2.4911,0.7946,1.6925,4.7185,0.7011,4.9358,1.3736,6.1523,2.8568,2.2348,2.7836,1.4419,4.9182,2.2095,1.7849,6.0811,6.8785,1.284,4.2087,3.6102,0.7797,2.0046,0.9393,3.3551,1.5951,0.7254,4.7602,1.6265
20-Feb-14,1.2165,3.1921,2.3819,2.8882,1.533,2.0588,2.8656,5.7203,5.3052,0.7616,2.6674,1.9503,0.8688,1.7328,1.587,1.5663,2.4895,0.793,1.6977,4.7177,0.7009,4.9398,1.3747,6.16,2.8522,2.2343,2.7854,1.4448,4.8694,2.2091,1.7827,6.08,6.9044,1.2829,4.2049,3.6089,0.7796,1.9947,0.9391,3.3381,1.5889,0.7234,4.7589,1.6264
21-Feb-14,1.2177,3.1798,2.3728,2.8848,1.5262,2.0567,2.8367,5.6789,5.246,0.756,2.6484,1.9447,0.8666,1.7327,1.5647,1.5556,2.4899,0.784,1.6989,4.7174,0.7009,4.925,1.369,6.1487,2.8482,2.2341,2.7831,1.4355,4.8444,2.2089,1.7826,6.0796,6.881,1.2818,4.2036,3.6084,0.7795,1.9723,0.9389,3.3366,1.5652,0.724,4.7609,1.6164
22-Feb-14,1.2184,3.1934,2.3831,2.8982,1.5316,2.0581,2.8434,5.7175,5.2758,0.7657,2.6503,1.9529,0.8703,1.7387,1.5584,1.5648,2.4978,0.7902,1.6979,4.7337,0.7033,4.9567,1.3738,6.17,2.8549,2.242,2.8014,1.4433,4.8727,2.2163,1.7869,6.1007,6.9054,1.2854,4.2156,3.6203,0.7822,1.9673,0.9409,3.3478,1.5759,0.7338,4.7776,1.6221
23-Feb-14,1.2184,3.1934,2.3831,2.8982,1.5316,2.0581,2.8434,5.7175,5.2758,0.7657,2.6503,1.9529,0.8703,1.7387,1.5584,1.5648,2.4978,0.7902,1.6979,4.7337,0.7033,4.9567,1.3738,6.17,2.8549,2.242,2.8014,1.4433,4.8727,2.2163,1.7869,6.1007,6.9054,1.2854,4.2156,3.6203,0.7822,1.9673,0.9409,3.3478,1.5759,0.7338,4.7776,1.6221
24-Feb-14,1.2184,3.1934,2.3831,2.8982,1.5316,2.0581,2.8434,5.7175,5.2758,0.7657,2.6503,1.9529,0.8703,1.7387,1.5584,1.5648,2.4978,0.7902,1.6979,4.7337,0.7033,4.9567,1.3738,6.17,2.8549,2.242,2.8014,1.4433,4.8727,2.2163,1.7869,6.1007,6.9054,1.2854,4.2156,3.6203,0.7822,1.9673,0.9409,3.3478,1.5759,0.7338,4.7776,1.6221
25-Feb-14,1.2189,3.2074,2.3933,2.8954,1.5386,2.0608,2.8756,5.7508,5.3078,0.7705,2.6785,1.9621,0.8746,1.7392,1.5642,1.5616,2.4999,0.7963,1.6989,4.7351,0.6987,4.9616,1.3742,6.1761,2.8527,2.2418,2.8038,1.4408,4.8976,2.217,1.7875,6.1025,6.9205,1.2852,4.2131,3.6208,0.78,1.9458,0.9404,3.3488,1.5854,0.7417,4.7767,1.6188
26-Feb-14,1.2255,3.215,2.399,2.9129,1.54,2.0685,2.8988,5.7697,5.3114,0.7742,2.6878,1.9672,0.8772,1.7451,1.5763,1.5758,2.5073,0.7918,1.7052,4.7512,0.7059,4.9644,1.379,6.1993,2.8506,2.2485,2.8163,1.4538,4.9065,2.2245,1.7917,6.1232,6.9487,1.2875,4.228,3.6328,0.7827,1.9309,0.9458,3.3317,1.6218,0.7455,4.7924,1.6268
27-Feb-14,1.2293,3.2184,2.4016,2.9174,1.5447,2.0715,2.8894,5.7766,5.3216,0.7769,2.6884,1.9685,0.8782,1.748,1.5779,1.5737,2.5118,0.792,1.7074,4.7592,0.7071,4.968,1.3826,6.2074,2.8548,2.2531,2.8189,1.4571,4.8844,2.2282,1.7928,6.1333,6.9578,1.2885,4.2352,3.6378,0.784,1.8543,0.9476,3.3336,1.6334,0.7467,4.8004,1.6413
28-Feb-14,1.2278,3.2,2.3879,2.9085,1.5391,2.065,2.8872,5.7032,5.3047,0.7669,2.6766,1.964,0.8729,1.7495,1.5717,1.5604,2.5147,0.7807,1.7192,4.7633,0.7077,4.9744,1.3802,6.2083,2.8553,2.2543,2.8227,1.4589,4.853,2.2301,1.7925,6.1386,6.9202,1.2865,4.2385,3.6403,0.7846,1.8381,0.9471,3.3365,1.6149,0.7448,4.8046,1.637
01-Mar-14,1.2209,3.2326,2.4122,2.9251,1.556,2.0665,2.9138,5.7962,5.3618,0.7769,2.724,1.983,0.8825,1.7486,1.5716,1.5669,2.5112,0.7903,1.7167,4.7608,0.706,5.0122,1.3815,6.2206,2.8458,2.253,2.8194,1.4704,4.8324,2.2292,1.7898,6.1354,6.9438,1.2791,4.2346,3.6385,0.7842,1.751,0.95,3.2406,1.638,0.7541,4.8021,1.6383
02-Mar-14,1.2209,3.2326,2.4122,2.9251,1.556,2.0665,2.9138,5.7962,5.3618,0.7769,2.724,1.983,0.8825,1.7486,1.5716,1.5669,2.5112,0.7903,1.7167,4.7608,0.706,5.0122,1.3815,6.2206,2.8458,2.253,2.8194,1.4704,4.8324,2.2292,1.7898,6.1354,6.9438,1.2791,4.2346,3.6385,0.7842,1.751,0.95,3.2406,1.638,0.7541,4.8021,1.6383
