Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
07-Jun-04,1.1972,0.3149,2.3407,3.5253,0.2683,3.2916,0.2858,0.5043,0.574,0.9283,0.2558,1.5318,0.0748,1.92,1.4078,1.3273,0.3102,1.2757,0.1729,0.5227,0.2238,0.422,1.1221,6.5151,0.232,0.2463,0.0661,0.3912,0.8918,1.4967,0.3692,3.5229,6.795,1.6067,0.3515,0.6566,1.894,3.6087,0.1408,0.4359
08-Jun-04,1.2108,0.3185,2.367,3.5441,0.2715,3.292,0.2893,0.5082,0.5813,0.938,0.2594,1.5531,0.0755,1.92,1.4232,1.3457,0.3097,1.2947,0.1746,0.5227,0.2238,0.4238,1.126,6.5149,0.232,0.2464,0.0661,0.3912,0.8914,1.5139,0.3692,3.5229,6.7871,1.6134,0.3519,0.6566,1.891,3.609,0.1412,0.4369
09-Jun-04,1.2115,0.3187,2.3685,3.5388,0.2705,3.3169,0.29,0.5145,0.581,0.9448,0.26,1.5579,0.0758,1.92,1.4266,1.3515,0.3122,1.2999,0.175,0.5227,0.2237,0.4255,1.1277,6.5149,0.232,0.2463,0.0662,0.3911,0.8914,1.5141,0.3692,3.5424,6.8527,1.6094,0.3518,0.6566,1.891,3.609,0.1412,0.4381
10-Jun-04,1.2016,0.316,2.349,3.5259,0.2697,3.3151,0.2868,0.5107,0.5776,0.9347,0.2587,1.5484,0.0751,1.92,1.4229,1.3402,0.3102,1.2925,0.1765,0.5227,0.2235,0.4248,1.1278,6.5151,0.232,0.2463,0.0661,0.3912,0.891,1.5021,0.3692,3.5424,6.8576,1.6107,0.3518,0.6566,1.891,3.609,0.1411,0.4403
11-Jun-04,1.1844,0.3114,2.3155,3.5178,0.267,3.287,0.2827,0.5047,0.5687,0.9169,0.2536,1.5311,0.0737,1.92,1.4136,1.3271,0.3097,1.2899,0.1744,0.5227,0.2233,0.425,1.1208,6.5144,0.232,0.2463,0.0661,0.3914,0.8905,1.4802,0.3692,3.5294,6.8071,1.6107,0.3517,0.6566,1.891,3.6104,0.1411,0.4414
12-Jun-04,1.1767,0.3095,2.3005,3.5017,0.2647,3.2408,0.2782,0.5016,0.5643,0.9103,0.2514,1.529,0.0734,1.92,1.4089,1.3277,0.3084,1.2856,0.1742,0.5227,0.2233,0.4248,1.119,6.5149,0.232,0.2462,0.0661,0.3914,0.8905,1.4708,0.3692,3.5101,6.7048,1.6175,0.3516,0.6566,1.891,3.6093,0.1411,0.4451
13-Jun-04,1.1767,0.3095,2.3005,3.5017,0.2647,3.2408,0.2782,0.5016,0.5643,0.9103,0.2514,1.529,0.0734,1.92,1.4089,1.3277,0.3084,1.2856,0.1742,0.5227,0.2233,0.4248,1.119,6.5149,0.232,0.2462,0.0661,0.3914,0.8905,1.4708,0.3692,3.5101,6.7048,1.6175,0.3516,0.6566,1.891,3.6093,0.1411,0.4451
14-Jun-04,1.1767,0.3095,2.3005,3.5017,0.2647,3.2408,0.2782,0.5016,0.5643,0.9103,0.2514,1.529,0.0734,1.92,1.4089,1.3277,0.3084,1.2856,0.1742,0.5227,0.2233,0.4248,1.119,6.5149,0.232,0.2462,0.0661,0.3914,0.8905,1.4708,0.3692,3.5101,6.7048,1.6175,0.3516,0.6566,1.891,3.6093,0.1411,0.4451
15-Jun-04,1.1753,0.3092,2.2975,3.4727,0.2641,3.2288,0.276,0.5045,0.5641,0.9052,0.2506,1.5212,0.0731,1.92,1.4045,1.321,0.3107,1.277,0.1733,0.5228,0.2229,0.4248,1.1156,6.5149,0.232,0.2463,0.0661,0.3914,0.8905,1.4698,0.3692,3.5036,6.672,1.6175,0.3513,0.6513,1.8879,3.6097,0.141,0.4454
16-Jun-04,1.1844,0.3116,2.3151,3.4817,0.2656,3.2167,0.2783,0.5083,0.569,0.9171,0.2524,1.5277,0.0734,1.92,1.3957,1.3106,0.3102,1.2732,0.1731,0.5228,0.2229,0.4247,1.1175,6.5149,0.232,0.2462,0.0662,0.3914,0.8905,1.4805,0.3692,3.4973,6.6565,1.6175,0.3511,0.6513,1.8879,3.61,0.1409,0.4442
17-Jun-04,1.1927,0.3139,2.332,3.5148,0.266,3.2322,0.2813,0.5101,0.573,0.9236,0.2551,1.5324,0.073,1.92,1.4026,1.335,0.3102,1.2895,0.1752,0.5228,0.2229,0.426,1.1209,6.5149,0.232,0.2462,0.0662,0.3914,0.8914,1.491,0.3692,3.5036,6.7105,1.6244,0.3516,0.6513,1.8879,3.609,0.1408,0.4461
18-Jun-04,1.1827,0.3112,2.3121,3.5151,0.2652,3.2473,0.2773,0.5059,0.5679,0.9113,0.2529,1.5281,0.0728,1.92,1.403,1.3198,0.3092,1.2864,0.1751,0.5227,0.2227,0.4271,1.1182,6.5149,0.232,0.2462,0.0661,0.3915,0.8914,1.4782,0.3692,3.5229,6.7563,1.6244,0.3519,0.6513,1.8879,3.609,0.1408,0.4482
19-Jun-04,1.1762,0.3095,2.3002,3.5063,0.2642,3.2306,0.2749,0.5027,0.5652,0.9013,0.2515,1.5225,0.0723,1.92,1.3965,1.3081,0.3107,1.2886,0.1753,0.5227,0.2227,0.4273,1.1174,6.5149,0.232,0.2462,0.0661,0.3915,0.891,1.4709,0.3692,3.5036,6.6827,1.6299,0.3523,0.6513,1.8879,3.608,0.1409,0.4494
20-Jun-04,1.1762,0.3095,2.3002,3.5063,0.2642,3.2306,0.2749,0.5027,0.5652,0.9013,0.2515,1.5225,0.0723,1.92,1.3965,1.3081,0.3107,1.2886,0.1753,0.5227,0.2227,0.4273,1.1174,6.5149,0.232,0.2462,0.0661,0.3915,0.891,1.4709,0.3692,3.5036,6.6827,1.6299,0.3523,0.6513,1.8879,3.608,0.1409,0.4494
21-Jun-04,1.1762,0.3095,2.3002,3.5063,0.2642,3.2306,0.2749,0.5027,0.5652,0.9013,0.2515,1.5225,0.0723,1.92,1.3965,1.3081,0.3107,1.2886,0.1753,0.5227,0.2227,0.4273,1.1174,6.5149,0.232,0.2462,0.0661,0.3915,0.891,1.4709,0.3692,3.5036,6.6827,1.6299,0.3523,0.6513,1.8879,3.608,0.1409,0.4494
22-Jun-04,1.1901,0.3132,2.327,3.5244,0.266,3.2224,0.2783,0.5079,0.5715,0.9147,0.2548,1.5433,0.073,1.92,1.4101,1.3223,0.3089,1.289,0.177,0.5227,0.2225,0.4278,1.1166,6.5149,0.232,0.2462,0.0662,0.3916,0.891,1.488,0.3692,3.5036,6.6718,1.6368,0.3528,0.6513,1.8879,3.608,0.1406,0.4491
23-Jun-04,1.1866,0.3122,2.3201,3.4998,0.2648,3.2396,0.2784,0.5055,0.5705,0.9085,0.2532,1.5354,0.0727,1.92,1.4058,1.3177,0.3107,1.2951,0.1768,0.5228,0.2225,0.4282,1.1182,6.5151,0.232,0.2462,0.0662,0.3916,0.891,1.483,0.3692,3.5229,6.7425,1.6382,0.3538,0.6513,1.8851,3.6077,0.1407,0.4476
24-Jun-04,1.1943,0.3142,2.3349,3.4963,0.2651,3.2332,0.2795,0.511,0.5752,0.9179,0.2549,1.5407,0.0733,1.92,1.4153,1.3225,0.3087,1.289,0.1767,0.5227,0.2224,0.4275,1.1178,6.5151,0.232,0.2462,0.0662,0.3914,0.8914,1.4936,0.3692,3.5229,6.7156,1.6382,0.3543,0.6472,1.8851,3.6073,0.1407,0.4477
25-Jun-04,1.1871,0.3123,2.3203,3.4867,0.264,3.2367,0.277,0.5089,0.5705,0.9135,0.253,1.5321,0.0728,1.92,1.4154,1.3261,0.3104,1.2903,0.1778,0.5227,0.2222,0.4264,1.119,6.5151,0.232,0.2462,0.0662,0.3916,0.8914,1.4825,0.3692,3.5229,6.7156,1.6368,0.3552,0.6472,1.8851,3.6077,0.1409,0.4491
26-Jun-04,1.1899,0.3132,2.327,3.4923,0.2647,3.2357,0.2792,0.51,0.5707,0.9191,0.2544,1.536,0.0735,1.92,1.4253,1.3382,0.3107,1.2895,0.1784,0.5228,0.2222,0.4271,1.1248,6.5151,0.232,0.2463,0.0661,0.3916,0.8914,1.4877,0.3692,3.5229,6.7768,1.623,0.3561,0.6472,1.8851,3.609,0.1409,0.4496
27-Jun-04,1.1899,0.3132,2.327,3.4923,0.2647,3.2357,0.2792,0.51,0.5707,0.9191,0.2544,1.536,0.0735,1.92,1.4253,1.3382,0.3107,1.2895,0.1784,0.5228,0.2222,0.4271,1.1248,6.5151,0.232,0.2463,0.0661,0.3916,0.8914,1.4877,0.3692,3.5229,6.7768,1.623,0.3561,0.6472,1.8851,3.609,0.1409,0.4496
28-Jun-04,1.1899,0.3132,2.327,3.4923,0.2647,3.2357,0.2792,0.51,0.5707,0.9191,0.2544,1.536,0.0735,1.92,1.4253,1.3382,0.3107,1.2895,0.1784,0.5228,0.2222,0.4271,1.1248,6.5151,0.232,0.2463,0.0661,0.3916,0.8914,1.4877,0.3692,3.5229,6.7768,1.623,0.3561,0.6472,1.8851,3.609,0.1409,0.4496
29-Jun-04,1.1948,0.3143,2.3358,3.5069,0.265,3.2422,0.281,0.5149,0.5739,0.9237,0.2552,1.536,0.0735,1.92,1.4245,1.3411,0.3094,1.286,0.1777,0.5227,0.2222,0.4271,1.1232,6.5151,0.232,0.2462,0.0662,0.3917,0.8914,1.4934,0.3692,3.5229,6.7594,1.6203,0.3568,0.6472,1.8824,3.6094,0.1408,0.4517
30-Jun-04,1.1916,0.3136,2.3303,3.4952,0.2649,3.2417,0.2798,0.5126,0.572,0.9197,0.2556,1.5265,0.0731,1.92,1.4248,1.3373,0.3102,1.289,0.1766,0.5227,0.2221,0.4272,1.1216,6.5149,0.232,0.2462,0.0661,0.3916,0.8914,1.49,0.3692,3.5294,6.7456,1.6175,0.3582,0.644,1.8824,3.6097,0.1408,0.4517
01-Jul-04,1.1903,0.3133,2.3275,3.4706,0.2641,3.2364,0.2775,0.5129,0.5728,0.9204,0.2549,1.5239,0.0732,1.92,1.4241,1.3252,0.3102,1.2929,0.1763,0.5227,0.2221,0.4273,1.1163,6.5149,0.232,0.2462,0.0661,0.3914,0.891,1.4879,0.3692,3.5294,6.7665,1.6203,0.3592,0.644,1.8824,3.6104,0.1413,0.4518
02-Jul-04,1.1925,0.3137,2.3313,3.4821,0.2644,3.2247,0.2769,0.5184,0.5742,0.93,0.2544,1.5301,0.0731,1.92,1.4399,1.3415,0.3097,1.3039,0.1775,0.5227,0.2221,0.4278,1.1189,6.5151,0.232,0.2462,0.0661,0.3914,0.8905,1.4908,0.3692,3.5101,6.7112,1.6175,0.3592,0.644,1.8824,3.6104,0.1413,0.4517
03-Jul-04,1.1929,0.3138,2.3325,3.4938,0.2633,3.2321,0.2744,0.517,0.5742,0.9308,0.2544,1.5361,0.0732,1.92,1.4406,1.3509,0.3094,1.3169,0.1763,0.5228,0.2221,0.4295,1.1196,6.5151,0.232,0.2462,0.0661,0.3912,0.8905,1.4914,0.3692,3.5229,6.7627,1.6271,0.3595,0.644,1.8824,3.6079,0.1414,0.4518
04-Jul-04,1.1929,0.3138,2.3325,3.4938,0.2633,3.2321,0.2744,0.517,0.5742,0.9308,0.2544,1.5361,0.0732,1.92,1.4406,1.3509,0.3094,1.3169,0.1763,0.5228,0.2221,0.4295,1.1196,6.5151,0.232,0.2462,0.0661,0.3912,0.8905,1.4914,0.3692,3.5229,6.7627,1.6271,0.3595,0.644,1.8824,3.6079,0.1414,0.4518
05-Jul-04,1.1929,0.3138,2.3325,3.4938,0.2633,3.2321,0.2744,0.517,0.5742,0.9308,0.2544,1.5361,0.0732,1.92,1.4406,1.3509,0.3094,1.3169,0.1763,0.5228,0.2221,0.4295,1.1196,6.5151,0.232,0.2462,0.0661,0.3912,0.8905,1.4914,0.3692,3.5229,6.7627,1.6271,0.3595,0.644,1.8824,3.6079,0.1414,0.4518
06-Jul-04,1.2071,0.3176,2.3606,3.5148,0.266,3.2317,0.2777,0.5229,0.5794,0.9442,0.2571,1.5552,0.0743,1.92,1.4496,1.3672,0.3092,1.331,0.1766,0.5227,0.222,0.4299,1.121,6.5149,0.232,0.2462,0.0661,0.3912,0.8905,1.5098,0.3692,3.5229,6.7691,1.6271,0.3595,0.6435,1.8824,3.609,0.1418,0.4518
07-Jul-04,1.207,0.3175,2.3595,3.5203,0.2667,3.2659,0.2783,0.5211,0.5783,0.9429,0.2568,1.553,0.0743,1.92,1.45,1.3728,0.3097,1.3403,0.1755,0.5227,0.2218,0.4292,1.1196,6.5149,0.232,0.2462,0.0661,0.3914,0.8897,1.5094,0.3692,3.5424,6.7691,1.6244,0.3596,0.644,1.8797,3.61,0.1416,0.4517
08-Jul-04,1.2137,0.3192,2.3725,3.5491,0.2683,3.2673,0.2814,0.5248,0.5809,0.9475,0.2587,1.5629,0.0705,1.92,1.4534,1.3797,0.3107,1.3306,0.1768,0.5228,0.2218,0.4286,1.1222,6.5149,0.232,0.2462,0.0661,0.3911,0.8897,1.5171,0.3692,3.5359,6.8493,1.6244,0.359,0.644,1.8797,3.6107,0.142,0.4517
09-Jul-04,1.2138,0.3193,2.373,3.5524,0.2682,3.2853,0.2811,0.5239,0.581,0.9468,0.2586,1.5633,0.0757,1.9201,1.451,1.3815,0.3097,1.3297,0.1763,0.5228,0.2218,0.4289,1.1246,6.5152,0.232,0.2462,0.066,0.3913,0.8898,1.5172,0.3693,3.5426,6.8649,1.6245,0.3596,0.644,1.8798,3.611,0.1419,0.4518
10-Jul-04,1.2191,0.3206,2.3829,3.5634,0.2698,3.2847,0.2815,0.5254,0.5831,0.9507,0.2595,1.567,0.0757,1.9251,1.4607,1.3884,0.3089,1.3332,0.1774,0.5242,0.2224,0.4302,1.1294,6.5322,0.2326,0.2468,0.0661,0.3923,0.8921,1.5238,0.3702,3.5584,6.8906,1.6342,0.3612,0.6457,1.8847,3.622,0.1423,0.4529
11-Jul-04,1.2191,0.3206,2.3829,3.5634,0.2698,3.2847,0.2815,0.5254,0.5831,0.9507,0.2595,1.567,0.0757,1.9251,1.4607,1.3884,0.3089,1.3332,0.1774,0.5242,0.2224,0.4302,1.1294,6.5322,0.2326,0.2468,0.0661,0.3923,0.8921,1.5238,0.3702,3.5584,6.8906,1.6342,0.3612,0.6457,1.8847,3.622,0.1423,0.4529
12-Jul-04,1.2191,0.3206,2.3829,3.5634,0.2698,3.2847,0.2815,0.5254,0.5831,0.9507,0.2595,1.567,0.0757,1.9251,1.4607,1.3884,0.3089,1.3332,0.1774,0.5242,0.2224,0.4302,1.1294,6.5322,0.2326,0.2468,0.0661,0.3923,0.8921,1.5238,0.3702,3.5584,6.8906,1.6342,0.3612,0.6457,1.8847,3.622,0.1423,0.4529
13-Jul-04,1.2201,0.321,2.3858,3.58,0.2709,3.2821,0.2818,0.5295,0.584,0.948,0.2594,1.5718,0.0759,1.92,1.4595,1.3939,0.3114,1.326,0.1782,0.5228,0.2218,0.4292,1.1315,6.5151,0.232,0.2462,0.0659,0.3914,0.8897,1.5253,0.3692,3.5622,6.901,1.6271,0.361,0.6435,1.8797,3.6117,0.1419,0.4515
14-Jul-04,1.2092,0.3181,2.3646,3.5492,0.2685,3.2765,0.2796,0.5291,0.5793,0.9429,0.2567,1.5536,0.0753,1.91,1.4445,1.3842,0.3098,1.3319,0.1762,0.52,0.2205,0.4264,1.124,6.4809,0.2308,0.2449,0.0656,0.3892,0.8851,1.5119,0.3673,3.5436,6.8614,1.6186,0.3596,0.6401,1.8699,3.5929,0.1411,0.4492
15-Jul-04,1.2088,0.3179,2.3627,3.5518,0.2684,3.2572,0.2777,0.5295,0.5777,0.9446,0.2568,1.5498,0.0751,1.91,1.4497,1.3849,0.3081,1.3343,0.175,0.5201,0.2204,0.4253,1.1221,6.4812,0.2308,0.2449,0.0656,0.3892,0.8851,1.5109,0.3673,3.537,6.8353,1.6118,0.3604,0.6401,1.8699,3.5927,0.141,0.4492
16-Jul-04,1.2059,0.3171,2.3566,3.5341,0.2676,3.2542,0.2771,0.5321,0.5749,0.9445,0.2566,1.5453,0.0751,1.91,1.4433,1.3777,0.3089,1.331,0.1745,0.52,0.2205,0.4253,1.1188,6.4812,0.2308,0.2449,0.0657,0.3891,0.8851,1.5074,0.3673,3.5305,6.8292,1.6118,0.3617,0.6401,1.8699,3.5933,0.1411,0.4492
17-Jul-04,1.2088,0.3179,2.3631,3.5396,0.2687,3.2435,0.2794,0.5326,0.5779,0.9458,0.2573,1.5482,0.0754,1.91,1.4478,1.3838,0.3091,1.3292,0.1744,0.5201,0.2205,0.4251,1.1196,6.4809,0.2308,0.2449,0.0657,0.389,0.8851,1.5112,0.3673,3.5305,6.8331,1.6145,0.3645,0.6401,1.8699,3.5932,0.1411,0.4492
18-Jul-04,1.2088,0.3179,2.3631,3.5396,0.2687,3.2435,0.2794,0.5326,0.5779,0.9458,0.2573,1.5482,0.0754,1.91,1.4478,1.3838,0.3091,1.3292,0.1744,0.5201,0.2205,0.4251,1.1196,6.4809,0.2308,0.2449,0.0657,0.389,0.8851,1.5112,0.3673,3.5305,6.8331,1.6145,0.3645,0.6401,1.8699,3.5932,0.1411,0.4492
19-Jul-04,1.2088,0.3179,2.3631,3.5396,0.2687,3.2435,0.2794,0.5326,0.5779,0.9458,0.2573,1.5482,0.0754,1.91,1.4478,1.3838,0.3091,1.3292,0.1744,0.5201,0.2205,0.4251,1.1196,6.4809,0.2308,0.2449,0.0657,0.389,0.8851,1.5112,0.3673,3.5305,6.8331,1.6145,0.3645,0.6401,1.8699,3.5932,0.1411,0.4492
20-Jul-04,1.2142,0.3194,2.3742,3.5727,0.2697,3.2581,0.2804,0.5379,0.5794,0.9517,0.258,1.5554,0.0761,1.91,1.4599,1.4012,0.3078,1.338,0.1764,0.52,0.2205,0.4263,1.1234,6.4812,0.2308,0.2449,0.0657,0.389,0.8851,1.5182,0.3673,3.5305,6.8361,1.6145,0.3656,0.6384,1.8699,3.597,0.1412,0.4479
21-Jul-04,1.2059,0.3172,2.3583,3.5281,0.2671,3.2391,0.2781,0.5294,0.5765,0.9458,0.2563,1.5438,0.0755,1.895,1.4487,1.3862,0.3052,1.3215,0.175,0.516,0.2186,0.4229,1.1137,6.4303,0.229,0.243,0.0652,0.3861,0.8781,1.5079,0.3644,3.5223,6.8264,1.6019,0.3644,0.6334,1.8498,3.5687,0.1402,0.4443
22-Jul-04,1.1961,0.3145,2.3384,3.5082,0.2674,3.2355,0.2753,0.5241,0.5711,0.9368,0.2547,1.5252,0.0747,1.895,1.4399,1.376,0.3052,1.3105,0.1746,0.5159,0.2186,0.4221,1.1114,6.43,0.229,0.243,0.0651,0.3862,0.8781,1.4955,0.3644,3.5158,6.8283,1.5992,0.3701,0.6334,1.8498,3.564,0.1401,0.4443
23-Jul-04,1.1876,0.3124,2.3219,3.4864,0.2659,3.2127,0.2741,0.522,0.5671,0.9301,0.2529,1.5145,0.0739,1.895,1.4316,1.3538,0.3047,1.2966,0.1726,0.516,0.2184,0.4221,1.1032,6.4303,0.229,0.243,0.0651,0.3862,0.8781,1.4846,0.3644,3.5028,6.7657,1.6032,0.3673,0.6334,1.8498,3.5661,0.1401,0.4443
24-Jul-04,1.1843,0.3115,2.3155,3.4809,0.2657,3.1878,0.2732,0.5225,0.5661,0.9302,0.2522,1.5137,0.0736,1.895,1.4362,1.3455,0.3052,1.2988,0.1724,0.516,0.2187,0.422,1.103,6.43,0.229,0.243,0.0652,0.3863,0.8769,1.4807,0.3644,3.4899,6.7268,1.5992,0.3631,0.6334,1.8498,3.5694,0.1399,0.4457
25-Jul-04,1.1843,0.3115,2.3155,3.4809,0.2657,3.1878,0.2732,0.5225,0.5661,0.9302,0.2522,1.5137,0.0736,1.895,1.4362,1.3455,0.3052,1.2988,0.1724,0.516,0.2187,0.422,1.103,6.43,0.229,0.243,0.0652,0.3863,0.8769,1.4807,0.3644,3.4899,6.7268,1.5992,0.3631,0.6334,1.8498,3.5694,0.1399,0.4457
26-Jul-04,1.1843,0.3115,2.3155,3.4809,0.2657,3.1878,0.2732,0.5225,0.5661,0.9302,0.2522,1.5137,0.0736,1.895,1.4362,1.3455,0.3052,1.2988,0.1724,0.516,0.2187,0.422,1.103,6.43,0.229,0.243,0.0652,0.3863,0.8769,1.4807,0.3644,3.4899,6.7268,1.5992,0.3631,0.6334,1.8498,3.5694,0.1399,0.4457
27-Jul-04,1.1778,0.3098,2.3025,3.4826,0.2657,3.1704,0.2707,0.5187,0.5605,0.9247,0.2505,1.5031,0.073,1.8951,1.4356,1.3486,0.3057,1.2883,0.1727,0.516,0.2181,0.4217,1.1016,6.431,0.229,0.243,0.0651,0.3864,0.877,1.4723,0.3644,3.4836,6.7162,1.606,0.362,0.6323,1.8499,3.5674,0.1396,0.4456
28-Jul-04,1.179,0.3101,2.3044,3.4915,0.2658,3.1506,0.2718,0.5189,0.5609,0.9265,0.2506,1.5013,0.073,1.8951,1.4254,1.3504,0.3057,1.2719,0.1728,0.516,0.218,0.4206,1.1021,6.4302,0.229,0.243,0.0652,0.3863,0.877,1.474,0.3644,3.4772,6.6595,1.6006,0.3618,0.6323,1.8471,3.572,0.1393,0.4456
29-Jul-04,1.1631,0.3061,2.2747,3.4346,0.2636,3.1446,0.2691,0.5154,0.5531,0.9185,0.2471,1.4812,0.072,1.891,1.4164,1.3173,0.305,1.2691,0.1698,0.5148,0.2173,0.4187,1.0972,6.4171,0.2285,0.2425,0.065,0.3856,0.8751,1.4539,0.3637,3.4697,6.6463,1.5971,0.3615,0.6309,1.8431,3.5562,0.1387,0.4447
30-Jul-04,1.1623,0.3057,2.2722,3.4363,0.2632,3.1168,0.2694,0.516,0.5525,0.9228,0.2465,1.4785,0.0717,1.891,1.4192,1.3197,0.305,1.2846,0.1688,0.5149,0.2173,0.4183,1.0952,6.418,0.2285,0.2425,0.065,0.3856,0.8751,1.4535,0.3637,3.4507,6.604,1.6025,0.3633,0.6309,1.8431,3.5569,0.1387,0.4447
31-Jul-04,1.1662,0.3072,2.2797,3.4343,0.2639,3.1183,0.2711,0.5207,0.5548,0.9189,0.2473,1.4811,0.0718,1.89,1.4316,1.3253,0.3048,1.2919,0.1698,0.5146,0.2172,0.4192,1.0994,6.4133,0.2283,0.2423,0.0649,0.3854,0.8746,1.458,0.3635,3.4489,6.6026,1.599,0.3641,0.6306,1.8421,3.5526,0.1386,0.4447
01-Aug-04,1.1662,0.3072,2.2797,3.4343,0.2639,3.1183,0.2711,0.5207,0.5548,0.9189,0.2473,1.4811,0.0718,1.89,1.4316,1.3253,0.3048,1.2919,0.1698,0.5146,0.2172,0.4192,1.0994,6.4133,0.2283,0.2423,0.0649,0.3854,0.8746,1.458,0.3635,3.4489,6.6026,1.599,0.3641,0.6306,1.8421,3.5526,0.1386,0.4447
02-Aug-04,1.1662,0.3072,2.2797,3.4343,0.2639,3.1183,0.2711,0.5207,0.5548,0.9189,0.2473,1.4811,0.0718,1.89,1.4316,1.3253,0.3048,1.2919,0.1698,0.5146,0.2172,0.4192,1.0994,6.4133,0.2283,0.2423,0.0649,0.3854,0.8746,1.458,0.3635,3.4489,6.6026,1.599,0.3641,0.6306,1.8421,3.5526,0.1386,0.4447
03-Aug-04,1.1552,0.3039,2.2584,3.4245,0.2619,3.0882,0.2684,0.5156,0.5507,0.9104,0.2449,1.4723,0.0714,1.87,1.4096,1.3172,0.3,1.2857,0.1688,0.5091,0.2147,0.4145,1.0897,6.3452,0.2259,0.2398,0.0642,0.3815,0.8653,1.4432,0.3596,3.4062,6.523,1.5821,0.3603,0.6239,1.82,3.5181,0.1371,0.4406
04-Aug-04,1.1491,0.3023,2.247,3.4023,0.2608,3.0915,0.2664,0.5088,0.5478,0.8975,0.2443,1.4619,0.071,1.87,1.4063,1.3116,0.3016,1.2695,0.1685,0.5091,0.2147,0.4133,1.0871,6.3452,0.2259,0.2398,0.0641,0.3815,0.8653,1.4369,0.3596,3.4124,6.528,1.5821,0.3602,0.6218,1.82,3.5183,0.1373,0.4412
05-Aug-04,1.1485,0.3021,2.2455,3.4047,0.2602,3.0802,0.2672,0.5064,0.5467,0.8958,0.2443,1.4574,0.0708,1.87,1.4162,1.3129,0.3016,1.2687,0.1679,0.5091,0.2147,0.4133,1.0851,6.3454,0.2259,0.2398,0.0641,0.3816,0.8653,1.4359,0.3596,3.4062,6.5066,1.5807,0.3602,0.6218,1.82,3.5177,0.137,0.442
06-Aug-04,1.1413,0.3002,2.2313,3.3759,0.2585,3.0419,0.2663,0.5063,0.5445,0.8963,0.2429,1.4508,0.0704,1.85,1.4043,1.3039,0.297,1.2594,0.1667,0.5037,0.2124,0.4078,1.0751,6.2774,0.2235,0.2372,0.0634,0.3775,0.8561,1.4262,0.3558,3.3698,6.4437,1.5599,0.3568,0.6152,1.8005,3.4745,0.1356,0.438
07-Aug-04,1.1411,0.3002,2.2307,3.3779,0.2576,3.0538,0.2676,0.5083,0.5451,0.9004,0.2428,1.4502,0.0706,1.85,1.4028,1.2998,0.2998,1.2581,0.1659,0.5037,0.2124,0.4068,1.0742,6.2776,0.2235,0.2372,0.0634,0.3774,0.8561,1.4262,0.3558,3.3759,6.4663,1.5586,0.3569,0.6152,1.8005,3.4814,0.1357,0.4395
08-Aug-04,1.1411,0.3002,2.2307,3.3779,0.2576,3.0538,0.2676,0.5083,0.5451,0.9004,0.2428,1.4502,0.0706,1.85,1.4028,1.2998,0.2998,1.2581,0.1659,0.5037,0.2124,0.4068,1.0742,6.2776,0.2235,0.2372,0.0634,0.3774,0.8561,1.4262,0.3558,3.3759,6.4663,1.5586,0.3569,0.6152,1.8005,3.4814,0.1357,0.4395
09-Aug-04,1.1411,0.3002,2.2307,3.3779,0.2576,3.0538,0.2676,0.5083,0.5451,0.9004,0.2428,1.4502,0.0706,1.85,1.4028,1.2998,0.2998,1.2581,0.1659,0.5037,0.2124,0.4068,1.0742,6.2776,0.2235,0.2372,0.0634,0.3774,0.8561,1.4262,0.3558,3.3759,6.4663,1.5586,0.3569,0.6152,1.8005,3.4814,0.1357,0.4395
10-Aug-04,1.1607,0.3054,2.269,3.4099,0.2607,3.0529,0.2725,0.5189,0.5548,0.9169,0.247,1.4763,0.072,1.85,1.4091,1.3242,0.2977,1.2816,0.1675,0.5037,0.2124,0.4088,1.0792,6.2774,0.2235,0.2372,0.0632,0.3774,0.8561,1.4515,0.3558,3.3759,6.4681,1.5559,0.3568,0.6152,1.8005,3.4824,0.1363,0.4402
11-Aug-04,1.1612,0.3054,2.27,3.3979,0.2598,3.1092,0.2732,0.5179,0.5571,0.9219,0.2474,1.4754,0.0724,1.85,1.4037,1.322,0.2984,1.2781,0.1672,0.5037,0.2124,0.4092,1.0802,6.2776,0.2235,0.2372,0.0633,0.3775,0.8561,1.4513,0.3558,3.407,6.5752,1.5546,0.3568,0.6152,1.7978,3.4866,0.1368,0.4407
12-Aug-04,1.1472,0.3018,2.2427,3.3535,0.2571,3.0882,0.269,0.5066,0.5519,0.9069,0.244,1.4555,0.0713,1.835,1.3858,1.3052,0.2945,1.2629,0.1649,0.4996,0.2106,0.4053,1.071,6.2267,0.2217,0.2353,0.0627,0.3744,0.8491,1.4338,0.3529,3.3732,6.5231,1.5394,0.3535,0.6102,1.7833,3.4544,0.1356,0.4374
13-Aug-04,1.1503,0.3024,2.249,3.361,0.2581,3.0724,0.2706,0.5101,0.5539,0.9081,0.2447,1.4618,0.0715,1.835,1.387,1.3124,0.2945,1.2599,0.1659,0.4996,0.2105,0.405,1.0721,6.2267,0.2217,0.2353,0.0627,0.3744,0.8484,1.4383,0.3529,3.367,6.5064,1.542,0.353,0.6102,1.7833,3.4554,0.1358,0.4379
