Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,CYP,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
16-Aug-07,1.1482,0.3018,2.2454,3.3125,0.2511,2.8126,0.2808,0.589,0.6973,0.8697,0.2405,1.3707,0.0805,3.8468,1.6645,1.5514,1.3769,0.2946,1.25,0.1424,0.4532,0.1797,0.3922,1.0886,5.8993,0.2195,0.213,0.041,1.1901,0.0649,1.95,0.776,1.4353,0.3201,3.2258,6.5973,1.4082,0.494,0.4838,1.3106,3.3289,0.1331,0.4403
17-Aug-07,1.1434,0.3005,2.2358,3.302,0.248,2.8063,0.2805,0.5845,0.6917,0.8639,0.2381,1.3667,0.0806,3.83,1.6645,1.5379,1.3368,0.2943,1.21,0.1435,0.4533,0.1797,0.3927,1.0837,5.8993,0.2191,0.2129,0.0405,1.145,0.0647,1.9502,0.776,1.4293,0.3201,3.201,6.5552,1.4058,0.4943,0.4838,1.3106,3.3303,0.133,0.4403
18-Aug-07,1.1417,0.3001,2.2323,3.2849,0.2409,2.8041,0.2774,0.582,0.6831,0.8562,0.2378,1.3775,0.081,3.8262,1.6644,1.5473,1.2877,0.2948,1.1855,0.1476,0.4532,0.1796,0.3928,1.0832,5.8988,0.219,0.2132,0.0402,1.1186,0.0646,1.9501,0.7759,1.4272,0.3201,3.1763,6.4702,1.4057,0.4944,0.4838,1.3105,3.3308,0.1332,0.4406
19-Aug-07,1.1417,0.3001,2.2323,3.2849,0.2409,2.8041,0.2774,0.582,0.6831,0.8562,0.2378,1.3775,0.081,3.8262,1.6644,1.5473,1.2877,0.2948,1.1855,0.1476,0.4532,0.1796,0.3928,1.0832,5.8988,0.219,0.2132,0.0402,1.1186,0.0646,1.9501,0.7759,1.4272,0.3201,3.1763,6.4702,1.4057,0.4944,0.4838,1.3105,3.3308,0.1332,0.4406
20-Aug-07,1.1417,0.3001,2.2323,3.2849,0.2409,2.8041,0.2774,0.582,0.6831,0.8562,0.2378,1.3775,0.081,3.8262,1.6644,1.5473,1.2877,0.2948,1.1855,0.1476,0.4532,0.1796,0.3928,1.0832,5.8988,0.219,0.2132,0.0402,1.1186,0.0646,1.9501,0.7759,1.4272,0.3201,3.1763,6.4702,1.4057,0.4944,0.4838,1.3105,3.3308,0.1332,0.4406
21-Aug-07,1.1482,0.3019,2.2456,3.3049,0.2439,2.8033,0.2815,0.5866,0.6902,0.8709,0.2409,1.3782,0.0811,3.8462,1.6635,1.5723,1.3378,0.293,1.2407,0.1442,0.4529,0.1795,0.3972,1.0915,5.9012,0.2191,0.2128,0.0405,1.1661,0.0646,1.9493,0.7755,1.4354,0.3199,3.1746,6.4577,1.3991,0.4938,0.4835,1.3098,3.3277,0.1331,0.4403
22-Aug-07,1.1465,0.3013,2.2417,3.2911,0.2458,2.8019,0.2804,0.5827,0.6846,0.8589,0.2391,1.3824,0.0814,3.84,1.6635,1.5679,1.3311,0.2933,1.2052,0.1456,0.4529,0.1796,0.3957,1.089,5.9027,0.2193,0.213,0.0404,1.1556,0.0644,1.9497,0.7755,1.4332,0.3199,3.1929,6.5003,1.3938,0.4938,0.4834,1.309,3.325,0.133,0.4403
23-Aug-07,1.1467,0.3014,2.2424,3.2996,0.2493,2.8011,0.28,0.584,0.6869,0.8625,0.2395,1.3781,0.081,3.8415,1.663,1.5661,1.3339,0.2934,1.2364,0.1448,0.4528,0.1797,0.3984,1.0888,5.9003,0.2189,0.213,0.0406,1.1574,0.0644,1.9494,0.7746,1.4336,0.3198,3.1919,6.4908,1.3916,0.4936,0.4832,1.3086,3.318,0.1329,0.4402
24-Aug-07,1.1521,0.3029,2.253,3.3197,0.2549,2.813,0.2829,0.5888,0.6936,0.875,0.2407,1.3778,0.0813,3.8612,1.663,1.5711,1.3555,0.2931,1.2608,0.1435,0.4528,0.1797,0.4009,1.0926,5.9011,0.2192,0.2129,0.0405,1.1824,0.0647,1.9496,0.7742,1.4401,0.3198,3.1858,6.4961,1.3761,0.4934,0.4832,1.3086,3.3147,0.1324,0.4402
25-Aug-07,1.1535,0.3031,2.2555,3.3257,0.2542,2.8206,0.2837,0.5875,0.6904,0.8722,0.2404,1.3793,0.0816,3.8647,1.663,1.5788,1.3643,0.2938,1.2501,0.1434,0.4528,0.1797,0.3984,1.0917,5.9037,0.2198,0.213,0.0404,1.1849,0.0646,1.9496,0.7742,1.442,0.3198,3.2042,6.5254,1.3778,0.4933,0.4832,1.3086,3.3161,0.1321,0.4402
26-Aug-07,1.1535,0.3031,2.2555,3.3257,0.2542,2.8206,0.2837,0.5875,0.6904,0.8722,0.2404,1.3793,0.0816,3.8647,1.663,1.5788,1.3643,0.2938,1.2501,0.1434,0.4528,0.1797,0.3984,1.0917,5.9037,0.2198,0.213,0.0404,1.1849,0.0646,1.9496,0.7742,1.442,0.3198,3.2042,6.5254,1.3778,0.4933,0.4832,1.3086,3.3161,0.1321,0.4402
27-Aug-07,1.1535,0.3031,2.2555,3.3257,0.2542,2.8206,0.2837,0.5875,0.6904,0.8722,0.2404,1.3793,0.0816,3.8647,1.663,1.5788,1.3643,0.2938,1.2501,0.1434,0.4528,0.1797,0.3984,1.0917,5.9037,0.2198,0.213,0.0404,1.1849,0.0646,1.9496,0.7742,1.442,0.3198,3.2042,6.5254,1.3778,0.4933,0.4832,1.3086,3.3161,0.1321,0.4402
28-Aug-07,1.162,0.3054,2.2722,3.3534,0.258,2.8471,0.286,0.5935,0.6996,0.8854,0.2435,1.3834,0.082,3.8937,1.663,1.5844,1.3831,0.2941,1.266,0.1432,0.4528,0.1797,0.3997,1.0946,5.9032,0.2199,0.2131,0.0406,1.2033,0.0648,1.9496,0.7742,1.4525,0.3198,3.2104,6.5293,1.3812,0.4932,0.4832,1.3086,3.3174,0.1317,0.4402
29-Aug-07,1.162,0.3054,2.2722,3.3534,0.258,2.8471,0.286,0.5935,0.6996,0.8854,0.2435,1.3834,0.082,3.8937,1.663,1.5844,1.3831,0.2941,1.266,0.1432,0.4528,0.1797,0.3997,1.0946,5.9032,0.2199,0.2131,0.0406,1.2033,0.0648,1.9496,0.7742,1.4525,0.3198,3.2104,6.5293,1.3812,0.4932,0.4832,1.3086,3.3174,0.1317,0.4402
30-Aug-07,1.156,0.3037,2.261,3.3353,0.2572,2.8255,0.2838,0.5887,0.6937,0.8766,0.2409,1.3833,0.0819,3.8744,1.6625,1.564,1.3529,0.2946,1.2486,0.145,0.4527,0.1797,0.4034,1.0902,5.9048,0.2202,0.2131,0.0404,1.1579,0.0645,1.9499,0.774,1.4454,0.3197,3.2219,6.5587,1.3866,0.4936,0.483,1.3073,3.3184,0.1316,0.44
31-Aug-07,1.1592,0.3044,2.2668,3.3415,0.2607,2.8341,0.2843,0.5929,0.6981,0.8893,0.2415,1.3805,0.0819,3.8825,1.6625,1.5635,1.3571,0.2945,1.2651,0.144,0.4526,0.1797,0.4045,1.0904,5.901,0.2202,0.2131,0.0405,1.1691,0.0648,1.9499,0.774,1.4489,0.3197,3.2157,6.5399,1.3889,0.4936,0.4831,1.3073,3.3118,0.1316,0.44
01-Sep-07,1.1617,0.3051,2.2715,3.3496,0.2627,2.8459,0.286,0.5952,0.6991,0.8949,0.2426,1.3802,0.082,3.8925,1.6625,1.5766,1.3687,0.2945,1.2853,0.143,0.4527,0.1797,0.4035,1.0924,5.9038,0.2205,0.2132,0.0406,1.1757,0.0649,1.9499,0.774,1.452,0.3197,3.2282,6.5766,1.3889,0.4941,0.483,1.3073,3.3078,0.1316,0.44
02-Sep-07,1.1617,0.3051,2.2715,3.3496,0.2627,2.8459,0.286,0.5952,0.6991,0.8949,0.2426,1.3802,0.082,3.8925,1.6625,1.5766,1.3687,0.2945,1.2853,0.143,0.4527,0.1797,0.4035,1.0924,5.9038,0.2205,0.2132,0.0406,1.1757,0.0649,1.9499,0.774,1.452,0.3197,3.2282,6.5766,1.3889,0.4941,0.483,1.3073,3.3078,0.1316,0.44
03-Sep-07,1.1617,0.3051,2.2715,3.3496,0.2627,2.8459,0.286,0.5952,0.6991,0.8949,0.2426,1.3802,0.082,3.8925,1.6625,1.5766,1.3687,0.2945,1.2853,0.143,0.4527,0.1797,0.4035,1.0924,5.9038,0.2205,0.2132,0.0406,1.1757,0.0649,1.9499,0.774,1.452,0.3197,3.2282,6.5766,1.3889,0.4941,0.483,1.3073,3.3078,0.1316,0.44
04-Sep-07,1.1599,0.3045,2.2683,3.3562,0.2614,2.8417,0.286,0.5936,0.696,0.8913,0.2417,1.3769,0.082,3.8868,1.662,1.578,1.3673,0.2946,1.28,0.1433,0.4525,0.1785,0.404,1.0921,5.9026,0.2203,0.2132,0.0407,1.1724,0.0649,1.9496,0.7737,1.4501,0.3196,3.2272,6.5832,1.3896,0.494,0.4828,1.3069,3.3075,0.1328,0.4399
05-Sep-07,1.1559,0.3035,2.2605,3.3501,0.2588,2.8294,0.2848,0.591,0.6872,0.8847,0.2406,1.3751,0.0817,3.8732,1.662,1.5749,1.369,0.2944,1.2706,0.1441,0.4525,0.1787,0.4014,1.0901,5.9037,0.2202,0.2132,0.0406,1.1612,0.0649,1.9498,0.7737,1.4454,0.3196,3.2272,6.5707,1.3966,0.4939,0.4828,1.306,3.3065,0.1335,0.4399
06-Sep-07,1.1552,0.3033,2.259,3.3368,0.2571,2.8426,0.2857,0.5914,0.6805,0.8854,0.2407,1.3708,0.0818,3.8703,1.6615,1.5788,1.3659,0.2943,1.279,0.1433,0.4524,0.1786,0.4031,1.0881,5.9002,0.2201,0.2132,0.0406,1.1542,0.0647,1.9494,0.7735,1.4445,0.3195,3.22,6.5506,1.4027,0.4937,0.4827,1.3057,3.3217,0.1349,0.4398
07-Sep-07,1.1598,0.3046,2.2676,3.3615,0.2575,2.8533,0.2872,0.5942,0.6835,0.8897,0.242,1.3787,0.0821,3.8847,1.6615,1.5779,1.3706,0.2943,1.2783,0.144,0.4524,0.1784,0.4032,1.0889,5.9082,0.2203,0.2133,0.0407,1.1486,0.0647,1.9494,0.7735,1.4497,0.3195,3.2137,6.5364,1.4081,0.4933,0.4827,1.3057,3.3237,0.1352,0.4398
08-Sep-07,1.1621,0.3052,2.2721,3.3532,0.2591,2.8529,0.2875,0.5962,0.6882,0.8934,0.244,1.3829,0.0824,3.8938,1.6615,1.5803,1.3739,0.2945,1.2831,0.1443,0.4524,0.1784,0.4025,1.09,5.908,0.2204,0.2134,0.0409,1.1481,0.0647,1.9497,0.7735,1.4528,0.3195,3.2262,6.5656,1.4116,0.4927,0.4826,1.3057,3.319,0.1358,0.4398
09-Sep-07,1.1621,0.3052,2.2721,3.3532,0.2591,2.8529,0.2875,0.5962,0.6882,0.8934,0.244,1.3829,0.0824,3.8938,1.6615,1.5803,1.3739,0.2945,1.2831,0.1443,0.4524,0.1784,0.4025,1.09,5.908,0.2204,0.2134,0.0409,1.1481,0.0647,1.9497,0.7735,1.4528,0.3195,3.2262,6.5656,1.4116,0.4927,0.4826,1.3057,3.319,0.1358,0.4398
10-Sep-07,1.1621,0.3052,2.2721,3.3532,0.2591,2.8529,0.2875,0.5962,0.6882,0.8934,0.244,1.3829,0.0824,3.8938,1.6615,1.5803,1.3739,0.2945,1.2831,0.1443,0.4524,0.1784,0.4025,1.09,5.908,0.2204,0.2134,0.0409,1.1481,0.0647,1.9497,0.7735,1.4528,0.3195,3.2262,6.5656,1.4116,0.4927,0.4826,1.3057,3.319,0.1358,0.4398
11-Sep-07,1.1708,0.3075,2.2898,3.3698,0.2563,2.8827,0.2896,0.601,0.6913,0.8935,0.244,1.4006,0.0832,3.9237,1.6605,1.5711,1.3646,0.2936,1.274,0.1465,0.4522,0.1783,0.4006,1.0905,5.9116,0.2208,0.2134,0.0409,1.1472,0.0649,1.9487,0.773,1.4637,0.3193,3.2305,6.5752,1.4108,0.4915,0.4824,1.3039,3.3164,0.1358,0.4395
12-Sep-07,1.1711,0.3075,2.2897,3.3628,0.2524,2.8723,0.2915,0.6038,0.6922,0.8934,0.2447,1.3971,0.083,3.9237,1.6605,1.5816,1.3719,0.2943,1.2837,0.1462,0.4521,0.1784,0.4029,1.091,5.9095,0.2207,0.2133,0.0409,1.1521,0.0651,1.9489,0.773,1.4643,0.3193,3.2559,6.6298,1.418,0.4905,0.4824,1.3039,3.3197,0.1359,0.4405
13-Sep-07,1.1754,0.3086,2.2984,3.373,0.2568,2.89,0.2936,0.6095,0.6955,0.9064,0.2467,1.3995,0.0835,3.9374,1.66,1.5932,1.3856,0.2939,1.2996,0.1455,0.452,0.1784,0.4057,1.0949,5.914,0.2207,0.2132,0.041,1.1716,0.0653,1.9484,0.7728,1.4697,0.3192,3.2613,6.6299,1.42,0.4895,0.4822,1.3035,3.319,0.1359,0.4403
14-Sep-07,1.1805,0.31,2.3082,3.3648,0.2596,2.9016,0.2951,0.6123,0.6965,0.9099,0.2484,1.4025,0.084,3.9561,1.66,1.6032,1.3961,0.2942,1.3028,0.1451,0.452,0.1783,0.4058,1.0979,5.9159,0.221,0.2132,0.0411,1.1824,0.0654,1.9486,0.7728,1.476,0.3192,3.2742,6.6635,1.4335,0.4881,0.4822,1.3035,3.316,0.1363,0.4415
15-Sep-07,1.1785,0.3094,2.3042,3.3479,0.2594,2.8925,0.2941,0.6098,0.6903,0.9076,0.2487,1.3999,0.0839,3.9496,1.66,1.6065,1.3959,0.2946,1.3196,0.1444,0.4521,0.1783,0.4059,1.0987,5.9071,0.221,0.2131,0.041,1.1829,0.0655,1.9486,0.7728,1.4736,0.3192,3.2806,6.6752,1.4249,0.4879,0.4822,1.3035,3.3127,0.1363,0.4415
16-Sep-07,1.1785,0.3094,2.3042,3.3479,0.2594,2.8925,0.2941,0.6098,0.6903,0.9076,0.2487,1.3999,0.0839,3.9496,1.66,1.6065,1.3959,0.2946,1.3196,0.1444,0.4521,0.1783,0.4059,1.0987,5.9071,0.221,0.2131,0.041,1.1829,0.0655,1.9486,0.7728,1.4736,0.3192,3.2806,6.6752,1.4249,0.4879,0.4822,1.3035,3.3127,0.1363,0.4415
17-Sep-07,1.1785,0.3094,2.3042,3.3479,0.2594,2.8925,0.2941,0.6098,0.6903,0.9076,0.2487,1.3999,0.0839,3.9496,1.66,1.6065,1.3959,0.2946,1.3196,0.1444,0.4521,0.1783,0.4059,1.0987,5.9071,0.221,0.2131,0.041,1.1829,0.0655,1.9486,0.7728,1.4736,0.3192,3.2806,6.6752,1.4249,0.4879,0.4822,1.3035,3.3127,0.1363,0.4415
18-Sep-07,1.1768,0.309,2.3011,3.3177,0.2567,2.8886,0.2945,0.6088,0.6802,0.9027,0.2483,1.3971,0.0839,3.9437,1.6595,1.6163,1.3966,0.2944,1.3111,0.1444,0.4519,0.1782,0.406,1.0952,5.908,0.2205,0.2131,0.041,1.1796,0.0655,1.948,0.7726,1.4708,0.3191,3.2732,6.6735,1.4196,0.4865,0.482,1.3032,3.3132,0.1364,0.4414
19-Sep-07,1.1756,0.3087,2.2989,3.3097,0.2544,2.8891,0.2949,0.6071,0.6784,0.9007,0.2474,1.3979,0.0836,3.9387,1.659,1.6155,1.3811,0.2947,1.3068,0.1443,0.4517,0.1782,0.4038,1.0948,5.9001,0.2204,0.213,0.0409,1.1673,0.0654,1.9476,0.7723,1.4699,0.319,3.2787,6.6675,1.4228,0.4865,0.4819,1.3019,3.3074,0.1365,0.4412
20-Sep-07,1.1851,0.3112,2.3175,3.3328,0.2579,2.9165,0.2981,0.6145,0.6893,0.9196,0.2505,1.4037,0.0842,3.9718,1.659,1.6398,1.4141,0.2951,1.3351,0.1432,0.4517,0.1782,0.4095,1.1014,5.8999,0.2209,0.213,0.0412,1.2121,0.0659,1.9479,0.7723,1.4814,0.319,3.2722,6.6517,1.4277,0.4866,0.4819,1.3019,3.3127,0.1367,0.4418
21-Sep-07,1.1935,0.3133,2.3341,3.333,0.2647,2.938,0.3001,0.6199,0.6926,0.9294,0.2535,1.4153,0.0848,4,1.662,1.6434,1.4315,0.2964,1.3441,0.1438,0.4526,0.1786,0.4105,1.1055,5.911,0.2213,0.2135,0.0419,1.2262,0.0661,1.9518,0.7737,1.4925,0.3196,3.3042,6.732,1.4291,0.488,0.4827,1.3042,3.3131,0.137,0.4498
22-Sep-07,1.1971,0.3141,2.3404,3.3398,0.2643,2.9499,0.3011,0.6217,0.6854,0.9344,0.2544,1.4183,0.0851,4.0106,1.662,1.666,1.4416,0.2968,1.3449,0.1446,0.4527,0.1786,0.4107,1.1048,5.9156,0.2215,0.2135,0.0417,1.2377,0.0663,1.9518,0.7737,1.4967,0.3196,3.3042,6.7509,1.4415,0.4904,0.4827,1.3042,3.3154,0.1368,0.4498
23-Sep-07,1.1971,0.3141,2.3404,3.3398,0.2643,2.9499,0.3011,0.6217,0.6854,0.9344,0.2544,1.4183,0.0851,4.0106,1.662,1.666,1.4416,0.2968,1.3449,0.1446,0.4527,0.1786,0.4107,1.1048,5.9156,0.2215,0.2135,0.0417,1.2377,0.0663,1.9518,0.7737,1.4967,0.3196,3.3042,6.7509,1.4415,0.4904,0.4827,1.3042,3.3154,0.1368,0.4498
24-Sep-07,1.1971,0.3141,2.3404,3.3398,0.2643,2.9499,0.3011,0.6217,0.6854,0.9344,0.2544,1.4183,0.0851,4.0106,1.662,1.666,1.4416,0.2968,1.3449,0.1446,0.4527,0.1786,0.4107,1.1048,5.9156,0.2215,0.2135,0.0417,1.2377,0.0663,1.9518,0.7737,1.4967,0.3196,3.3042,6.7509,1.4415,0.4904,0.4827,1.3042,3.3154,0.1368,0.4498
25-Sep-07,1.1984,0.3146,2.3435,3.3622,0.2667,2.9993,0.3015,0.624,0.6928,0.938,0.2551,1.4182,0.0852,4.016,1.661,1.6598,1.4379,0.2967,1.3551,0.1445,0.4524,0.1785,0.4119,1.1076,5.9324,0.2213,0.2136,0.0418,1.2331,0.0664,1.9507,0.7733,1.4981,0.3194,3.3287,6.7727,1.4431,0.4901,0.4825,1.3035,3.3127,0.137,0.4495
26-Sep-07,1.1953,0.3137,2.3377,3.3399,0.2663,2.9908,0.3001,0.6205,0.6899,0.9344,0.2544,1.4161,0.085,4.0051,1.6605,1.6536,1.4332,0.2978,1.35,0.1447,0.4524,0.1785,0.4113,1.106,5.9308,0.221,0.2136,0.0417,1.2216,0.0663,1.9501,0.773,1.4944,0.3193,3.3343,6.7892,1.454,0.4908,0.4823,1.3023,3.3157,0.1369,0.45
27-Sep-07,1.199,0.3145,2.3445,3.3467,0.2667,2.9928,0.3007,0.6213,0.6943,0.9365,0.2545,1.4196,0.0853,4.0162,1.6595,1.6503,1.4474,0.2974,1.3571,0.1442,0.452,0.1783,0.412,1.1094,5.9334,0.221,0.2137,0.0418,1.2299,0.0664,1.9491,0.7726,1.4988,0.3191,3.3257,6.7627,1.4557,0.4916,0.482,1.3015,3.2848,0.1368,0.4503
28-Sep-07,1.1994,0.3147,2.3453,3.3535,0.2675,2.9878,0.3022,0.6212,0.6945,0.9373,0.2539,1.416,0.0851,4.0191,1.6591,1.6555,1.4572,0.2972,1.3627,0.1435,0.4518,0.1783,0.4123,1.1121,5.9319,0.2209,0.2138,0.0418,1.244,0.0665,1.9489,0.7724,1.4994,0.3191,3.3382,6.789,1.48,0.4925,0.4816,1.3012,3.2928,0.1368,0.4502
29-Sep-07,1.2012,0.3151,2.3487,3.3556,0.269,2.9713,0.3052,0.6221,0.6973,0.937,0.2553,1.4156,0.0853,4.0252,1.658,1.6585,1.4624,0.2971,1.3663,0.1438,0.4516,0.1782,0.4132,1.1131,5.931,0.2208,0.2137,0.0417,1.2521,0.0665,1.9478,0.7719,1.5018,0.3188,3.336,6.7979,1.4937,0.4926,0.4813,1.3004,3.2935,0.1371,0.4524
30-Sep-07,1.2012,0.3151,2.3487,3.3556,0.269,2.9713,0.3052,0.6221,0.6973,0.937,0.2553,1.4156,0.0853,4.0252,1.658,1.6585,1.4624,0.2971,1.3663,0.1438,0.4516,0.1782,0.4132,1.1131,5.931,0.2208,0.2137,0.0417,1.2521,0.0665,1.9478,0.7719,1.5018,0.3188,3.336,6.7979,1.4937,0.4926,0.4813,1.3004,3.2935,0.1371,0.4524
01-Oct-07,1.2012,0.3151,2.3487,3.3556,0.269,2.9713,0.3052,0.6221,0.6973,0.937,0.2553,1.4156,0.0853,4.0252,1.658,1.6585,1.4624,0.2971,1.3663,0.1438,0.4516,0.1782,0.4132,1.1131,5.931,0.2208,0.2137,0.0417,1.2521,0.0665,1.9478,0.7719,1.5018,0.3188,3.336,6.7979,1.4937,0.4926,0.4813,1.3004,3.2935,0.1371,0.4524
02-Oct-07,1.2042,0.3159,2.3545,3.3875,0.2683,2.9881,0.3061,0.6253,0.7039,0.9393,0.2562,1.4138,0.0856,4.0351,1.656,1.6677,1.4715,0.2969,1.376,0.1433,0.4509,0.178,0.4149,1.1205,5.928,0.2207,0.2133,0.0417,1.2632,0.0666,1.9459,0.7709,1.5053,0.3185,3.3387,6.7955,1.4892,0.4932,0.4808,1.2988,3.2988,0.1369,0.4518
03-Oct-07,1.2009,0.3151,2.3482,3.3756,0.2681,2.9893,0.3048,0.6234,0.7015,0.9367,0.2553,1.4128,0.0855,4.0221,1.6555,1.6625,1.4625,0.297,1.3747,0.1435,0.4509,0.1779,0.4148,1.1181,5.9265,0.2206,0.2132,0.0418,1.2544,0.0665,1.9456,0.7707,1.5015,0.3184,3.358,6.8344,1.4676,0.495,0.4806,1.2984,3.286,0.1369,0.4599
04-Oct-07,1.1995,0.3147,2.3452,3.3753,0.2681,3.0018,0.3057,0.6229,0.6975,0.933,0.2544,1.4095,0.0852,4.0194,1.654,1.66,1.4691,0.2972,1.3739,0.1425,0.4504,0.1778,0.414,1.1179,5.9133,0.2204,0.2131,0.0416,1.257,0.0663,1.9441,0.77,1.4999,0.3181,3.3482,6.7996,1.4509,0.4945,0.4802,1.2963,3.2772,0.1367,0.4659
05-Oct-07,1.1916,0.3127,2.33,3.3547,0.2688,2.9818,0.303,0.6178,0.6896,0.9226,0.2535,1.402,0.0846,3.9915,1.6525,1.6542,1.4568,0.2969,1.3702,0.1418,0.45,0.1776,0.4122,1.1138,5.9028,0.2202,0.213,0.0418,1.2423,0.0661,1.9425,0.7693,1.4895,0.3178,3.3317,6.787,1.4496,0.495,0.4798,1.2951,3.2739,0.1365,0.479
06-Oct-07,1.1926,0.313,2.3325,3.362,0.269,2.9899,0.3043,0.6197,0.6936,0.9275,0.2538,1.4047,0.0848,3.9954,1.6525,1.657,1.4697,0.2983,1.379,0.1419,0.45,0.1776,0.4117,1.1187,5.9068,0.2202,0.213,0.0419,1.2498,0.0661,1.9425,0.7693,1.4909,0.3178,3.3116,6.7507,1.4483,0.4964,0.4797,1.2951,3.2697,0.1367,0.4818
07-Oct-07,1.1926,0.313,2.3325,3.362,0.269,2.9899,0.3043,0.6197,0.6936,0.9275,0.2538,1.4047,0.0848,3.9954,1.6525,1.657,1.4697,0.2983,1.379,0.1419,0.45,0.1776,0.4117,1.1187,5.9068,0.2202,0.213,0.0419,1.2498,0.0661,1.9425,0.7693,1.4909,0.3178,3.3116,6.7507,1.4483,0.4964,0.4797,1.2951,3.2697,0.1367,0.4818
08-Oct-07,1.1926,0.313,2.3325,3.362,0.269,2.9899,0.3043,0.6197,0.6936,0.9275,0.2538,1.4047,0.0848,3.9954,1.6525,1.657,1.4697,0.2983,1.379,0.1419,0.45,0.1776,0.4117,1.1187,5.9068,0.2202,0.213,0.0419,1.2498,0.0661,1.9425,0.7693,1.4909,0.3178,3.3116,6.7507,1.4483,0.4964,0.4797,1.2951,3.2697,0.1367,0.4818
09-Oct-07,1.1908,0.3127,2.3285,3.3631,0.2712,2.9906,0.3049,0.6199,0.6967,0.9309,0.2543,1.3979,0.0846,3.9906,1.6505,1.6826,1.4873,0.2979,1.3981,0.1408,0.4495,0.1774,0.4131,1.1219,5.893,0.22,0.2127,0.0418,1.264,0.0661,1.9404,0.7684,1.4884,0.3174,3.3209,6.7533,1.4446,0.4963,0.4792,1.2935,3.2683,0.1365,0.4812
10-Oct-07,1.184,0.3108,2.3152,3.3533,0.2713,2.9619,0.3007,0.6167,0.6919,0.9251,0.2525,1.3898,0.0844,3.9661,1.6495,1.6705,1.4723,0.2973,1.3884,0.1406,0.4491,0.1773,0.4081,1.1206,5.8875,0.2195,0.2126,0.0418,1.252,0.0658,1.9392,0.7679,1.4799,0.3172,3.3189,6.745,1.4422,0.4956,0.4788,1.2927,3.2683,0.1363,0.4809
11-Oct-07,1.1913,0.3127,2.3298,3.3679,0.2723,2.9915,0.3031,0.6225,0.6989,0.935,0.2545,1.3949,0.0849,3.991,1.6495,1.6823,1.4841,0.2975,1.3979,0.1406,0.4492,0.177,0.41,1.1259,5.8881,0.2196,0.2126,0.0419,1.2589,0.066,1.9394,0.7679,1.4892,0.3172,3.2924,6.708,1.4431,0.4949,0.4788,1.2915,3.2683,0.1363,0.4809
12-Oct-07,1.1972,0.3143,2.341,3.3632,0.2738,3.0172,0.3053,0.6249,0.7024,0.9389,0.2568,1.3984,0.0852,4.0117,1.648,1.6847,1.49,0.2973,1.3893,0.1405,0.4489,0.1768,0.4086,1.1266,5.8857,0.2197,0.2125,0.0419,1.2685,0.0661,1.9379,0.7662,1.4964,0.3169,3.3092,6.7375,1.4469,0.4942,0.4784,1.2904,3.2835,0.1363,0.4736
13-Oct-07,1.1936,0.3134,2.3342,3.3355,0.2747,3.018,0.305,0.6257,0.6992,0.9351,0.2562,1.3915,0.0849,4,1.646,1.6825,1.483,0.2974,1.3795,0.1403,0.4483,0.1766,0.4088,1.1236,5.8786,0.2193,0.2123,0.0419,1.2674,0.066,1.9356,0.7652,1.4921,0.3165,3.3185,6.7628,1.4451,0.494,0.4778,1.2888,3.2737,0.1364,0.473
14-Oct-07,1.1936,0.3134,2.3342,3.3355,0.2747,3.018,0.305,0.6257,0.6992,0.9351,0.2562,1.3915,0.0849,4,1.646,1.6825,1.483,0.2974,1.3795,0.1403,0.4483,0.1766,0.4088,1.1236,5.8786,0.2193,0.2123,0.0419,1.2674,0.066,1.9356,0.7652,1.4921,0.3165,3.3185,6.7628,1.4451,0.494,0.4778,1.2888,3.2737,0.1364,0.473
15-Oct-07,1.1936,0.3134,2.3342,3.3355,0.2747,3.018,0.305,0.6257,0.6992,0.9351,0.2562,1.3915,0.0849,4,1.646,1.6825,1.483,0.2974,1.3795,0.1403,0.4483,0.1766,0.4088,1.1236,5.8786,0.2193,0.2123,0.0419,1.2674,0.066,1.9356,0.7652,1.4921,0.3165,3.3185,6.7628,1.4451,0.494,0.4778,1.2888,3.2737,0.1364,0.473
16-Oct-07,1.1952,0.3137,2.3371,3.3495,0.2752,3.009,0.3044,0.6285,0.7011,0.9348,0.2569,1.3933,0.085,4.0037,1.6435,1.6922,1.489,0.2969,1.3765,0.1396,0.4475,0.1766,0.4076,1.1241,5.8638,0.2185,0.212,0.0418,1.2671,0.0659,1.9326,0.7641,1.4939,0.3161,3.3202,6.7509,1.4499,0.4939,0.477,1.2868,3.268,0.1362,0.4723
17-Oct-07,1.1898,0.3123,2.3264,3.3443,0.2718,2.9958,0.3034,0.6256,0.6951,0.9276,0.2541,1.3885,0.0844,3.9854,1.642,1.6771,1.4602,0.2967,1.3435,0.1405,0.4471,0.1762,0.4067,1.1195,5.8916,0.2185,0.2118,0.0417,1.229,0.0659,1.9311,0.7634,1.4872,0.3158,3.3105,6.7464,1.4378,0.4938,0.4766,1.2857,3.2534,0.136,0.4705
