Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,ROL,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
13-Aug-05,1.1517,0.3019,2.2522,3.2773,0.284,2.6699,0.2856,0.5587,,0.6064,0.9249,0.2423,1.4508,0.0767,1.8051,1.5039,1.398,0.3131,1.3441,0.1648,0.4915,0.2007,0.3993,1.0949,6.184,0.2229,0.2323,0.0638,0.387,0.8388,1.4396,0.3471,3.1892,6.4871,1.4476,0.3969,0.5682,1.6016,3.6467,0.1336,0.4408
14-Aug-05,1.1517,0.3019,2.2522,3.2773,0.284,2.6699,0.2856,0.5587,,0.6064,0.9249,0.2423,1.4508,0.0767,1.8051,1.5039,1.398,0.3131,1.3441,0.1648,0.4915,0.2007,0.3993,1.0949,6.184,0.2229,0.2323,0.0638,0.387,0.8388,1.4396,0.3471,3.1892,6.4871,1.4476,0.3969,0.5682,1.6016,3.6467,0.1336,0.4408
15-Aug-05,1.1517,0.3019,2.2522,3.2773,0.284,2.6699,0.2856,0.5587,,0.6064,0.9249,0.2423,1.4508,0.0767,1.8051,1.5039,1.398,0.3131,1.3441,0.1648,0.4915,0.2007,0.3993,1.0949,6.184,0.2229,0.2323,0.0638,0.387,0.8388,1.4396,0.3471,3.1892,6.4871,1.4476,0.3969,0.5682,1.6016,3.6467,0.1336,0.4408
16-Aug-05,1.1428,0.2996,2.2346,3.2703,0.2832,2.682,0.2818,0.5489,,0.6056,0.9169,0.2404,1.4411,0.0759,1.8025,1.5075,1.3933,0.3128,1.3283,0.1647,0.4908,0.2004,0.3979,1.09,6.1727,0.2226,0.232,0.0635,0.3864,0.8376,1.4285,0.3466,3.1959,6.4778,1.4478,0.394,0.5673,1.5993,3.6341,0.1334,0.4402
17-Aug-05,1.1395,0.2987,2.228,3.2679,0.2831,2.6632,0.2798,0.5523,,0.6056,0.9143,0.2397,1.4359,0.0761,1.8025,1.5011,1.3847,0.3129,1.3416,0.1653,0.4908,0.2005,0.3988,1.0872,6.1738,0.2225,0.232,0.0634,0.3866,0.8376,1.425,0.3466,3.1846,6.5124,1.4455,0.394,0.568,1.5993,3.6304,0.1332,0.4402
18-Aug-05,1.1334,0.2972,2.2156,3.2539,0.2812,2.6461,0.2792,0.551,,0.6056,0.9091,0.2372,1.4295,0.0753,1.8025,1.5002,1.3762,0.3128,1.3225,0.164,0.4908,0.2003,0.3995,1.0849,6.1727,0.2225,0.232,0.0633,0.3868,0.8376,1.4165,0.3466,3.1678,6.4525,1.4466,0.3917,0.568,1.5967,3.629,0.1331,0.4402
19-Aug-05,1.1326,0.2971,2.2144,3.2602,0.2822,2.6404,0.279,0.5526,,0.6064,0.9095,0.2374,1.4322,0.0755,1.805,1.4894,1.3705,0.3132,1.3238,0.164,0.4915,0.2007,0.4034,1.0872,6.1826,0.2228,0.2323,0.0633,0.3877,0.8387,1.4158,0.3471,3.1667,6.426,1.4486,0.3897,0.5704,1.5989,3.6118,0.1331,0.4408
20-Aug-05,1.1184,0.2933,2.1862,3.2242,0.2804,2.6187,0.2747,0.5446,,0.6047,0.8987,0.2341,1.4131,0.0745,1.8,1.4743,1.3525,0.3125,1.3091,0.1627,0.4901,0.2001,0.4016,1.0783,6.1663,0.2222,0.2316,0.0629,0.3867,0.8363,1.3978,0.3462,3.1469,6.3948,1.4446,0.3876,0.5688,1.5945,3.6018,0.1331,0.4395
21-Aug-05,1.1184,0.2933,2.1862,3.2242,0.2804,2.6187,0.2747,0.5446,,0.6047,0.8987,0.2341,1.4131,0.0745,1.8,1.4743,1.3525,0.3125,1.3091,0.1627,0.4901,0.2001,0.4016,1.0783,6.1663,0.2222,0.2316,0.0629,0.3867,0.8363,1.3978,0.3462,3.1469,6.3948,1.4446,0.3876,0.5688,1.5945,3.6018,0.1331,0.4395
22-Aug-05,1.1184,0.2933,2.1862,3.2242,0.2804,2.6187,0.2747,0.5446,,0.6047,0.8987,0.2341,1.4131,0.0745,1.8,1.4743,1.3525,0.3125,1.3091,0.1627,0.4901,0.2001,0.4016,1.0783,6.1663,0.2222,0.2316,0.0629,0.3867,0.8363,1.3978,0.3462,3.1469,6.3948,1.4446,0.3876,0.5688,1.5945,3.6018,0.1331,0.4395
23-Aug-05,1.1214,0.2942,2.1925,3.2355,0.2816,2.6056,0.275,0.5439,,0.6047,0.9008,0.2344,1.4138,0.0747,1.8,1.4865,1.3574,0.3122,1.3148,0.1639,0.4901,0.2002,0.4008,1.0791,6.1642,0.2221,0.2316,0.063,0.3868,0.838,1.402,0.3462,3.1196,6.3403,1.444,0.3864,0.5688,1.5945,3.6145,0.1329,0.4395
24-Aug-05,1.1254,0.2951,2.201,3.2355,0.2828,2.5997,0.2748,0.5483,,0.6047,0.8994,0.2348,1.4164,0.0746,1.8,1.4968,1.3592,0.3125,1.3294,0.1637,0.4902,0.2001,0.4012,1.079,6.165,0.2222,0.2316,0.063,0.3871,0.838,1.407,0.3462,3.1196,6.3514,1.4435,0.3838,0.5688,1.5919,3.629,0.1329,0.4395
25-Aug-05,1.1215,0.294,2.1929,3.227,0.2815,2.613,0.2757,0.5475,,0.6047,0.894,0.2353,1.4108,0.0742,1.8,1.4998,1.3549,0.3125,1.3139,0.1628,0.4901,0.1999,0.401,1.075,6.1654,0.2222,0.2316,0.063,0.3874,0.8372,1.4018,0.3462,3.125,6.3776,1.44,0.3798,0.5673,1.5919,3.6327,0.1329,0.4395
26-Aug-05,1.1322,0.2969,2.2142,3.2479,0.2829,2.6031,0.2789,0.5473,,0.6047,0.9006,0.2373,1.4302,0.0745,1.8,1.514,1.368,0.3124,1.3134,0.1638,0.4901,0.2001,0.4,1.0777,6.1644,0.2222,0.2316,0.0633,0.3882,0.8368,1.4155,0.3462,3.1196,6.3447,1.44,0.3767,0.5666,1.5919,3.629,0.1331,0.4395
27-Aug-05,1.1293,0.2962,2.2082,3.2373,0.283,2.613,0.2782,0.5443,,0.6022,0.8995,0.2367,1.4281,0.0744,1.7925,1.5013,1.3603,0.3112,1.3214,0.1637,0.4881,0.1994,0.3968,1.0732,6.1402,0.2214,0.2307,0.063,0.3866,0.8331,1.4117,0.3447,3.1392,6.392,1.434,0.375,0.5634,1.5852,3.6168,0.1326,0.4377
28-Aug-05,1.1293,0.2962,2.2082,3.2373,0.283,2.613,0.2782,0.5443,,0.6022,0.8995,0.2367,1.4281,0.0744,1.7925,1.5013,1.3603,0.3112,1.3214,0.1637,0.4881,0.1994,0.3968,1.0732,6.1402,0.2214,0.2307,0.063,0.3866,0.8331,1.4117,0.3447,3.1392,6.392,1.434,0.375,0.5634,1.5852,3.6168,0.1326,0.4377
29-Aug-05,1.1293,0.2962,2.2082,3.2373,0.283,2.613,0.2782,0.5443,,0.6022,0.8995,0.2367,1.4281,0.0744,1.7925,1.5013,1.3603,0.3112,1.3214,0.1637,0.4881,0.1994,0.3968,1.0732,6.1402,0.2214,0.2307,0.063,0.3866,0.8331,1.4117,0.3447,3.1392,6.392,1.434,0.375,0.5634,1.5852,3.6168,0.1326,0.4377
30-Aug-05,1.1276,0.2956,2.2046,3.231,0.2838,2.6124,0.2789,0.5425,,0.6014,0.8981,0.2367,1.4269,0.0745,1.79,1.5003,1.3527,0.3106,1.322,0.1624,0.4874,0.1988,0.3956,1.0683,6.1299,0.2211,0.2304,0.0629,0.3865,0.8316,1.4095,0.3442,3.1349,6.3837,1.4331,0.3781,0.5626,1.5803,3.6045,0.1324,0.4371
31-Aug-05,1.1189,0.2934,2.1879,3.2061,0.2823,2.6128,0.2765,0.5412,,0.6014,0.8933,0.2345,1.4123,0.0743,1.79,1.4948,1.3409,0.3106,1.321,0.1611,0.4874,0.1987,0.3935,1.0638,6.1299,0.2211,0.2304,0.0627,0.3867,0.8316,1.3987,0.3442,3.1404,6.399,1.4331,0.3798,0.5616,1.5803,3.5901,0.1324,0.4371
01-Sep-05,1.1198,0.2937,2.1895,3.2002,0.2833,2.594,0.278,0.5412,,0.6022,0.8954,0.234,1.413,0.0739,1.7925,1.5045,1.3408,0.3111,1.3214,0.1609,0.4881,0.199,0.3951,1.0632,6.1387,0.2213,0.2307,0.0628,0.3875,0.8328,1.3996,0.3447,3.1174,6.3451,1.4351,0.3827,0.5623,1.5825,3.5921,0.1325,0.4377
02-Sep-05,1.1339,0.2974,2.2171,3.2396,0.2873,2.592,0.282,0.557,,0.6022,0.9111,0.2376,1.4334,0.0755,1.7925,1.5093,1.355,0.311,1.3407,0.162,0.4881,0.199,0.3979,1.0661,6.1387,0.2214,0.2307,0.063,0.3878,0.8328,1.4174,0.3447,3.1174,6.3449,1.4363,0.3846,0.5623,1.5825,3.6139,0.1325,0.4377
03-Sep-05,1.1507,0.3018,2.25,3.2944,0.2929,2.6275,0.2893,0.5667,,0.6022,0.9237,0.2423,1.4593,0.0768,1.7924,1.5146,1.373,0.3112,1.3406,0.1637,0.488,0.1992,0.3998,1.071,6.1379,0.2214,0.2308,0.0633,0.3882,0.8325,1.4385,0.3447,3.1446,6.4044,1.4374,0.3859,0.5625,1.5824,3.5992,0.1328,0.4382
04-Sep-05,1.1507,0.3018,2.25,3.2944,0.2929,2.6275,0.2893,0.5667,,0.6022,0.9237,0.2423,1.4593,0.0768,1.7924,1.5146,1.373,0.3112,1.3406,0.1637,0.488,0.1992,0.3998,1.071,6.1379,0.2214,0.2308,0.0633,0.3882,0.8325,1.4385,0.3447,3.1446,6.4044,1.4374,0.3859,0.5625,1.5824,3.5992,0.1328,0.4382
05-Sep-05,1.1507,0.3018,2.25,3.2944,0.2929,2.6275,0.2893,0.5667,,0.6022,0.9237,0.2423,1.4593,0.0768,1.7924,1.5146,1.373,0.3112,1.3406,0.1637,0.488,0.1992,0.3998,1.071,6.1379,0.2214,0.2308,0.0633,0.3882,0.8325,1.4385,0.3447,3.1446,6.4044,1.4374,0.3859,0.5625,1.5824,3.5992,0.1328,0.4382
06-Sep-05,1.1526,0.3023,2.254,3.3182,0.2935,2.6725,0.2884,0.5728,,0.603,0.9266,0.2427,1.462,0.0778,1.795,1.5145,1.3786,0.3115,1.3426,0.1648,0.4887,0.1994,0.4005,1.0727,6.1468,0.2222,0.2311,0.0637,0.3895,0.8337,1.4411,0.3452,3.1883,6.5065,1.4418,0.3875,0.5633,1.5847,3.608,0.1332,0.4389
07-Sep-05,1.1452,0.3004,2.2395,3.307,0.2918,2.6743,0.286,0.5668,,0.6039,0.9176,0.2407,1.4511,0.077,1.7975,1.5104,1.3778,0.3119,1.349,0.164,0.4894,0.1997,0.4006,1.0728,6.1577,0.2226,0.2314,0.0637,0.3904,0.8349,1.4317,0.3457,3.2156,6.5321,1.4449,0.388,0.5641,1.5869,3.6058,0.1339,0.4395
08-Sep-05,1.1508,0.3018,2.25,3.3169,0.291,2.6559,0.2884,0.5756,,0.6047,0.9236,0.2418,1.4577,0.0773,1.8,1.5163,1.3842,0.3123,1.3529,0.164,0.4901,0.1999,0.4013,1.0748,6.1665,0.2229,0.2318,0.0638,0.391,0.836,1.4385,0.3462,3.2028,6.5031,1.4469,0.3893,0.5643,1.5891,3.6072,0.1341,0.4401
09-Sep-05,1.1474,0.3009,2.2434,3.3172,0.2901,2.6643,0.2886,0.5704,,0.6064,0.9199,0.2405,1.4547,0.077,1.805,1.5236,1.3889,0.3132,1.3523,0.1634,0.4915,0.2006,0.4008,1.0757,6.1826,0.2235,0.2324,0.0639,0.3928,0.8384,1.434,0.3471,3.206,6.5474,1.4515,0.3912,0.5668,1.5936,3.6245,0.1345,0.4413
10-Sep-05,1.1461,0.3006,2.2411,3.3123,0.2872,2.6475,0.2878,0.5678,,0.6061,0.9165,0.2403,1.4535,0.0767,1.804,1.5296,1.3925,0.3131,1.3574,0.1631,0.4912,0.2003,0.4006,1.076,6.18,0.2233,0.2323,0.0639,0.3933,0.8379,1.4324,0.3469,3.1873,6.503,1.4478,0.3928,0.5665,1.5927,3.608,0.1349,0.4411
11-Sep-05,1.1461,0.3006,2.2411,3.3123,0.2872,2.6475,0.2878,0.5678,,0.6061,0.9165,0.2403,1.4535,0.0767,1.804,1.5296,1.3925,0.3131,1.3574,0.1631,0.4912,0.2003,0.4006,1.076,6.18,0.2233,0.2323,0.0639,0.3933,0.8379,1.4324,0.3469,3.1873,6.503,1.4478,0.3928,0.5665,1.5927,3.608,0.1349,0.4411
12-Sep-05,1.1461,0.3006,2.2411,3.3123,0.2872,2.6475,0.2878,0.5678,,0.6061,0.9165,0.2403,1.4535,0.0767,1.804,1.5296,1.3925,0.3131,1.3574,0.1631,0.4912,0.2003,0.4006,1.076,6.18,0.2233,0.2323,0.0639,0.3933,0.8379,1.4324,0.3469,3.1873,6.503,1.4478,0.3928,0.5665,1.5927,3.608,0.1349,0.4411
13-Sep-05,1.1381,0.2985,2.2251,3.2961,0.2873,2.6491,0.2857,0.5653,,0.6061,0.9095,0.2392,1.4411,0.0763,1.804,1.5249,1.3916,0.3132,1.3518,0.1643,0.4912,0.2002,0.4006,1.0769,6.18,0.2233,0.2324,0.0636,0.3938,0.8379,1.4219,0.3469,3.1929,6.4864,1.4467,0.3947,0.5665,1.5927,3.6073,0.1347,0.4422
14-Sep-05,1.1315,0.2968,2.2124,3.2796,0.2873,2.6352,0.2835,0.5641,,0.6047,0.9038,0.2378,1.431,0.0758,1.8,1.521,1.3858,0.3125,1.3493,0.1627,0.4901,0.1999,0.3984,1.0723,6.1665,0.2229,0.2319,0.0634,0.3929,0.8357,1.4143,0.3462,3.1579,6.4281,1.4423,0.3946,0.5653,1.5891,3.595,0.1344,0.4412
15-Sep-05,1.1258,0.2954,2.2014,3.2684,0.2882,2.6181,0.2816,0.5599,,0.6022,0.8969,0.2356,1.423,0.0751,1.7925,1.5206,1.3802,0.3111,1.3377,0.1623,0.488,0.1991,0.3961,1.0676,6.1408,0.2219,0.231,0.0633,0.3915,0.8322,1.4074,0.3447,3.1392,6.379,1.434,0.3937,0.564,1.5825,3.5807,0.1337,0.4393
16-Sep-05,1.1188,0.2935,2.1881,3.2451,0.2872,2.6162,0.2813,0.5622,,0.6014,0.8929,0.2347,1.4157,0.075,1.79,1.5098,1.3756,0.3109,1.3348,0.162,0.4874,0.1984,0.3955,1.0667,6.1299,0.2217,0.2307,0.0631,0.3911,0.831,1.3988,0.3442,3.1294,6.3638,1.4309,0.3949,0.5622,1.5803,3.5789,0.1337,0.4387
17-Sep-05,1.1213,0.2942,2.1927,3.2361,0.2888,2.6003,0.2818,0.5636,,0.6005,0.8936,0.235,1.4144,0.0753,1.7875,1.5111,1.373,0.3105,1.3379,0.1614,0.4867,0.1985,0.3947,1.0652,6.1214,0.2214,0.2304,0.0632,0.3905,0.8302,1.4016,0.3438,3.1087,6.3187,1.4266,0.395,0.5613,1.5781,3.5749,0.1334,0.4367
18-Sep-05,1.1213,0.2942,2.1927,3.2361,0.2888,2.6003,0.2818,0.5636,,0.6005,0.8936,0.235,1.4144,0.0753,1.7875,1.5111,1.373,0.3105,1.3379,0.1614,0.4867,0.1985,0.3947,1.0652,6.1214,0.2214,0.2304,0.0632,0.3905,0.8302,1.4016,0.3438,3.1087,6.3187,1.4266,0.395,0.5613,1.5781,3.5749,0.1334,0.4367
19-Sep-05,1.1213,0.2942,2.1927,3.2361,0.2888,2.6003,0.2818,0.5636,,0.6005,0.8936,0.235,1.4144,0.0753,1.7875,1.5111,1.373,0.3105,1.3379,0.1614,0.4867,0.1985,0.3947,1.0652,6.1214,0.2214,0.2304,0.0632,0.3905,0.8302,1.4016,0.3438,3.1087,6.3187,1.4266,0.395,0.5613,1.5781,3.5749,0.1334,0.4367
20-Sep-05,1.1072,0.2904,2.1651,3.2126,0.2872,2.597,0.2777,0.5559,,0.5997,0.8808,0.2321,1.3965,0.0741,1.7852,1.5115,1.3618,0.3102,1.3283,0.16,0.4861,0.1978,0.3929,1.0607,6.1129,0.2212,0.23,0.0627,0.3899,0.8296,1.384,0.3433,3.1264,6.3539,1.4247,0.3956,0.5605,1.5761,3.5699,0.1329,0.437
21-Sep-05,1.113,0.2918,2.1763,3.2326,0.2888,2.5751,0.2802,0.5594,,0.6014,0.8845,0.2332,1.4021,0.0739,1.79,1.5323,1.3781,0.311,1.3378,0.161,0.4874,0.1988,0.3931,1.0655,6.132,0.2217,0.2306,0.063,0.3907,0.8325,1.3914,0.3442,3.0915,6.2783,1.4274,0.3984,0.5618,1.5803,3.5757,0.1337,0.4386
22-Sep-05,1.1215,0.2941,2.1931,3.2472,0.2928,2.5823,0.2818,0.563,,0.603,0.8903,0.2349,1.4139,0.0746,1.795,1.5362,1.3827,0.3123,1.3396,0.1613,0.4887,0.1992,0.3931,1.0683,6.1464,0.2224,0.2313,0.0632,0.3917,0.8354,1.4018,0.3452,3.1055,6.32,1.4314,0.3995,0.5633,1.5847,3.5881,0.134,0.4398
23-Sep-05,1.1254,0.2951,2.2,3.2587,0.2932,2.5965,0.2831,0.5638,,0.6047,0.8902,0.235,1.417,0.0746,1.8,1.5468,1.3846,0.3129,1.3463,0.162,0.4901,0.1999,0.3927,1.0717,6.1642,0.2229,0.232,0.0635,0.3926,0.8376,1.4066,0.3462,3.125,6.3618,1.4354,0.4006,0.5649,1.5891,3.5907,0.1345,0.4411
24-Sep-05,1.1169,0.2927,2.1839,3.2141,0.2915,2.5935,0.2805,0.5592,,0.6047,0.8814,0.2333,1.4043,0.0739,1.8,1.5361,1.3666,0.3128,1.3393,0.1612,0.4902,0.1999,0.3931,1.0689,6.1642,0.223,0.232,0.0635,0.3926,0.8372,1.3961,0.3462,3.125,6.3717,1.4331,0.4015,0.5654,1.5891,3.5885,0.1342,0.4411
25-Sep-05,1.1169,0.2927,2.1839,3.2141,0.2915,2.5935,0.2805,0.5592,,0.6047,0.8814,0.2333,1.4043,0.0739,1.8,1.5361,1.3666,0.3128,1.3393,0.1612,0.4902,0.1999,0.3931,1.0689,6.1642,0.223,0.232,0.0635,0.3926,0.8372,1.3961,0.3462,3.125,6.3717,1.4331,0.4015,0.5654,1.5891,3.5885,0.1342,0.4411
26-Sep-05,1.1169,0.2927,2.1839,3.2141,0.2915,2.5935,0.2805,0.5592,,0.6047,0.8814,0.2333,1.4043,0.0739,1.8,1.5361,1.3666,0.3128,1.3393,0.1612,0.4902,0.1999,0.3931,1.0689,6.1642,0.223,0.232,0.0635,0.3926,0.8372,1.3961,0.3462,3.125,6.3717,1.4331,0.4015,0.5654,1.5891,3.5885,0.1342,0.4411
27-Sep-05,1.1076,0.2904,2.1656,3.188,0.289,2.5669,0.2768,0.5544,,0.6039,0.8756,0.2312,1.3922,0.0734,1.7975,1.5317,1.3614,0.3126,1.3334,0.1597,0.4895,0.1996,0.3915,1.0648,6.1567,0.2226,0.2317,0.063,0.3919,0.8351,1.3845,0.3457,3.1045,6.3114,1.4289,0.4017,0.5642,1.5869,3.5843,0.134,0.44
28-Sep-05,1.1061,0.29,2.163,3.1791,0.2865,2.5538,0.2765,0.5557,,0.6039,0.8767,0.2307,1.3894,0.0734,1.7976,1.5341,1.3581,0.3126,1.341,0.1593,0.4895,0.1996,0.3941,1.0639,6.156,0.2226,0.2318,0.0629,0.3916,0.8351,1.3829,0.3457,3.0781,6.2612,1.4267,0.4021,0.5646,1.587,3.5809,0.1342,0.44
29-Sep-05,1.1043,0.2894,2.1591,3.1755,0.2852,2.5484,0.2761,0.553,,0.6039,0.8725,0.23,1.388,0.0735,1.7976,1.5251,1.3615,0.3125,1.3375,0.1589,0.4895,0.199,0.3939,1.0623,6.156,0.2226,0.2317,0.063,0.3915,0.8349,1.3801,0.3457,3.0781,6.2497,1.4244,0.4027,0.5646,1.587,3.5823,0.1344,0.4405
30-Sep-05,1.1042,0.2894,2.159,3.162,0.283,2.5427,0.2764,0.5533,,0.6022,0.867,0.2305,1.3856,0.073,1.7925,1.529,1.3627,0.3117,1.3344,0.1586,0.4881,0.1988,0.392,1.0607,6.1385,0.2219,0.2311,0.0629,0.3904,0.8328,1.3806,0.3447,3.0693,6.2487,1.4215,0.4026,0.5629,1.5825,3.565,0.134,0.4392
01-Oct-05,1.0997,0.2882,2.1505,3.147,0.2847,2.5493,0.2739,0.5493,,0.6014,0.8616,0.2304,1.3826,0.0728,1.79,1.5294,1.3602,0.3112,1.3264,0.1579,0.4875,0.1986,0.3898,1.0589,6.1297,0.2216,0.2308,0.0627,0.3897,0.8322,1.3747,0.3442,3.0703,6.255,1.424,0.403,0.5629,1.5702,3.5477,0.1339,0.4386
02-Oct-05,1.0997,0.2882,2.1505,3.147,0.2847,2.5493,0.2739,0.5493,,0.6014,0.8616,0.2304,1.3826,0.0728,1.79,1.5294,1.3602,0.3112,1.3264,0.1579,0.4875,0.1986,0.3898,1.0589,6.1297,0.2216,0.2308,0.0627,0.3897,0.8322,1.3747,0.3442,3.0703,6.255,1.424,0.403,0.5629,1.5702,3.5477,0.1339,0.4386
03-Oct-05,1.0997,0.2882,2.1505,3.147,0.2847,2.5493,0.2739,0.5493,,0.6014,0.8616,0.2304,1.3826,0.0728,1.79,1.5294,1.3602,0.3112,1.3264,0.1579,0.4875,0.1986,0.3898,1.0589,6.1297,0.2216,0.2308,0.0627,0.3897,0.8322,1.3747,0.3442,3.0703,6.255,1.424,0.403,0.5629,1.5702,3.5477,0.1339,0.4386
04-Oct-05,1.0955,0.2871,2.142,3.1484,0.2925,2.5414,0.272,0.5476,,0.603,0.8581,0.2304,1.3782,0.0726,1.795,1.5397,1.3662,0.312,1.3179,0.1575,0.4888,0.1992,0.3906,1.0596,6.1483,0.2222,0.2314,0.0627,0.3908,0.8341,1.3695,0.3452,3.0736,6.2507,1.4291,0.4048,0.5644,1.5746,3.5541,0.1343,0.4394
05-Oct-05,1.0942,0.2867,2.1389,3.1515,0.2904,2.53,0.2716,0.5442,,0.603,0.8526,0.2297,1.3797,0.0723,1.795,1.5375,1.3698,0.312,1.3466,0.1571,0.4888,0.1985,0.3895,1.0597,6.1481,0.2222,0.2314,0.0627,0.3909,0.8341,1.3672,0.3452,3.0527,6.2199,1.4303,0.4051,0.5644,1.5727,3.5411,0.1343,0.4394
06-Oct-05,1.0986,0.2879,2.1485,3.17,0.2928,2.5189,0.2724,0.5473,,0.6034,0.8611,0.231,1.3849,0.0726,1.796,1.5335,1.3646,0.3128,1.3338,0.1579,0.489,0.199,0.3911,1.0619,6.1526,0.2224,0.2316,0.0628,0.3911,0.8346,1.3733,0.3454,3.0492,6.1995,1.4311,0.4032,0.5643,1.5736,3.5512,0.1345,0.44
07-Oct-05,1.1087,0.2906,2.168,3.1848,0.2926,2.5223,0.2752,0.5521,,0.6039,0.8677,0.2335,1.4025,0.073,1.7975,1.5254,1.3652,0.3126,1.3266,0.158,0.4894,0.1992,0.3908,1.0671,6.1579,0.2226,0.2318,0.063,0.3913,0.8353,1.3863,0.3457,3.057,6.2047,1.4311,0.3995,0.5649,1.5749,3.5398,0.1346,0.4403
08-Oct-05,1.1212,0.294,2.1924,3.1924,0.2955,2.5532,0.2777,0.5589,,0.6056,0.873,0.235,1.4156,0.0738,1.8025,1.5281,1.3681,0.3135,1.3342,0.1591,0.4908,0.1996,0.3931,1.0706,6.1727,0.2232,0.2324,0.0633,0.3924,0.8376,1.4018,0.3466,3.0918,6.2994,1.4351,0.4013,0.5663,1.5793,3.5618,0.135,0.4416
09-Oct-05,1.1212,0.294,2.1924,3.1924,0.2955,2.5532,0.2777,0.5589,,0.6056,0.873,0.235,1.4156,0.0738,1.8025,1.5281,1.3681,0.3135,1.3342,0.1591,0.4908,0.1996,0.3931,1.0706,6.1727,0.2232,0.2324,0.0633,0.3924,0.8376,1.4018,0.3466,3.0918,6.2994,1.4351,0.4013,0.5663,1.5793,3.5618,0.135,0.4416
10-Oct-05,1.1212,0.294,2.1924,3.1924,0.2955,2.5532,0.2777,0.5589,,0.6056,0.873,0.235,1.4156,0.0738,1.8025,1.5281,1.3681,0.3135,1.3342,0.1591,0.4908,0.1996,0.3931,1.0706,6.1727,0.2232,0.2324,0.0633,0.3924,0.8376,1.4018,0.3466,3.0918,6.2994,1.4351,0.4013,0.5663,1.5793,3.5618,0.135,0.4416
11-Oct-05,1.1179,0.293,2.1858,3.1712,0.2934,2.5667,0.2773,0.5613,,0.6047,0.8724,0.2341,1.4109,0.0738,1.8,1.5315,1.3676,0.313,1.3433,0.1584,0.4901,0.1991,0.3928,1.0693,6.1663,0.223,0.2321,0.0632,0.3919,0.8364,1.3973,0.3462,3.1142,6.3454,1.4366,0.4021,0.5655,1.5771,3.5644,0.1347,0.441
12-Oct-05,1.1078,0.2904,2.1663,3.1486,0.2926,2.5651,0.2763,0.5606,,0.6047,0.8669,0.232,1.3995,0.0734,1.8,1.5302,1.3633,0.313,1.3383,0.158,0.4902,0.199,0.3907,1.0672,6.164,0.223,0.232,0.063,0.3917,0.8364,1.385,0.3462,3.1034,6.3251,1.4366,0.4021,0.5653,1.5715,3.5714,0.1346,0.441
13-Oct-05,1.1057,0.2898,2.1625,3.1472,0.2943,2.561,0.2762,0.5583,,0.6064,0.8661,0.2318,1.3968,0.0732,1.805,1.5394,1.3583,0.3138,1.337,0.1576,0.4915,0.1998,0.3896,1.0665,6.1811,0.2236,0.2327,0.0631,0.3928,0.8388,1.3823,0.3471,3.0908,6.285,1.4417,0.4037,0.567,1.5758,3.6064,0.135,0.4422
14-Oct-05,1.1058,0.2899,2.163,3.1536,0.2936,2.5625,0.2772,0.5538,,0.6067,0.8593,0.2307,1.3953,0.073,1.806,1.5395,1.354,0.3141,1.324,0.1573,0.4918,0.1999,0.3894,1.0667,6.1871,0.2237,0.2328,0.0631,0.3931,0.8392,1.3824,0.3473,3.0767,6.2567,1.4413,0.4042,0.5672,1.5767,3.6084,0.1348,0.4424
15-Oct-05,1.1058,0.2899,2.163,3.1536,0.2936,2.5625,0.2772,0.5538,,0.6067,0.8593,0.2307,1.3953,0.073,1.806,1.5395,1.354,0.3141,1.324,0.1573,0.4918,0.1999,0.3894,1.0667,6.1871,0.2237,0.2328,0.0631,0.3931,0.8392,1.3824,0.3473,3.0767,6.2567,1.4413,0.4042,0.5672,1.5767,3.6084,0.1348,0.4424
16-Oct-05,1.1058,0.2899,2.163,3.1536,0.2936,2.5625,0.2772,0.5538,,0.6067,0.8593,0.2307,1.3953,0.073,1.806,1.5395,1.354,0.3141,1.324,0.1573,0.4918,0.1999,0.3894,1.0667,6.1871,0.2237,0.2328,0.0631,0.3931,0.8392,1.3824,0.3473,3.0767,6.2567,1.4413,0.4042,0.5672,1.5767,3.6084,0.1348,0.4424
17-Oct-05,1.1058,0.2899,2.163,3.1536,0.2936,2.5625,0.2772,0.5538,,0.6067,0.8593,0.2307,1.3953,0.073,1.806,1.5395,1.354,0.3141,1.324,0.1573,0.4918,0.1999,0.3894,1.0667,6.1871,0.2237,0.2328,0.0631,0.3931,0.8392,1.3824,0.3473,3.0767,6.2567,1.4413,0.4042,0.5672,1.5767,3.6084,0.1348,0.4424
18-Oct-05,1.1105,0.291,2.1712,3.1753,0.2955,2.5447,0.278,0.5563,,0.6039,0.861,0.2294,1.4,0.0733,1.7975,1.5218,1.3532,0.3126,1.3241,0.1572,0.4894,0.1989,0.3888,1.0643,6.1556,0.2226,0.2317,0.063,0.3912,0.8353,1.3883,0.3457,3.0779,6.2578,1.4357,0.4036,0.5645,1.5693,3.5896,0.1342,0.4402
