Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
06-Mar-09,1.0881,2.87,2.1374,2.4108,1.5056,2.2578,2.4013,4.5915,4.9948,0.6946,1.8711,1.4458,0.7887,1.695,1.3264,1.0916,3.0133,0.9848,1.7049,4.6149,1.7123,4.0415,1.0932,5.7341,2.478,2.1846,3.2706,0.8519,4.7228,2.1056,5.9059,1.3556,5.9474,3.016,6.1413,1.5842,4.5448,4.5349,1.1994,2.2013,1.1268,4.1179
07-Mar-09,1.0881,2.8918,2.1533,2.4179,1.5192,2.2613,2.4114,4.5378,5.0253,0.6815,1.8474,1.472,0.7675,1.695,1.3237,1.0879,3.0257,0.9457,1.7442,4.615,1.7123,4.0099,1.0959,5.7458,2.4787,2.1855,3.2858,0.8514,4.7429,2.1056,5.9059,1.3613,5.9474,3.0376,6.1866,1.5831,4.6263,4.5306,1.1994,2.2013,1.1277,4.1179
08-Mar-09,1.0881,2.8918,2.1533,2.4179,1.5192,2.2613,2.4114,4.5378,5.0253,0.6815,1.8474,1.472,0.7675,1.695,1.3237,1.0879,3.0257,0.9457,1.7442,4.615,1.7123,4.0099,1.0959,5.7458,2.4787,2.1855,3.2858,0.8514,4.7429,2.1056,5.9059,1.3613,5.9474,3.0376,6.1866,1.5831,4.6263,4.5306,1.1994,2.2013,1.1277,4.1179
09-Mar-09,1.0881,2.8918,2.1533,2.4179,1.5192,2.2613,2.4114,4.5378,5.0253,0.6815,1.8474,1.472,0.7675,1.695,1.3237,1.0879,3.0257,0.9457,1.7442,4.615,1.7123,4.0099,1.0959,5.7458,2.4787,2.1855,3.2858,0.8514,4.7429,2.1056,5.9059,1.3613,5.9474,3.0376,6.1866,1.5831,4.6263,4.5306,1.1994,2.2013,1.1277,4.1179
10-Mar-09,1.097,2.8724,2.1396,2.3735,1.4948,2.258,2.3935,4.5584,4.9966,0.6942,1.8415,1.4611,0.779,1.695,1.3156,1.0828,3.0349,0.948,1.7175,4.6154,1.7137,4.0033,1.0962,5.7909,2.478,2.1855,3.276,0.849,4.7429,2.1056,5.9059,1.3736,5.9474,3.0431,6.2298,1.5801,4.6996,4.5303,1.1994,2.2013,1.1263,4.1179
11-Mar-09,1.0889,2.8914,2.1538,2.3467,1.5098,2.2773,2.393,4.57,5.0219,0.7012,1.8651,1.4675,0.7874,1.695,1.3147,1.0862,2.9952,0.9478,1.7189,4.6149,1.7147,4.0033,1.1006,5.7456,2.4783,2.1855,3.2849,0.8446,4.7809,2.1061,5.8854,1.367,5.9474,3.0486,6.2095,1.5781,4.7166,4.5303,1.1955,2.2013,1.1263,4.1179
12-Mar-09,1.1072,2.8786,2.1444,2.3254,1.5128,2.2768,2.4217,4.6475,5.0081,0.7136,1.908,1.4552,0.8007,1.694,1.3164,1.0865,2.9858,0.9669,1.7212,4.6125,1.7144,4.0276,1.1004,5.7424,2.4758,2.1842,3.3118,0.847,4.824,2.1049,5.8819,1.3726,5.9439,3.0633,6.2424,1.5772,4.6889,4.5257,1.1947,2.2,1.1254,4.0739
13-Mar-09,1.1035,2.8899,2.1522,2.3274,1.5261,2.2868,2.4242,4.6578,5.0299,0.7082,1.9075,1.4584,0.7944,1.688,1.3063,1.0837,2.9771,0.9599,1.7556,4.5963,1.7209,4.0066,1.101,5.7316,2.4686,2.1769,3.2625,0.8568,4.7826,2.0982,5.8611,1.3678,5.9228,3.0414,6.2203,1.5716,4.5655,4.5017,1.1905,2.1922,1.1214,4.0594
14-Mar-09,1.0966,2.9118,2.17,2.3428,1.4998,2.2927,2.464,4.8586,5.0796,0.7385,1.9616,1.415,0.8225,1.678,1.3139,1.1021,2.9534,0.9903,1.7058,4.5686,1.7107,4.0269,1.0887,5.6976,2.4541,2.1642,3.2507,0.8761,4.8175,2.0858,5.8264,1.371,5.8877,3.0565,6.1976,1.5623,4.5365,4.4709,1.1835,2.1792,1.1151,4.0354
15-Mar-09,1.0966,2.9118,2.17,2.3428,1.4998,2.2927,2.464,4.8586,5.0796,0.7385,1.9616,1.415,0.8225,1.678,1.3139,1.1021,2.9534,0.9903,1.7058,4.5686,1.7107,4.0269,1.0887,5.6976,2.4541,2.1642,3.2507,0.8761,4.8175,2.0858,5.8264,1.371,5.8877,3.0565,6.1976,1.5623,4.5365,4.4709,1.1835,2.1792,1.1151,4.0354
16-Mar-09,1.0966,2.9118,2.17,2.3428,1.4998,2.2927,2.464,4.8586,5.0796,0.7385,1.9616,1.415,0.8225,1.678,1.3139,1.1021,2.9534,0.9903,1.7058,4.5686,1.7107,4.0269,1.0887,5.6976,2.4541,2.1642,3.2507,0.8761,4.8175,2.0858,5.8264,1.371,5.8877,3.0565,6.1976,1.5623,4.5365,4.4709,1.1835,2.1792,1.1151,4.0354
17-Mar-09,1.1019,2.9071,2.1673,2.3627,1.4875,2.2846,2.4674,4.839,5.0595,0.729,1.9717,1.4082,0.8205,1.67,1.3185,1.103,2.9636,0.9861,1.7013,4.5471,1.7032,4.0067,1.0894,5.7094,2.4425,2.1542,3.249,0.8819,4.7935,2.0758,5.7986,1.376,5.8596,3.0699,6.2458,1.5443,4.5155,4.4423,1.1778,2.1688,1.1112,3.9653
18-Mar-09,1.1136,2.9083,2.1678,2.3447,1.4438,2.2998,2.4505,4.8501,5.0499,0.7279,1.9663,1.4086,0.8167,1.67,1.312,1.0987,2.9644,0.9825,1.6929,4.5468,1.7032,4.0299,1.0891,5.7094,2.4427,2.1543,3.2481,0.8834,4.8361,2.0771,5.8087,1.3859,5.8596,3.0699,6.2718,1.5435,4.5094,4.4375,1.1739,2.1688,1.1115,3.9653
19-Mar-09,1.0984,2.8966,2.1575,2.3119,1.4432,2.2961,2.4562,4.7549,5.0303,0.7181,1.9696,1.4057,0.8065,1.66,1.3064,1.0948,2.9495,0.9724,1.6817,4.5198,1.7087,4.0301,1.0864,5.6888,2.4287,2.1414,3.2337,0.8742,4.8227,2.0647,5.792,1.3798,5.8246,3.0741,6.2549,1.5317,4.461,4.3906,1.1669,2.1558,1.1039,3.9416
20-Mar-09,1.1144,3.0063,2.2398,2.3736,1.4694,2.3651,2.5655,4.9367,5.217,0.7495,2.0592,1.4555,0.8318,1.66,1.3375,1.1265,2.9524,0.9825,1.7337,4.5197,1.7087,4.0786,1.0951,5.7045,2.4311,2.1415,3.2732,0.9039,4.908,2.0683,5.8022,1.3835,5.8246,3.0855,6.2549,1.5286,4.4307,4.3623,1.1669,2.1558,1.1024,3.9416
21-Mar-09,1.1533,3.0314,2.2585,2.4036,1.4663,2.3791,2.6146,4.8487,5.2496,0.7453,2.0595,1.4752,0.8377,1.65,1.3365,1.1415,2.9386,0.9614,1.7483,4.4924,1.7009,4.1137,1.0936,5.7093,2.4171,2.129,3.2905,0.9258,4.9367,2.0558,5.8719,1.422,5.7895,3.1609,6.5539,1.5194,4.4249,4.3348,1.1599,2.1429,1.0932,3.9178
22-Mar-09,1.1533,3.0314,2.2585,2.4036,1.4663,2.3791,2.6146,4.8487,5.2496,0.7453,2.0595,1.4752,0.8377,1.65,1.3365,1.1415,2.9386,0.9614,1.7483,4.4924,1.7009,4.1137,1.0936,5.7093,2.4171,2.129,3.2905,0.9258,4.9367,2.0558,5.8719,1.422,5.7895,3.1609,6.5539,1.5194,4.4249,4.3348,1.1599,2.1429,1.0932,3.9178
23-Mar-09,1.1533,3.0314,2.2585,2.4036,1.4663,2.3791,2.6146,4.8487,5.2496,0.7453,2.0595,1.4752,0.8377,1.65,1.3365,1.1415,2.9386,0.9614,1.7483,4.4924,1.7009,4.1137,1.0936,5.7093,2.4171,2.129,3.2905,0.9258,4.9367,2.0558,5.8719,1.422,5.7895,3.1609,6.5539,1.5194,4.4249,4.3348,1.1599,2.1429,1.0932,3.9178
24-Mar-09,1.1361,3.0114,2.2434,2.3831,1.4554,2.3711,2.6081,4.917,5.2289,0.743,2.0355,1.464,0.8435,1.64,1.3299,1.1434,2.9156,0.9833,1.7069,4.4653,1.689,4.0816,1.088,5.6708,2.4,2.1162,3.2466,0.9277,4.9244,2.0434,5.8887,1.4339,5.7544,3.1845,6.5141,1.5069,4.4084,4.3001,1.1528,2.1299,1.0854,3.8561
25-Mar-09,1.1369,2.9923,2.2289,2.4049,1.4517,2.3693,2.5985,4.9307,5.1956,0.7433,2.0557,1.4576,0.8332,1.64,1.3412,1.1549,2.9156,0.9954,1.6726,4.4653,1.6907,4.0554,1.0883,5.6747,2.4012,2.1162,3.245,0.9341,4.929,2.0434,5.895,1.43,5.7544,3.1907,6.4615,1.5034,4.4251,4.3001,1.1491,2.1299,1.0854,3.8561
26-Mar-09,1.1395,2.979,2.2188,2.4121,1.4387,2.3475,2.5696,4.8545,5.1817,0.7352,2.0196,1.4589,0.8151,1.65,1.3379,1.1418,2.9318,0.99,1.6918,4.4924,1.7002,4.0234,1.09,5.6936,2.4152,2.1291,3.2429,0.9184,4.8923,2.0558,5.9203,1.4324,5.7895,3.2101,6.5009,1.5125,4.4672,4.3263,1.1561,2.1429,1.0905,3.8796
27-Mar-09,1.1384,3.0075,2.2392,2.4098,1.4153,2.3615,2.5408,4.9119,5.2436,0.7443,2.0491,1.4715,0.8159,1.65,1.3431,1.1558,2.9289,0.9994,1.6844,4.4924,1.6991,3.9815,1.0958,5.6975,2.4152,2.1291,3.2589,0.9525,4.9303,2.0558,5.8698,1.4214,5.7895,3.167,6.4275,1.5073,4.4741,4.3263,1.1561,2.1429,1.09,3.8796
28-Mar-09,1.1549,3.021,2.2498,2.3955,1.4079,2.3832,2.5619,4.922,5.2964,0.7449,2.0854,1.4712,0.8303,1.66,1.3517,1.1607,2.9527,0.9996,1.6939,4.5197,1.7096,3.9609,1.1016,5.734,2.43,2.1419,3.2819,0.9535,4.9681,2.0683,5.9413,1.4393,5.8246,3.2108,6.529,1.5165,4.5328,4.3525,1.1631,2.1558,1.0968,3.9032
29-Mar-09,1.1549,3.021,2.2498,2.3955,1.4079,2.3832,2.5619,4.922,5.2964,0.7449,2.0854,1.4712,0.8303,1.66,1.3517,1.1607,2.9527,0.9996,1.6939,4.5197,1.7096,3.9609,1.1016,5.734,2.43,2.1419,3.2819,0.9535,4.9681,2.0683,5.9413,1.4393,5.8246,3.2108,6.529,1.5165,4.5328,4.3525,1.1631,2.1558,1.0968,3.9032
30-Mar-09,1.1549,3.021,2.2498,2.3955,1.4079,2.3832,2.5619,4.922,5.2964,0.7449,2.0854,1.4712,0.8303,1.66,1.3517,1.1607,2.9527,0.9996,1.6939,4.5197,1.7096,3.9609,1.1016,5.734,2.43,2.1419,3.2819,0.9535,4.9681,2.0683,5.9413,1.4393,5.8246,3.2108,6.529,1.5165,4.5328,4.3525,1.1631,2.1558,1.0968,3.9032
31-Mar-09,1.1352,2.9585,2.2034,2.3641,1.3702,2.3307,2.487,4.6753,5.2067,0.7185,2.0108,1.4545,0.8054,1.67,1.3358,1.1329,2.9615,0.9896,1.7347,4.5468,1.7215,3.9555,1.0982,5.7333,2.4426,2.1549,3.27,0.9349,4.9098,2.0802,5.9771,1.4377,5.8596,3.2239,6.3994,1.5256,4.5615,4.3746,1.1701,2.1688,1.1034,3.9175
01-Apr-09,1.1265,2.9783,2.2179,2.3836,1.3705,2.3327,2.4825,4.7289,5.2499,0.7169,2.0182,1.4638,0.8072,1.67,1.3339,1.1508,2.9615,0.9941,1.7008,4.5469,1.7215,3.9952,1.0987,5.7329,2.4432,2.1549,3.2848,0.9501,4.9258,2.0802,5.8865,1.4082,5.8596,3.1391,6.3782,1.5256,4.5546,4.3779,1.1662,2.1688,1.103,3.9175
02-Apr-09,1.1364,2.96,2.2045,2.4046,1.3622,2.3251,2.4699,4.7337,5.2036,0.7148,2.0155,1.4596,0.8063,1.6701,1.3219,1.153,2.9651,1.0037,1.6907,4.547,1.72,3.9632,1.0975,5.7372,2.4439,2.1549,3.2993,0.9319,4.9199,2.0801,5.9035,1.4165,5.86,3.1452,6.3817,1.5249,4.5412,4.3777,1.1663,2.169,1.1054,3.9177
03-Apr-09,1.1311,2.9769,2.2169,2.4268,1.3893,2.3436,2.5168,4.9376,5.2562,0.7405,2.0464,1.4582,0.8225,1.6701,1.333,1.1764,2.9675,1.0293,1.6856,4.5471,1.6814,3.9869,1.1038,5.7411,2.4441,2.1549,3.3249,0.9518,4.9465,2.0801,5.891,1.4091,5.86,3.1334,6.4237,1.5249,4.5156,4.3763,1.1663,2.169,1.1061,3.9177
04-Apr-09,1.1366,2.9965,2.2307,2.4467,1.3991,2.3609,2.5189,5.0169,5.3132,0.7589,2.0603,1.4615,0.84,1.66,1.3403,1.1867,2.9564,1.038,1.6628,4.5196,1.6724,3.9837,1.1038,5.709,2.4292,2.142,3.316,0.9726,4.9686,2.0678,5.8782,1.4088,5.8246,3.1321,6.4509,1.5115,4.4795,4.3458,1.1592,2.1558,1.0995,3.894
05-Apr-09,1.1366,2.9965,2.2307,2.4467,1.3991,2.3609,2.5189,5.0169,5.3132,0.7589,2.0603,1.4615,0.84,1.66,1.3403,1.1867,2.9564,1.038,1.6628,4.5196,1.6724,3.9837,1.1038,5.709,2.4292,2.142,3.316,0.9726,4.9686,2.0678,5.8782,1.4088,5.8246,3.1321,6.4509,1.5115,4.4795,4.3458,1.1592,2.1558,1.0995,3.894
06-Apr-09,1.1366,2.9965,2.2307,2.4467,1.3991,2.3609,2.5189,5.0169,5.3132,0.7589,2.0603,1.4615,0.84,1.66,1.3403,1.1867,2.9564,1.038,1.6628,4.5196,1.6724,3.9837,1.1038,5.709,2.4292,2.142,3.316,0.9726,4.9686,2.0678,5.8782,1.4088,5.8246,3.1321,6.4509,1.5115,4.4795,4.3458,1.1592,2.1558,1.0995,3.894
07-Apr-09,1.1497,3.0422,2.2651,2.4952,1.4076,2.4164,2.5777,5.102,5.4493,0.7704,2.1164,1.4844,0.8576,1.675,1.3643,1.1996,2.9788,1.0682,1.6558,4.5604,1.6962,4.0397,1.1166,5.7673,2.4509,2.1612,3.3478,0.9918,5.0491,2.0864,5.9757,1.4415,5.8772,3.1966,6.5645,1.5251,4.5167,4.3833,1.1697,2.1753,1.1092,3.9252
08-Apr-09,1.1558,3.0063,2.2388,2.4661,1.3688,2.4052,2.5383,4.9981,5.3831,0.7534,2.0694,1.4745,0.8436,1.675,1.3526,1.1965,2.9815,1.0555,1.6672,4.5604,1.6962,4.0313,1.1111,5.7719,2.4506,2.1612,3.3567,0.9765,5.0174,2.0862,5.9757,1.4482,5.8772,3.2336,6.5645,1.5223,4.5089,4.3776,1.1661,2.1753,1.1087,3.9252
09-Apr-09,1.1453,2.9904,2.2279,2.4753,1.3287,2.3912,2.5026,4.9567,5.3307,0.7484,2.0386,1.4715,0.836,1.69,1.3615,1.1911,3.0055,1.0459,1.6954,4.6013,1.6937,4.0762,1.1137,5.8234,2.4722,2.1806,3.3525,0.9665,5.0032,2.1043,6.0207,1.4379,5.9298,3.2068,6.445,1.5359,4.5423,4.4139,1.1765,2.1948,1.1192,3.9603
10-Apr-09,1.1453,2.9904,2.2279,2.4753,1.3287,2.3912,2.5026,4.9567,5.3307,0.7484,2.0386,1.4715,0.836,1.69,1.3615,1.1911,3.0055,1.0459,1.6954,4.6013,1.6937,4.0762,1.1137,5.8234,2.4722,2.1806,3.3525,0.9665,5.0032,2.1043,6.0207,1.4379,5.9298,3.2068,6.445,1.5359,4.5423,4.4139,1.1765,2.1948,1.1192,3.9603
11-Apr-09,1.1469,2.9787,2.2186,2.4738,1.3233,2.3656,2.5375,5.0681,5.389,0.7681,2.045,1.4575,0.8402,1.69,1.3785,1.2151,3.0039,1.0766,1.6826,4.6014,1.698,4.1209,1.1143,5.7962,2.4735,2.1807,3.3943,0.9853,5.0251,2.1041,5.9929,1.4366,5.9298,3.1707,6.5128,1.5359,4.5205,4.4079,1.1765,2.1948,1.1209,3.9603
12-Apr-09,1.1469,2.9787,2.2186,2.4738,1.3233,2.3656,2.5375,5.0681,5.389,0.7681,2.045,1.4575,0.8402,1.69,1.3785,1.2151,3.0039,1.0766,1.6826,4.6014,1.698,4.1209,1.1143,5.7962,2.4735,2.1807,3.3943,0.9853,5.0251,2.1041,5.9929,1.4366,5.9298,3.1707,6.5128,1.5359,4.5205,4.4079,1.1765,2.1948,1.1209,3.9603
13-Apr-09,1.1469,2.9787,2.2186,2.4738,1.3233,2.3656,2.5375,5.0681,5.389,0.7681,2.045,1.4575,0.8402,1.69,1.3785,1.2151,3.0039,1.0766,1.6826,4.6014,1.698,4.1209,1.1143,5.7962,2.4735,2.1807,3.3943,0.9853,5.0251,2.1041,5.9929,1.4366,5.9298,3.1707,6.5128,1.5359,4.5205,4.4079,1.1765,2.1948,1.1209,3.9603
14-Apr-09,1.1333,2.9624,2.2064,2.4604,1.3151,2.3377,2.523,5.0761,5.3596,0.7626,2.0329,1.451,0.8369,1.67,1.3634,1.2092,2.9683,1.0596,1.6602,4.5469,1.6703,4.0416,1.1031,5.7329,2.4442,2.1548,3.3454,0.9788,4.9871,2.0792,5.8907,1.4196,5.8596,3.1332,6.3508,1.5057,4.4584,4.3521,1.1626,2.1688,1.1077,3.8648
15-Apr-09,1.1333,2.9819,2.2209,2.4868,1.322,2.3656,2.5267,5.0853,5.371,0.7669,2.0431,1.467,0.8387,1.67,1.3681,1.2141,2.9657,1.0582,1.6765,4.5468,1.6784,4.0103,1.1125,5.7467,2.4446,2.1548,3.3602,0.9821,5.0017,2.0794,5.9115,1.4102,5.8596,3.1509,6.4332,1.4976,4.4584,4.3366,1.159,2.1688,1.1072,3.8648
16-Apr-09,1.1268,2.9467,2.1945,2.4717,1.2958,2.3376,2.4782,5.1285,5.2702,0.757,2.0249,1.4513,0.8216,1.66,1.3648,1.1947,2.9438,1.0425,1.679,4.5196,1.6642,3.9933,1.1043,5.7123,2.4292,2.1419,3.3353,0.9593,4.9625,2.067,5.897,1.4089,5.8246,3.1499,6.3947,1.4886,4.4269,4.3101,1.1521,2.1558,1.1018,3.8416
17-Apr-09,1.118,2.9366,2.1867,2.4825,1.3078,2.3384,2.4833,5.0803,5.1844,0.7511,2.0113,1.4485,0.8136,1.66,1.3761,1.2007,2.9469,1.0387,1.6822,4.5198,1.665,3.9818,1.1084,5.7084,2.4299,2.142,3.3468,0.9513,4.9673,2.0667,5.8803,1.4061,5.8246,3.1321,6.3335,1.4793,4.4203,4.3031,1.1521,2.1558,1.1044,3.8416
18-Apr-09,1.118,2.9366,2.1867,2.4825,1.3078,2.3384,2.4833,5.0803,5.1844,0.7511,2.0113,1.4485,0.8136,1.66,1.3761,1.2007,2.9469,1.0387,1.6822,4.5198,1.665,3.9818,1.1084,5.7084,2.4299,2.142,3.3468,0.9513,4.9673,2.0667,5.8803,1.4061,5.8246,3.1321,6.3335,1.4793,4.4203,4.3031,1.1521,2.1558,1.1044,3.8416
19-Apr-09,1.118,2.9366,2.1867,2.4825,1.3078,2.3384,2.4833,5.0803,5.1844,0.7511,2.0113,1.4485,0.8136,1.66,1.3761,1.2007,2.9469,1.0387,1.6822,4.5198,1.665,3.9818,1.1084,5.7084,2.4299,2.142,3.3468,0.9513,4.9673,2.0667,5.8803,1.4061,5.8246,3.1321,6.3335,1.4793,4.4203,4.3031,1.1521,2.1558,1.1044,3.8416
20-Apr-09,1.118,2.9366,2.1867,2.4825,1.3078,2.3384,2.4833,5.0803,5.1844,0.7511,2.0113,1.4485,0.8136,1.66,1.3761,1.2007,2.9469,1.0387,1.6822,4.5198,1.665,3.9818,1.1084,5.7084,2.4299,2.142,3.3468,0.9513,4.9673,2.0667,5.8803,1.4061,5.8246,3.1321,6.3335,1.4793,4.4203,4.3031,1.1521,2.1558,1.1044,3.8416
21-Apr-09,1.118,2.9366,2.1867,2.4825,1.3078,2.3384,2.4833,5.0803,5.1844,0.7511,2.0113,1.4485,0.8136,1.66,1.3761,1.2007,2.9469,1.0387,1.6822,4.5198,1.665,3.9818,1.1084,5.7084,2.4299,2.142,3.3468,0.9513,4.9673,2.0667,5.8803,1.4061,5.8246,3.1321,6.3335,1.4793,4.4203,4.3031,1.1521,2.1558,1.1044,3.8416
22-Apr-09,1.1083,2.884,2.148,2.4161,1.2829,2.3093,2.4451,4.8539,5.0613,0.7166,1.9279,1.4207,0.7928,1.66,1.3417,1.1662,2.9474,1.0021,1.6937,4.5197,1.6452,3.9411,1.1017,5.677,2.4298,2.1419,3.3081,0.9256,4.8674,2.066,5.8389,1.375,5.8246,3.0741,6.2026,1.4762,4.4612,4.2897,1.1486,2.1558,1.1042,3.8457
23-Apr-09,1.091,2.8644,2.1336,2.4093,1.2639,2.2913,2.4352,4.8472,5.0336,0.7153,1.9335,1.4113,0.7912,1.65,1.3297,1.1628,2.9265,1.0036,1.6797,4.4924,1.6343,3.9295,1.0955,5.643,2.416,2.1291,3.2798,0.9174,4.8444,2.0535,5.7592,1.3665,5.7895,3.0387,6.1715,1.464,4.4434,4.2621,1.1417,2.1429,1.0964,3.8225
24-Apr-09,1.0923,2.8817,2.1463,2.4016,1.2573,2.295,2.4599,4.8769,5.0586,0.7213,1.9568,1.415,0.799,1.65,1.3308,1.1674,2.9281,1.0085,1.6832,4.4924,1.6369,3.8989,1.0971,5.6445,2.4158,2.1291,3.2846,0.92,4.8839,2.0535,5.7592,1.3626,5.7895,3.0387,6.1715,1.464,4.4539,4.2175,1.1417,2.1429,1.0945,3.8225
25-Apr-09,1.1009,2.9222,2.1767,2.4131,1.2705,2.3039,2.5071,4.8467,5.1359,0.734,2.004,1.441,0.8107,1.65,1.3508,1.1789,2.9286,1.015,1.7002,4.4925,1.6418,3.886,1.1053,5.6507,2.4169,2.1292,3.3099,0.9298,4.9374,2.0535,5.7854,1.3757,5.7895,3.0556,6.302,1.4649,4.4424,4.2077,1.1417,2.1429,1.0957,3.8225
26-Apr-09,1.1009,2.9222,2.1767,2.4131,1.2705,2.3039,2.5071,4.8467,5.1359,0.734,2.004,1.441,0.8107,1.65,1.3508,1.1789,2.9286,1.015,1.7002,4.4925,1.6418,3.886,1.1053,5.6507,2.4169,2.1292,3.3099,0.9298,4.9374,2.0535,5.7854,1.3757,5.7895,3.0556,6.302,1.4649,4.4424,4.2077,1.1417,2.1429,1.0957,3.8225
27-Apr-09,1.1009,2.9222,2.1767,2.4131,1.2705,2.3039,2.5071,4.8467,5.1359,0.734,2.004,1.441,0.8107,1.65,1.3508,1.1789,2.9286,1.015,1.7002,4.4925,1.6418,3.886,1.1053,5.6507,2.4169,2.1292,3.3099,0.9298,4.9374,2.0535,5.7854,1.3757,5.7895,3.0556,6.302,1.4649,4.4424,4.2077,1.1417,2.1429,1.0957,3.8225
28-Apr-09,1.1163,2.9148,2.1709,2.4009,1.2716,2.2999,2.4888,4.7979,5.136,0.7372,2.0174,1.4398,0.8147,1.65,1.3571,1.1788,2.9268,1.0195,1.7061,4.4925,1.6418,3.8869,1.1053,5.6699,2.415,2.1291,3.2947,0.9326,4.9415,2.0538,5.8283,1.3967,5.7895,3.0899,6.2716,1.4649,4.4424,4.1875,1.1417,2.1429,1.0958,3.8244
29-Apr-09,1.1073,2.8855,2.149,2.3996,1.2598,2.2492,2.4389,4.7152,5.1022,0.7268,2.0033,1.4272,0.8025,1.65,1.3504,1.157,2.9258,1.0085,1.7211,4.4924,1.6418,3.8814,1.1001,5.6623,2.4168,2.1291,3.2683,0.9171,4.9175,2.0533,5.8283,1.3882,5.7895,3.0899,6.2145,1.4626,4.4391,4.1863,1.1383,2.1429,1.0952,3.8244
30-Apr-09,1.0961,2.9213,2.1752,2.4286,1.2783,2.2802,2.4872,4.8778,5.1826,0.7458,2.0258,1.4458,0.8143,1.6501,1.3628,1.1782,2.9265,1.0262,1.7075,4.4926,1.6673,3.8963,1.1049,5.6654,2.4178,2.1291,3.289,0.9354,4.9628,2.0539,5.8287,1.3719,5.7898,3.0557,6.2995,1.4605,4.4349,4.1854,1.1384,2.143,1.0952,3.8246
01-May-09,1.1192,2.96,2.2037,2.4547,1.3044,2.3033,2.5289,5.0208,5.2781,0.766,2.0681,1.459,0.8255,1.6501,1.3859,1.2158,2.9299,1.046,1.6905,4.4926,1.6747,3.9954,1.1199,5.6691,2.4181,2.1292,3.3095,0.9455,5.0042,2.0539,5.8411,1.3943,5.7898,3.1017,6.2995,1.4604,4.4331,4.1873,1.1384,2.143,1.0948,3.8246
02-May-09,1.12,2.9428,2.1913,2.4402,1.2954,2.3033,2.5266,4.9952,5.225,0.7626,2.0633,1.4509,0.8203,1.6501,1.3897,1.2039,2.9299,1.0375,1.6621,4.4929,1.6752,3.9832,1.115,5.6704,2.4202,2.1292,3.3335,0.9382,5.0042,2.0536,5.8411,1.4065,5.7898,3.1017,6.3871,1.4604,4.4489,4.1878,1.1384,2.143,1.0954,3.8219
03-May-09,1.12,2.9428,2.1913,2.4402,1.2954,2.3033,2.5266,4.9952,5.225,0.7626,2.0633,1.4509,0.8203,1.6501,1.3897,1.2039,2.9299,1.0375,1.6621,4.4929,1.6752,3.9832,1.115,5.6704,2.4202,2.1292,3.3335,0.9382,5.0042,2.0536,5.8411,1.4065,5.7898,3.1017,6.3871,1.4604,4.4489,4.1878,1.1384,2.143,1.0954,3.8219
04-May-09,1.12,2.9428,2.1913,2.4402,1.2954,2.3033,2.5266,4.9952,5.225,0.7626,2.0633,1.4509,0.8203,1.6501,1.3897,1.2039,2.9299,1.0375,1.6621,4.4929,1.6752,3.9832,1.115,5.6704,2.4202,2.1292,3.3335,0.9382,5.0042,2.0536,5.8411,1.4065,5.7898,3.1017,6.3871,1.4604,4.4489,4.1878,1.1384,2.143,1.0954,3.8219
05-May-09,1.1233,2.9574,2.202,2.4729,1.306,2.3246,2.536,5.0177,5.2622,0.7676,2.0649,1.4588,0.8277,1.655,1.4022,1.2174,2.9401,1.0481,1.6638,4.506,1.6824,3.9995,1.121,5.6853,2.4265,2.1355,3.334,0.9513,5.0201,2.06,5.9002,1.4106,5.807,3.1109,6.3838,1.4643,4.4621,4.2002,1.1418,2.1494,1.0986,3.8332
06-May-09,1.1233,2.9661,2.2088,2.488,1.3057,2.3395,2.5413,5.0635,5.2977,0.7735,2.0897,1.4583,0.8307,1.655,1.4076,1.225,2.9401,1.0601,1.6715,4.5061,1.6845,3.9952,1.1238,5.6951,2.4268,2.1355,3.3402,0.9544,5.0435,2.06,5.8897,1.4055,5.807,3.1285,6.3838,1.4666,4.4416,4.1967,1.1384,2.1494,1.0984,3.8332
07-May-09,1.1234,2.9574,2.2018,2.4893,1.3123,2.316,2.5128,5.0193,5.2907,0.776,2.0666,1.4597,0.8247,1.6551,1.4076,1.2269,2.9424,1.0555,1.6803,4.5062,1.6846,4.0036,1.1217,5.6888,2.426,2.1356,3.3507,0.9613,5.0325,2.0596,5.9026,1.414,5.8074,3.1466,6.3704,1.4667,4.4425,4.179,1.1384,2.1495,1.0986,3.8335
08-May-09,1.1234,2.949,2.1965,2.4989,1.3129,2.314,2.5449,5.0477,5.3114,0.7808,2.0982,1.4539,0.8261,1.6551,1.4192,1.2456,2.9419,1.0645,1.6761,4.5062,1.6846,3.994,1.1255,5.6904,2.4261,2.1356,3.3494,0.978,5.0473,2.0596,5.9026,1.4082,5.8074,3.1228,6.3592,1.4667,4.4398,4.1507,1.1384,2.1495,1.0989,3.8335
