Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
03-May-12,1.1041,2.8853,2.1461,2.642,1.3014,1.9331,2.8356,5.1505,4.858,0.7564,2.4138,1.7859,0.8614,1.6323,1.6551,1.686,2.7011,0.9273,2.0325,4.4442,1.3521,4.3164,1.3167,5.8992,2.588,2.104,3.0842,1.3264,5.5576,2.0762,2.0378,5.7274,3.074,6.2507,1.3882,4.1623,3.4301,0.878,2.043,1.1037,3.4799,2.1098,0.8561,,
04-May-12,1.0951,2.8809,2.1426,2.6396,1.3073,1.9163,2.8392,5.1469,4.8639,0.7569,2.4167,1.7837,0.8603,1.6312,1.6591,1.6796,2.6993,0.9268,2.0299,4.4412,1.3327,4.3201,1.3133,5.8931,2.587,2.1023,3.0535,1.3103,5.5364,2.0753,2.0064,5.7235,3.049,6.2084,1.3911,4.1606,3.4277,0.8774,2.0416,1.1017,3.4731,2.1086,0.8487,,
05-May-12,1.094,2.879,2.1412,2.6399,1.3164,1.9165,2.8321,5.12,4.8628,0.7517,2.4067,1.7824,0.8571,1.6305,1.6508,1.6718,2.6987,0.9283,2.0328,4.4393,1.3478,4.3175,1.3128,5.8927,2.5857,2.1006,3.046,1.3033,5.5096,2.0744,2.008,5.7211,3.0477,6.2119,1.3883,4.1608,3.4264,0.8771,2.0407,1.1027,3.4714,2.1097,0.8552,,
06-May-12,1.094,2.879,2.1412,2.6399,1.3164,1.9165,2.8321,5.12,4.8628,0.7517,2.4067,1.7824,0.8571,1.6305,1.6508,1.6718,2.6987,0.9283,2.0328,4.4393,1.3478,4.3175,1.3128,5.8927,2.5857,2.1006,3.046,1.3033,5.5096,2.0744,2.008,5.7211,3.0477,6.2119,1.3883,4.1608,3.4264,0.8771,2.0407,1.1027,3.4714,2.1097,0.8552,,
07-May-12,1.094,2.879,2.1412,2.6399,1.3164,1.9165,2.8321,5.12,4.8628,0.7517,2.4067,1.7824,0.8571,1.6305,1.6508,1.6718,2.6987,0.9283,2.0328,4.4393,1.3478,4.3175,1.3128,5.8927,2.5857,2.1006,3.046,1.3033,5.5096,2.0744,2.008,5.7211,3.0477,6.2119,1.3883,4.1608,3.4264,0.8771,2.0407,1.1027,3.4714,2.1097,0.8552,,
08-May-12,1.0919,2.8512,2.1202,2.6288,1.3049,1.8881,2.8011,5.0531,4.812,0.7414,2.3777,1.7652,0.846,1.6263,1.6338,1.6575,2.6936,0.9214,2.0372,4.428,1.3392,4.2792,1.3039,5.8669,2.5784,2.0951,3.0766,1.2939,5.456,2.0691,1.9955,5.7063,3.0061,6.127,1.3804,4.1502,3.4175,0.8734,2.0354,1.0992,3.4626,2.0811,0.8439,,
09-May-12,1.0835,2.8474,2.1175,2.6245,1.3046,1.8925,2.7999,5.0546,4.8099,0.7386,2.3817,1.7632,0.8425,1.626,1.6296,1.6478,2.6947,0.9212,2.0389,4.427,1.3284,4.2771,1.3039,5.8658,2.5777,2.095,3.0567,1.2844,5.455,2.0687,1.9951,5.7053,3.0167,6.1301,1.3764,4.1466,3.4168,0.8732,2.0354,1.0998,3.4617,2.0675,0.8472,,
10-May-12,1.0835,2.8474,2.1175,2.6245,1.3046,1.8925,2.7999,5.0546,4.8099,0.7386,2.3817,1.7632,0.8425,1.626,1.6296,1.6478,2.6947,0.9212,2.0389,4.427,1.3284,4.2771,1.3039,5.8658,2.5777,2.095,3.0567,1.2844,5.455,2.0687,1.9951,5.7053,3.0167,6.1301,1.3764,4.1466,3.4168,0.8732,2.0354,1.0998,3.4617,2.0675,0.8472,,
11-May-12,1.074,2.8244,2.0995,2.6135,1.2929,1.8728,2.7734,4.9565,4.7534,0.7261,2.3469,1.748,0.8329,1.6221,1.6185,1.6378,2.6878,0.9075,2.0365,4.4165,1.3247,4.2451,1.2974,5.8454,2.5691,2.0895,3.0365,1.2756,5.3731,2.0637,2.0051,5.6916,2.9873,6.0885,1.3679,4.1331,3.4083,0.8711,2.0304,1.0965,3.4553,2.0219,0.8237,,
12-May-12,1.0738,2.8204,2.0965,2.6082,1.2887,1.8671,2.7643,4.9413,4.7259,0.7228,2.3321,1.7454,0.8312,1.6204,1.612,1.6262,2.6839,0.9054,2.0265,4.4118,1.3239,4.2489,1.2947,5.833,2.568,2.087,3.0248,1.2709,5.3601,2.0618,1.9834,5.6856,2.9787,6.0628,1.3655,4.1224,3.4043,0.8702,2.028,1.0962,3.4491,2.0001,0.8297,,
13-May-12,1.0738,2.8204,2.0965,2.6082,1.2887,1.8671,2.7643,4.9413,4.7259,0.7228,2.3321,1.7454,0.8312,1.6204,1.612,1.6262,2.6839,0.9054,2.0265,4.4118,1.3239,4.2489,1.2947,5.833,2.568,2.087,3.0248,1.2709,5.3601,2.0618,1.9834,5.6856,2.9787,6.0628,1.3655,4.1224,3.4043,0.8702,2.028,1.0962,3.4491,2.0001,0.8297,,
14-May-12,1.0738,2.8204,2.0965,2.6082,1.2887,1.8671,2.7643,4.9413,4.7259,0.7228,2.3321,1.7454,0.8312,1.6204,1.612,1.6262,2.6839,0.9054,2.0265,4.4118,1.3239,4.2489,1.2947,5.833,2.568,2.087,3.0248,1.2709,5.3601,2.0618,1.9834,5.6856,2.9787,6.0628,1.3655,4.1224,3.4043,0.8702,2.028,1.0962,3.4491,2.0001,0.8297,,
15-May-12,1.073,2.8086,2.0876,2.6059,1.283,1.8616,2.7458,4.8596,4.7047,0.7171,2.3163,1.7385,0.8236,1.6213,1.6139,1.6182,2.6863,0.8991,2.0292,4.4143,1.3384,4.2346,1.2902,5.8383,2.5649,2.0878,3.0136,1.2601,5.357,2.063,1.9991,5.6888,2.9749,6.0526,1.3649,4.1211,3.4057,0.8707,2.0292,1.0964,3.4453,1.9813,0.8248,,
16-May-12,1.0662,2.8044,2.0846,2.6019,1.2819,1.8501,2.734,4.8296,4.6954,0.7145,2.3047,1.7357,0.8188,1.6211,1.6195,1.6208,2.6866,0.8982,2.0281,4.4138,1.3239,4.2397,1.2919,5.8166,2.566,2.0875,3.0139,1.2585,5.3449,2.0627,1.9891,5.6881,2.9582,6.0365,1.3668,4.1098,3.4048,0.8692,2.0289,1.0953,3.4411,1.9823,0.8123,,
17-May-12,1.0688,2.784,2.0691,2.5903,1.2748,1.8387,2.7146,4.743,4.6559,0.6985,2.271,1.723,0.8069,1.6277,1.6116,1.6132,2.6962,0.8906,2.025,4.4318,1.3298,4.2454,1.2828,5.8257,2.5749,2.0949,2.9899,1.2449,5.2547,2.0711,1.9923,5.7112,2.9434,5.9851,1.3736,4.1119,3.4185,0.8727,2.0372,1.0998,3.453,1.9488,0.8133,4.4712,1.3967
18-May-12,1.06,2.7809,2.0669,2.5819,1.274,1.8371,2.7248,4.7384,4.6515,0.694,2.2636,1.7211,0.8102,1.6276,1.6062,1.6146,2.6929,0.8906,2.0287,4.4314,1.3488,4.2507,1.2839,5.8295,2.5733,2.0951,2.9837,1.2441,5.2602,2.0713,1.9922,5.7109,2.9486,6.0006,1.3715,4.0999,3.418,0.8726,2.037,1.1002,3.452,1.9529,0.8136,4.4703,1.3997
19-May-12,1.0517,2.7693,2.0582,2.5621,1.2683,1.813,2.7082,4.7206,4.6314,0.6909,2.2584,1.7138,0.8121,1.6219,1.5935,1.5997,2.6832,0.8847,2.0435,4.4159,1.3403,4.2357,1.2733,5.8049,2.5631,2.0885,2.9754,1.231,5.1666,2.064,1.9755,5.6909,2.9223,5.9467,1.3661,4.0856,3.4059,0.8696,2.0297,1.0957,3.4383,1.9454,0.8076,4.4547,1.3832
20-May-12,1.0517,2.7693,2.0582,2.5621,1.2683,1.813,2.7082,4.7206,4.6314,0.6909,2.2584,1.7138,0.8121,1.6219,1.5935,1.5997,2.6832,0.8847,2.0435,4.4159,1.3403,4.2357,1.2733,5.8049,2.5631,2.0885,2.9754,1.231,5.1666,2.064,1.9755,5.6909,2.9223,5.9467,1.3661,4.0856,3.4059,0.8696,2.0297,1.0957,3.4383,1.9454,0.8076,4.4547,1.3832
21-May-12,1.0517,2.7693,2.0582,2.5621,1.2683,1.813,2.7082,4.7206,4.6314,0.6909,2.2584,1.7138,0.8121,1.6219,1.5935,1.5997,2.6832,0.8847,2.0435,4.4159,1.3403,4.2357,1.2733,5.8049,2.5631,2.0885,2.9754,1.231,5.1666,2.064,1.9755,5.6909,2.9223,5.9467,1.3661,4.0856,3.4059,0.8696,2.0297,1.0957,3.4383,1.9454,0.8076,4.4547,1.3832
22-May-12,1.0544,2.7868,2.071,2.5649,1.2775,1.8282,2.7186,4.7962,4.6609,0.6982,2.2719,1.7242,0.8228,1.6211,1.5881,1.5973,2.6805,0.8865,2.0445,4.4136,1.3504,4.2379,1.2755,5.8083,2.5621,2.0881,2.9512,1.229,5.2028,2.063,1.9697,5.6881,2.9475,5.9985,1.3629,4.0742,3.4041,0.8692,2.0285,1.0974,3.4349,1.9557,0.8014,4.4563,1.3871
23-May-12,1.0634,2.7981,2.0795,2.5721,1.283,1.8281,2.7475,4.8075,4.6779,0.7001,2.2891,1.7315,0.8238,1.6312,1.6014,1.6103,2.6998,0.8927,2.0464,4.4411,1.3544,4.2735,1.2841,5.8424,2.5799,2.1005,2.9444,1.2407,5.251,2.0758,2.0039,5.7235,2.9658,6.0399,1.3729,4.0904,3.4253,0.8729,2.0412,1.1022,3.4558,1.9756,0.7991,4.4806,1.4023
24-May-12,1.0668,2.7812,2.0668,2.5699,1.2768,1.8048,2.7271,4.738,4.633,0.684,2.2794,1.7208,0.8119,1.6341,1.5974,1.5928,2.7068,0.8842,2.0588,4.4491,1.344,4.2388,1.2781,5.8444,2.5797,2.1041,2.9082,1.2249,5.2074,2.079,1.9783,5.7337,2.9443,5.9996,1.3753,4.0744,3.4307,0.8745,2.0445,1.1049,3.4576,1.9464,0.7818,4.4889,1.3936
25-May-12,1.055,2.7593,2.0504,2.5552,1.2653,1.7757,2.7212,4.7268,4.5918,0.6879,2.2804,1.7074,0.8085,1.6299,1.592,1.5945,2.7001,0.8838,2.0533,4.4378,1.3383,4.2371,1.2791,5.8232,2.5688,2.0994,2.9236,1.2289,5.1539,2.0737,1.9732,5.7189,2.9157,5.9397,1.3729,4.0586,3.4218,0.8722,2.0393,1.1029,3.4458,1.9543,0.8025,4.4774,1.3815
26-May-12,1.0545,2.757,2.0486,2.5533,1.2614,1.7647,2.71,4.7121,4.588,0.683,2.2793,1.7051,0.8069,1.6292,1.5885,1.594,2.6986,0.8852,2.0483,4.4356,1.3441,4.2337,1.2752,5.8207,2.5681,2.0987,2.9424,1.2336,5.1302,2.073,1.982,5.7165,2.9041,5.9246,1.3664,4.046,3.4197,0.8719,2.0384,1.1033,3.4458,1.9521,0.8035,4.4753,1.3745
27-May-12,1.0545,2.757,2.0486,2.5533,1.2614,1.7647,2.71,4.7121,4.588,0.683,2.2793,1.7051,0.8069,1.6292,1.5885,1.594,2.6986,0.8852,2.0483,4.4356,1.3441,4.2337,1.2752,5.8207,2.5681,2.0987,2.9424,1.2336,5.1302,2.073,1.982,5.7165,2.9041,5.9246,1.3664,4.046,3.4197,0.8719,2.0384,1.1033,3.4458,1.9521,0.8035,4.4753,1.3745
28-May-12,1.0545,2.757,2.0486,2.5533,1.2614,1.7647,2.71,4.7121,4.588,0.683,2.2793,1.7051,0.8069,1.6292,1.5885,1.594,2.6986,0.8852,2.0483,4.4356,1.3441,4.2337,1.2752,5.8207,2.5681,2.0987,2.9424,1.2336,5.1302,2.073,1.982,5.7165,2.9041,5.9246,1.3664,4.046,3.4197,0.8719,2.0384,1.1033,3.4458,1.9521,0.8035,4.4753,1.3745
29-May-12,1.0523,2.752,2.0449,2.5515,1.2588,1.7666,2.7166,4.7129,4.5791,0.6867,2.2756,1.7013,0.8084,1.6258,1.5899,1.6055,2.6918,0.8871,2.0489,4.4264,1.3453,4.2187,1.2746,5.8085,2.5623,2.0946,2.9441,1.241,5.1082,2.0687,1.9779,5.7046,2.9136,5.9394,1.3614,3.9977,3.4128,0.87,2.0342,1.1013,3.446,1.9578,0.8187,4.4664,1.3861
30-May-12,1.0444,2.7409,2.0366,2.5483,1.2543,1.7569,2.7059,4.668,4.5623,0.6816,2.2677,1.6955,0.798,1.6256,1.5881,1.5988,2.6899,0.8849,2.0438,4.4259,1.3398,4.1989,1.2718,5.8016,2.5608,2.094,2.9114,1.2345,5.0664,2.0687,1.9728,5.7039,2.8977,5.9055,1.36,3.9972,3.4119,0.8686,2.0339,1.0982,3.4639,1.9478,0.82,4.4674,1.3838
31-May-12,1.041,2.7199,2.021,2.5323,1.2473,1.7455,2.6879,4.6143,4.531,0.676,2.2535,1.683,0.789,1.6258,1.58,1.5866,2.6904,0.883,2.0567,4.4265,1.3277,4.1886,1.2683,5.7981,2.5573,2.0944,2.8953,1.2314,5.01,2.069,1.9471,5.7046,2.8826,5.8729,1.3585,3.997,3.4118,0.8687,2.0342,1.0988,3.4639,1.9182,0.816,4.466,1.3824
01-Jun-12,1.0349,2.7147,2.0173,2.5212,1.2457,1.7294,2.6829,4.586,4.5125,0.6704,2.2467,1.6795,0.7844,1.6274,1.5825,1.5844,2.694,0.8806,2.0655,4.4307,1.3296,4.1932,1.2653,5.7976,2.5556,2.0962,2.8965,1.2285,4.9439,2.0713,1.9351,5.7102,2.8702,5.8432,1.3557,4.0071,3.4147,0.8696,2.0362,1.1003,3.4655,1.9116,0.8075,4.471,1.379
02-Jun-12,1.0358,2.7094,2.0132,2.5029,1.2493,1.7218,2.6587,4.5565,4.5053,0.6573,2.2378,1.6765,0.7803,1.6334,1.5725,1.5749,2.7071,0.8724,2.089,4.4473,1.3468,4.1807,1.2616,5.8128,2.5648,2.1046,2.9207,1.2249,4.8414,2.0789,1.9492,5.7312,2.8707,5.8478,1.3605,4.0257,3.4268,0.8728,2.0437,1.1032,3.4731,1.8904,0.8078,4.4885,1.387
03-Jun-12,1.0358,2.7094,2.0132,2.5029,1.2493,1.7218,2.6587,4.5565,4.5053,0.6573,2.2378,1.6765,0.7803,1.6334,1.5725,1.5749,2.7071,0.8724,2.089,4.4473,1.3468,4.1807,1.2616,5.8128,2.5648,2.1046,2.9207,1.2249,4.8414,2.0789,1.9492,5.7312,2.8707,5.8478,1.3605,4.0257,3.4268,0.8728,2.0437,1.1032,3.4731,1.8904,0.8078,4.4885,1.387
04-Jun-12,1.0358,2.7094,2.0132,2.5029,1.2493,1.7218,2.6587,4.5565,4.5053,0.6573,2.2378,1.6765,0.7803,1.6334,1.5725,1.5749,2.7071,0.8724,2.089,4.4473,1.3468,4.1807,1.2616,5.8128,2.5648,2.1046,2.9207,1.2249,4.8414,2.0789,1.9492,5.7312,2.8707,5.8478,1.3605,4.0257,3.4268,0.8728,2.0437,1.1032,3.4731,1.8904,0.8078,4.4885,1.387
05-Jun-12,1.0283,2.7324,2.0301,2.5115,1.2594,1.721,2.6681,4.6161,4.5478,0.6682,2.2547,1.6905,0.7893,1.6322,1.5718,1.5842,2.7041,0.8816,2.0893,4.4439,1.36,4.1958,1.2686,5.821,2.5648,2.1032,2.942,1.2354,4.795,2.0774,1.9454,5.727,2.8837,5.8681,1.3552,4.0166,3.4239,0.8706,2.0422,1.1027,3.4628,1.9138,0.8006,4.4842,1.3811
06-Jun-12,1.0375,2.7308,2.0293,2.5045,1.2588,1.7411,2.6744,4.6289,4.5452,0.671,2.2631,1.6896,0.7905,1.6315,1.5677,1.5879,2.7012,0.8817,2.0853,4.442,1.3552,4.1912,1.2664,5.8205,2.5624,2.1029,2.9299,1.2298,4.9141,2.0765,1.94,5.7246,2.9082,5.9025,1.3545,4.0077,3.4221,0.8702,2.0413,1.0967,3.443,1.9213,0.7928,4.4823,1.3826
07-Jun-12,1.0368,2.744,2.0394,2.5261,1.2644,1.7483,2.6803,4.6908,4.5689,0.6811,2.2637,1.6984,0.7987,1.6315,1.5806,1.6091,2.703,0.8867,2.061,4.4422,1.3549,4.1973,1.277,5.8205,2.5638,2.1029,2.9428,1.2457,4.9758,2.0762,1.9469,5.7246,2.903,5.9044,1.356,3.9954,3.4222,0.8702,2.0413,1.0962,3.4457,1.9391,0.8073,4.4817,1.3891
08-Jun-12,1.0412,2.7566,2.049,2.5248,1.2686,1.7724,2.6891,4.7707,4.5905,0.6907,2.2749,1.7062,0.8074,1.6311,1.5845,1.6177,2.7041,0.8899,2.0551,4.4408,1.361,4.2051,1.2753,5.8191,2.5633,2.1024,2.9594,1.2537,5.0668,2.0757,1.9795,5.7232,2.9179,5.9308,1.3553,3.9469,3.4214,0.87,2.0408,1.0955,3.4448,1.9573,0.8027,4.481,1.3926
09-Jun-12,1.0523,2.7394,2.0358,2.5213,1.2611,1.7756,2.6773,4.7435,4.5624,0.685,2.2658,1.6953,0.7974,1.6341,1.5791,1.6075,2.7068,0.891,2.0609,4.449,1.3417,4.2124,1.2705,5.8236,2.5653,2.1065,2.9454,1.2473,4.9918,2.0795,1.9807,5.7337,2.9128,5.9127,1.3585,3.9544,3.4278,0.8716,2.0445,1.0994,3.4512,1.9277,0.8041,4.4911,1.3905
10-Jun-12,1.0523,2.7394,2.0358,2.5213,1.2611,1.7756,2.6773,4.7435,4.5624,0.685,2.2658,1.6953,0.7974,1.6341,1.5791,1.6075,2.7068,0.891,2.0609,4.449,1.3417,4.2124,1.2705,5.8236,2.5653,2.1065,2.9454,1.2473,4.9918,2.0795,1.9807,5.7337,2.9128,5.9127,1.3585,3.9544,3.4278,0.8716,2.0445,1.0994,3.4512,1.9277,0.8041,4.4911,1.3905
11-Jun-12,1.0523,2.7394,2.0358,2.5213,1.2611,1.7756,2.6773,4.7435,4.5624,0.685,2.2658,1.6953,0.7974,1.6341,1.5791,1.6075,2.7068,0.891,2.0609,4.449,1.3417,4.2124,1.2705,5.8236,2.5653,2.1065,2.9454,1.2473,4.9918,2.0795,1.9807,5.7337,2.9128,5.9127,1.3585,3.9544,3.4278,0.8716,2.0445,1.0994,3.4512,1.9277,0.8041,4.4911,1.3905
12-Jun-12,1.0413,2.7629,2.0536,2.5393,1.2683,1.8013,2.7137,4.801,4.6061,0.6953,2.3118,1.7099,0.8086,1.6335,1.5962,1.6271,2.7063,0.8987,2.056,4.4476,1.3583,4.2348,1.2765,5.8318,2.5648,2.1056,2.9314,1.265,5.0129,2.0788,1.9824,5.7316,2.9379,5.9752,1.3586,3.9576,3.4269,0.8698,2.0438,1.099,3.4517,1.9623,0.8077,4.4875,1.4013
13-Jun-12,1.048,2.7504,2.0441,2.5383,1.2637,1.7692,2.7096,4.7272,4.5827,0.6893,2.3091,1.7023,0.7982,1.634,1.59,1.6203,2.706,0.8933,2.0556,4.449,1.3424,4.2061,1.2731,5.8295,2.565,2.1061,2.9281,1.2673,5.0144,2.0794,1.983,5.7333,2.9075,5.91,1.3582,3.961,3.4281,0.87,2.0444,1.0989,3.454,1.9421,0.7921,4.4888,1.3961
14-Jun-12,1.0437,2.757,2.0488,2.544,1.2657,1.7594,2.7215,4.7457,4.5937,0.6931,2.316,1.7061,0.8017,1.6341,1.5928,1.6302,2.7037,0.8958,2.0511,4.4491,1.3526,4.2131,1.2773,5.8319,2.5658,2.1063,2.939,1.2733,4.9922,2.0795,1.9855,5.7337,2.9077,5.9189,1.3585,3.9508,3.4284,0.8701,2.0445,1.098,3.4654,1.9485,0.7902,4.4884,1.3988
15-Jun-12,1.049,2.7699,2.0583,2.5411,1.2799,1.7648,2.7405,4.7685,4.6143,0.6937,2.3257,1.7141,0.8062,1.6368,1.5945,1.6293,2.7072,0.8987,2.0643,4.4565,1.3582,4.2231,1.2768,5.8457,2.5694,2.1097,2.9325,1.2734,5.0245,2.083,1.972,5.7432,2.9281,5.9574,1.3583,3.9479,3.4343,0.8715,2.0479,1.0993,3.4767,1.9422,0.7902,4.497,1.4035
16-Jun-12,1.0501,2.7783,2.0645,2.544,1.2935,1.7671,2.7485,4.8083,4.6316,0.6981,2.3378,1.7192,0.8078,1.6363,1.5994,1.6428,2.7058,0.901,2.0781,4.4551,1.3633,4.2431,1.2853,5.846,2.5707,2.1088,2.9384,1.2853,5.0512,2.0823,1.9738,5.7414,2.943,5.9819,1.358,3.9418,3.4333,0.8713,2.0473,1.0985,3.4737,1.9571,0.7965,4.498,1.4038
17-Jun-12,1.0501,2.7783,2.0645,2.544,1.2935,1.7671,2.7485,4.8083,4.6316,0.6981,2.3378,1.7192,0.8078,1.6363,1.5994,1.6428,2.7058,0.901,2.0781,4.4551,1.3633,4.2431,1.2853,5.846,2.5707,2.1088,2.9384,1.2853,5.0512,2.0823,1.9738,5.7414,2.943,5.9819,1.358,3.9418,3.4333,0.8713,2.0473,1.0985,3.4737,1.9571,0.7965,4.498,1.4038
18-Jun-12,1.0501,2.7783,2.0645,2.544,1.2935,1.7671,2.7485,4.8083,4.6316,0.6981,2.3378,1.7192,0.8078,1.6363,1.5994,1.6428,2.7058,0.901,2.0781,4.4551,1.3633,4.2431,1.2853,5.846,2.5707,2.1088,2.9384,1.2853,5.0512,2.0823,1.9738,5.7414,2.943,5.9819,1.358,3.9418,3.4333,0.8713,2.0473,1.0985,3.4737,1.9571,0.7965,4.498,1.4038
19-Jun-12,1.0498,2.7709,2.0593,2.5519,1.3034,1.7834,2.7339,4.8296,4.6134,0.7053,2.3295,1.7148,0.809,1.6301,1.5916,1.6457,2.6979,0.9001,2.0616,4.4383,1.3581,4.2266,1.2821,5.8301,2.5643,2.1008,2.9132,1.2906,5.0732,2.0744,1.9783,5.7196,2.9477,5.9893,1.3516,3.9316,3.4203,0.8665,2.0395,1.0941,3.455,1.9606,0.7955,4.4788,1.4088
20-Jun-12,1.0507,2.7636,2.0542,2.5512,1.3014,1.7774,2.7321,4.8139,4.6037,0.7104,2.323,1.7105,0.8041,1.6286,1.5923,1.6527,2.6939,0.9016,2.0647,4.4342,1.3405,4.2238,1.2848,5.8206,2.563,2.099,2.9093,1.2938,5.0062,2.0725,1.9765,5.7144,2.9239,5.9462,1.35,3.9247,3.4173,0.8657,2.0377,1.0936,3.4475,1.9669,0.7911,4.4731,1.4085
21-Jun-12,1.0513,2.783,2.0685,2.5635,1.3089,1.7913,2.7514,4.8719,4.6362,0.72,2.3412,1.7226,0.8126,1.6294,1.6015,1.6617,2.6943,0.9093,2.0633,4.4364,1.3566,4.2172,1.2854,5.8318,2.5621,2.1,2.9076,1.2993,5.011,2.0738,1.9679,5.7172,2.9412,5.9882,1.3504,3.9217,3.4188,0.8661,2.0387,1.0944,3.4486,1.9837,0.8036,4.4754,1.4158
22-Jun-12,1.0614,2.7854,2.0704,2.5669,1.3092,1.8056,2.7614,4.8743,4.6381,0.727,2.3446,1.7242,0.8096,1.634,1.6007,1.6616,2.6994,0.9087,2.0458,4.449,1.3564,4.2207,1.2854,5.8441,2.5674,2.1058,2.8966,1.3046,4.9658,2.0797,1.9734,5.7333,2.9441,6.0005,1.3502,3.9253,3.4285,0.8685,2.0444,1.0981,3.4607,1.9822,0.8068,4.488,1.419
23-Jun-12,1.0639,2.773,2.0614,2.5626,1.3051,1.8078,2.7567,4.8386,4.6106,0.718,2.3418,1.7166,0.8022,1.6424,1.5981,1.6495,2.7157,0.9098,2.0448,4.4718,1.3479,4.2167,1.2867,5.8573,2.5809,2.1165,2.8764,1.2959,4.8999,2.0904,1.9717,5.7628,2.9329,5.9628,1.3546,3.9365,3.4462,0.873,2.0549,1.1024,3.4798,1.9657,0.7967,4.511,1.4197
24-Jun-12,1.0639,2.773,2.0614,2.5626,1.3051,1.8078,2.7567,4.8386,4.6106,0.718,2.3418,1.7166,0.8022,1.6424,1.5981,1.6495,2.7157,0.9098,2.0448,4.4718,1.3479,4.2167,1.2867,5.8573,2.5809,2.1165,2.8764,1.2959,4.8999,2.0904,1.9717,5.7628,2.9329,5.9628,1.3546,3.9365,3.4462,0.873,2.0549,1.1024,3.4798,1.9657,0.7967,4.511,1.4197
25-Jun-12,1.0639,2.773,2.0614,2.5626,1.3051,1.8078,2.7567,4.8386,4.6106,0.718,2.3418,1.7166,0.8022,1.6424,1.5981,1.6495,2.7157,0.9098,2.0448,4.4718,1.3479,4.2167,1.2867,5.8573,2.5809,2.1165,2.8764,1.2959,4.8999,2.0904,1.9717,5.7628,2.9329,5.9628,1.3546,3.9365,3.4462,0.873,2.0549,1.1024,3.4798,1.9657,0.7967,4.511,1.4197
26-Jun-12,1.0502,2.7516,2.0452,2.5482,1.2966,1.8005,2.7292,4.7992,4.5785,0.7117,2.3207,1.7033,0.7941,1.6381,1.5924,1.6378,2.7055,0.8999,2.0515,4.4601,1.3558,4.1873,1.2766,5.842,2.5744,2.1111,2.8708,1.2879,4.9386,2.0849,1.976,5.7477,2.92,5.9326,1.3457,3.9138,3.4373,0.8691,2.0495,1.0981,3.4737,1.9404,0.7933,4.4997,1.4103
27-Jun-12,1.0456,2.7539,2.047,2.5615,1.2977,1.7862,2.7314,4.8234,4.5862,0.7158,2.3217,1.7046,0.79,1.6376,1.5966,1.6461,2.7041,0.9016,2.064,4.4587,1.3572,4.1607,1.2795,5.8423,2.5738,2.1105,2.8735,1.2965,4.9365,2.0843,1.9589,5.746,2.9139,5.9295,1.3436,3.9118,3.4361,0.8689,2.0489,1.0974,3.4734,1.9359,0.7944,4.498,1.4139
28-Jun-12,1.0441,2.7519,2.0455,2.5586,1.2976,1.7753,2.7178,4.8154,4.6039,0.7144,2.3146,1.7032,0.7891,1.6369,1.5974,1.6495,2.7016,0.9047,2.058,4.4568,1.3373,4.1456,1.2818,5.8419,2.5752,2.1098,2.8627,1.2938,4.9847,2.0834,1.9627,5.7435,2.9126,5.9226,1.335,3.9158,3.4348,0.8685,2.048,1.0963,3.4717,1.9525,0.7886,4.4961,1.416
29-Jun-12,1.0473,2.7458,2.0409,2.5532,1.2962,1.7728,2.7057,4.7643,4.5874,0.7097,2.3206,1.6995,0.7898,1.6415,1.5988,1.6523,2.7101,0.8994,2.0684,4.4693,1.3411,4.1672,1.284,5.85,2.5821,2.1158,2.8863,1.2978,4.9831,2.0895,1.9682,5.7596,2.9208,5.9423,1.3386,3.9307,3.4444,0.8709,2.0538,1.0993,3.4802,1.9518,0.7911,4.5086,1.4222
30-Jun-12,1.0445,2.7853,2.0704,2.5677,1.3101,1.7853,2.7478,4.8643,4.653,0.719,2.3592,1.7226,0.8084,1.6451,1.6067,1.6752,2.7168,0.9053,2.0698,4.479,1.3631,4.1908,1.2968,5.8691,2.5892,2.1209,2.9466,1.3126,5.013,2.0941,1.9773,5.7723,2.9429,6.0031,1.3418,3.939,3.452,0.8728,2.0583,1.1028,3.4821,1.9947,0.7924,4.52,1.4365
01-Jul-12,1.0445,2.7853,2.0704,2.5677,1.3101,1.7853,2.7478,4.8643,4.653,0.719,2.3592,1.7226,0.8084,1.6451,1.6067,1.6752,2.7168,0.9053,2.0698,4.479,1.3631,4.1908,1.2968,5.8691,2.5892,2.1209,2.9466,1.3126,5.013,2.0941,1.9773,5.7723,2.9429,6.0031,1.3418,3.939,3.452,0.8728,2.0583,1.1028,3.4821,1.9947,0.7924,4.52,1.4365
02-Jul-12,1.0445,2.7853,2.0704,2.5677,1.3101,1.7853,2.7478,4.8643,4.653,0.719,2.3592,1.7226,0.8084,1.6451,1.6067,1.6752,2.7168,0.9053,2.0698,4.479,1.3631,4.1908,1.2968,5.8691,2.5892,2.1209,2.9466,1.3126,5.013,2.0941,1.9773,5.7723,2.9429,6.0031,1.3418,3.939,3.452,0.8728,2.0583,1.1028,3.4821,1.9947,0.7924,4.52,1.4365
