Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
01-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
02-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
03-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
04-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
05-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
06-Jan-03,1.1633,0.3073,2.2816,3.5052,0.2689,3.6766,0.313,0.5673,0.6509,0.9683,0.2488,1.5696,0.0724,2.18,1.3839,1.2341,0.4729,1.3333,0.1836,0.2728,0.4605,1.2559,7.2798,0.2633,0.2795,0.0686,0.4455,1.1354,1.4588,0.4192,3.6887,6.5833,1.5772,0.3744,0.7267,2.2474,4.0889,0.1411,0.4729
07-Jan-03,1.1691,0.3078,2.2853,3.5266,0.2707,3.7043,0.3161,0.5718,0.6541,0.9712,0.2518,1.5699,0.0727,2.185,1.4002,1.2455,0.4735,1.3179,0.1834,0.2741,0.4569,1.2576,7.2967,0.2639,0.2802,0.0687,0.4464,1.138,1.4615,0.4202,3.6909,6.5562,1.571,0.3753,0.7283,2.2524,4.0841,0.1415,0.4745
08-Jan-03,1.1691,0.3078,2.2853,3.5266,0.2707,3.7043,0.3161,0.5718,0.6541,0.9712,0.2518,1.5699,0.0727,2.185,1.4002,1.2455,0.4735,1.3179,0.1834,0.2741,0.4569,1.2576,7.2967,0.2639,0.2802,0.0687,0.4464,1.138,1.4615,0.4202,3.6909,6.5562,1.571,0.3753,0.7283,2.2524,4.0841,0.1415,0.4745
09-Jan-03,1.1736,0.3089,2.2941,3.5293,0.2721,3.7383,0.3177,0.5736,0.6543,0.9756,0.2533,1.5741,0.0733,2.205,1.4106,1.2659,0.4788,1.3094,0.1834,0.2766,0.4563,1.265,7.3544,0.2664,0.2827,0.0694,0.4504,1.1484,1.4661,0.424,3.7373,6.6622,1.5854,0.3787,0.735,2.273,4.1355,0.1428,0.4788
10-Jan-03,1.1898,0.3132,2.3265,3.5603,0.2741,3.7467,0.3223,0.5777,0.6577,0.9888,0.2558,1.5956,0.0738,2.21,1.4158,1.2752,0.4804,1.3261,0.1859,0.2773,0.458,1.2725,7.3841,0.267,0.2834,0.0693,0.4514,1.151,1.4874,0.425,3.7394,6.6647,1.589,0.3796,0.7367,2.2782,4.1432,0.1431,0.4799
11-Jan-03,1.1748,0.3128,2.3232,3.5538,0.2736,3.745,0.3209,0.5783,0.6555,0.9881,0.2543,1.5913,0.0735,2.209,1.426,1.2768,0.4792,1.3271,0.1847,0.2771,0.4595,1.2704,7.3766,0.2669,0.2832,0.0693,0.4512,1.1469,1.4851,0.4248,3.7568,6.742,1.5949,0.3794,0.7363,2.2771,4.1424,0.143,0.4797
12-Jan-03,1.1748,0.3128,2.3232,3.5538,0.2736,3.745,0.3209,0.5783,0.6555,0.9881,0.2543,1.5913,0.0735,2.209,1.426,1.2768,0.4792,1.3271,0.1847,0.2771,0.4595,1.2704,7.3766,0.2669,0.2832,0.0693,0.4512,1.1469,1.4851,0.4248,3.7568,6.742,1.5949,0.3794,0.7363,2.2771,4.1424,0.143,0.4797
13-Jan-03,1.1748,0.3128,2.3232,3.5538,0.2736,3.745,0.3209,0.5783,0.6555,0.9881,0.2543,1.5913,0.0735,2.209,1.426,1.2768,0.4792,1.3271,0.1847,0.2771,0.4595,1.2704,7.3766,0.2669,0.2832,0.0693,0.4512,1.1469,1.4851,0.4248,3.7568,6.742,1.5949,0.3794,0.7363,2.2771,4.1424,0.143,0.4797
14-Jan-03,1.1884,0.3125,2.3201,3.5343,0.2754,3.7485,0.3191,0.5775,0.6523,0.9893,0.2533,1.5899,0.0731,2.2,1.4259,1.2813,0.4783,1.3205,0.1845,0.2755,0.4569,1.266,7.35,0.2661,0.2821,0.0691,0.4493,1.1423,1.4842,0.4231,3.7511,6.7264,1.5806,0.3777,0.7333,2.2679,4.1256,0.1413,0.4778
15-Jan-03,1.1761,0.3104,2.306,3.4913,0.2748,3.7144,0.3138,0.5725,0.6475,0.9823,0.2514,1.5765,0.0726,2.18,1.4155,1.2762,0.4749,1.3109,0.1836,0.273,0.4502,1.2574,7.2839,0.2636,0.2795,0.0685,0.4452,1.1295,1.4745,0.4192,3.7189,6.6787,1.56,0.3743,0.7267,2.2472,4.0881,0.14,0.4699
16-Jan-03,1.1782,0.3084,2.2907,3.4895,0.2731,3.7144,0.3127,0.5723,0.6471,0.976,0.2498,1.5658,0.0722,2.18,1.4137,1.2731,0.4729,1.3034,0.1845,0.2732,0.4517,1.2568,7.2803,0.2634,0.2795,0.0685,0.4451,1.1289,1.4647,0.4192,3.7227,6.6382,1.56,0.3743,0.7267,2.2705,4.0881,0.14,0.4699
17-Jan-03,1.1785,0.3106,2.3063,3.5021,0.2739,3.723,0.3172,0.5771,0.6499,0.9849,0.2516,1.5788,0.0727,2.185,1.4233,1.2808,0.4771,1.3155,0.1852,0.2738,0.4527,1.2612,7.3011,0.2643,0.2802,0.0687,0.4461,1.1315,1.4751,0.4202,3.7427,6.6848,1.5592,0.3751,0.7283,2.2757,4.0974,0.1403,0.471
18-Jan-03,1.1902,0.3132,2.3262,3.5296,0.2762,3.7315,0.3197,0.5734,0.6489,0.9368,0.2536,1.5952,0.0743,2.19,1.4269,1.291,0.4771,1.3185,0.1857,0.2744,0.454,1.2636,7.3237,0.2646,0.2808,0.0688,0.447,1.3335,1.4897,0.4212,3.7603,6.743,1.5628,0.3769,0.73,2.2809,4.1066,0.1406,0.4721
19-Jan-03,1.1902,0.3132,2.3262,3.5296,0.2762,3.7315,0.3197,0.5734,0.6489,0.9368,0.2536,1.5952,0.0743,2.19,1.4269,1.291,0.4771,1.3185,0.1857,0.2744,0.454,1.2636,7.3237,0.2646,0.2808,0.0688,0.447,1.3335,1.4897,0.4212,3.7603,6.743,1.5628,0.3769,0.73,2.2809,4.1066,0.1406,0.4721
20-Jan-03,1.1902,0.3132,2.3262,3.5296,0.2762,3.7315,0.3197,0.5734,0.6489,0.9368,0.2536,1.5952,0.0743,2.19,1.4269,1.291,0.4771,1.3185,0.1857,0.2744,0.454,1.2636,7.3237,0.2646,0.2808,0.0688,0.447,1.3335,1.4897,0.4212,3.7603,6.743,1.5628,0.3769,0.73,2.2809,4.1066,0.1406,0.4721
21-Jan-03,1.1941,0.3139,2.3332,3.5266,0.2771,3.7502,0.3192,0.5749,0.6533,0.9546,0.2535,1.5973,0.0742,2.19,1.4254,1.2919,0.4771,1.3133,0.1854,0.2745,0.4525,1.2641,7.3274,0.2646,0.2808,0.0688,0.4468,1.1347,1.4927,0.4212,3.7372,6.741,1.5613,0.3763,0.73,2.2806,4.1069,0.141,0.4692
22-Jan-03,1.1894,0.3128,2.3237,3.5067,0.2758,3.7495,0.3168,0.5728,0.6531,0.9429,0.2531,1.5907,0.0744,2.185,1.4216,1.2852,0.474,1.3179,0.1835,0.274,0.4501,1.259,7.3057,0.264,0.2802,0.0687,0.4458,1.1321,1.4884,0.4202,3.735,6.7374,1.5567,0.3754,0.7283,2.2754,4.0964,0.1407,0.4681
23-Jan-03,1.197,0.3148,2.3401,3.5267,0.2753,3.7427,0.316,0.5723,0.6558,0.9439,0.2532,1.601,0.0747,2.186,1.4269,1.2865,0.4742,1.3129,0.1847,0.2743,0.4482,1.2615,7.3132,0.2641,0.2803,0.0687,0.446,1.1303,1.4882,0.4204,3.7304,6.7378,1.557,0.3756,0.7226,2.2764,4.0985,0.1407,0.4683
24-Jan-03,1.1995,0.3154,2.3447,3.544,0.2756,3.7682,0.3173,0.5654,0.6556,0.9401,0.2543,1.6026,0.0742,2.187,1.4292,1.2862,0.4739,1.3135,0.185,0.2745,0.4465,1.2626,7.3225,0.2642,0.2804,0.0688,0.4462,1.1308,1.495,0.4206,3.7513,6.7983,1.556,0.3756,0.723,2.2774,4.1003,0.1408,0.4685
25-Jan-03,1.2062,0.3175,2.358,3.5661,0.2771,3.7701,0.3159,0.5548,0.6572,0.9548,0.2551,1.6103,0.0749,2.187,1.4379,1.2965,0.4775,1.3191,0.1856,0.2743,0.4475,1.2636,7.3288,0.2642,0.2804,0.0687,0.4462,1.1285,1.5046,0.4206,3.7449,6.7951,1.5547,0.3745,0.723,2.2774,4.101,0.1408,0.4685
26-Jan-03,1.2062,0.3175,2.358,3.5661,0.2771,3.7701,0.3159,0.5548,0.6572,0.9548,0.2551,1.6103,0.0749,2.187,1.4379,1.2965,0.4775,1.3191,0.1856,0.2743,0.4475,1.2636,7.3288,0.2642,0.2804,0.0687,0.4462,1.1285,1.5046,0.4206,3.7449,6.7951,1.5547,0.3745,0.723,2.2774,4.101,0.1408,0.4685
27-Jan-03,1.2062,0.3175,2.358,3.5661,0.2771,3.7701,0.3159,0.5548,0.6572,0.9548,0.2551,1.6103,0.0749,2.187,1.4379,1.2965,0.4775,1.3191,0.1856,0.2743,0.4475,1.2636,7.3288,0.2642,0.2804,0.0687,0.4462,1.1285,1.5046,0.4206,3.7449,6.7951,1.5547,0.3745,0.723,2.2774,4.101,0.1408,0.4685
28-Jan-03,1.2151,0.3195,2.3749,3.5792,0.2778,3.7811,0.3189,0.5653,0.6589,0.9599,0.2571,1.6204,0.0752,2.187,1.4413,1.2965,0.4729,1.3135,0.1859,0.2741,0.4475,1.266,7.3276,0.2642,0.2804,0.0688,0.4462,1.1285,1.5064,0.4206,3.7449,6.8293,1.5523,0.3743,0.723,2.2774,4.0833,0.1408,0.4683
29-Jan-03,1.2025,0.3162,2.3503,3.5525,0.2777,3.7767,0.3138,0.5655,0.6559,0.9636,0.2549,1.6016,0.0754,2.176,1.4256,1.2775,0.4751,1.3116,0.1834,0.2733,0.4453,1.2565,7.2832,0.2629,0.279,0.0684,0.444,1.1228,1.5127,0.4185,3.7453,6.8312,1.544,0.3725,0.7169,2.2658,4.0786,0.1401,0.466
30-Jan-03,1.2124,0.3189,2.3706,3.5893,0.2776,3.77,0.3188,0.5665,0.6578,0.9794,0.2567,1.6151,0.0748,2.1801,1.4274,1.2873,0.4075,1.3125,0.1846,0.2738,0.4461,1.2597,7.306,0.2634,0.2795,0.0686,0.445,1.1232,1.5042,0.4193,3.7523,6.8147,1.5453,0.3732,0.7182,2.27,4.0689,0.1404,0.4669
31-Jan-03,1.2062,0.3173,2.3581,3.5893,0.2798,3.81,0.3169,0.5745,0.6586,0.9696,0.2567,1.6047,0.0756,2.185,1.4367,1.2857,0.4061,1.3242,0.184,0.2742,0.4477,1.2609,7.3153,0.2639,0.2801,0.0687,0.446,1.1257,1.5194,0.4202,3.7737,6.881,1.5468,0.374,0.7198,2.2751,4.0967,0.1407,0.4679
01-Feb-03,1.2097,0.318,2.3643,3.6178,0.28,3.7804,0.3175,0.5751,0.6595,0.9693,0.2571,1.6119,0.0747,2.1849,1.4286,1.2863,0.4084,1.3302,0.1837,0.2741,0.4525,1.2574,7.3198,0.264,0.2801,0.0687,0.4463,1.1205,1.5022,0.4202,3.7606,6.8317,1.5459,0.3737,0.7198,2.275,4.0687,0.1407,0.4679
02-Feb-03,1.2097,0.318,2.3643,3.6178,0.28,3.7804,0.3175,0.5751,0.6595,0.9693,0.2571,1.6119,0.0747,2.1849,1.4286,1.2863,0.4084,1.3302,0.1837,0.2741,0.4525,1.2574,7.3198,0.264,0.2801,0.0687,0.4463,1.1205,1.5022,0.4202,3.7606,6.8317,1.5459,0.3737,0.7198,2.275,4.0687,0.1407,0.4679
03-Feb-03,1.2097,0.318,2.3643,3.6178,0.28,3.7804,0.3175,0.5751,0.6595,0.9693,0.2571,1.6119,0.0747,2.1849,1.4286,1.2863,0.4084,1.3302,0.1837,0.2741,0.4525,1.2574,7.3198,0.264,0.2801,0.0687,0.4463,1.1205,1.5022,0.4202,3.7606,6.8317,1.5459,0.3737,0.7198,2.275,4.0687,0.1407,0.4679
04-Feb-03,1.1972,0.3147,2.34,3.5911,0.2841,3.7812,0.3129,0.5729,0.6587,0.961,0.2533,1.5933,0.075,2.1869,1.4386,1.2789,0.4005,1.3384,0.1812,0.2738,0.4543,1.2554,7.3109,0.2641,0.2804,0.0687,0.4467,1.1215,1.5119,0.4206,3.764,6.8538,1.5461,0.3735,0.7204,2.2771,4.0999,0.1408,0.4739
05-Feb-03,1.208,0.3175,2.3611,3.5965,0.2815,3.7509,0.3164,0.5701,0.6592,0.9706,0.2556,1.6101,0.0742,2.185,1.4395,1.2859,0.4024,1.3364,0.182,0.2736,0.4517,1.2551,7.315,0.2639,0.2801,0.0686,0.4463,1.1188,1.4965,0.4202,3.7479,6.7823,1.5428,0.3737,0.7198,2.2749,4.0964,0.1407,0.4735
06-Feb-03,1.2225,0.3215,2.39,3.6147,0.2839,3.7886,0.3165,0.5691,0.6623,0.9777,0.2583,1.63,0.0748,2.187,1.4453,1.2949,0.3984,1.3238,0.1834,0.2744,0.4489,1.2587,7.3178,0.2641,0.2804,0.0687,0.4469,1.1198,1.5091,0.4206,3.7577,6.8438,1.5425,0.3741,0.7205,2.277,4.0992,0.1408,0.4739
07-Feb-03,1.2098,0.3181,2.3657,3.5984,0.2894,3.8153,0.3148,0.5734,0.6628,0.9675,0.2571,1.6138,0.0751,2.1899,1.4399,1.292,0.3974,1.3414,0.1828,0.2745,0.448,1.2574,7.3256,0.2645,0.2808,0.0688,0.4475,1.1207,1.5277,0.4211,3.7757,6.9209,1.5444,0.3745,0.7214,2.28,4.1052,0.141,0.4745
08-Feb-03,1.2124,0.319,2.3706,3.5765,0.2851,3.7902,0.3164,0.5689,0.6654,0.9647,0.2586,1.6161,0.075,2.195,1.4446,1.2992,0.3984,1.3409,0.1829,0.2751,0.4507,1.2595,7.3365,0.2651,0.2814,0.0689,0.4483,1.1216,1.5151,0.4221,3.7715,6.866,1.5482,0.3746,0.7231,2.2853,4.1151,0.1413,0.4756
09-Feb-03,1.2124,0.319,2.3706,3.5765,0.2851,3.7902,0.3164,0.5689,0.6654,0.9647,0.2586,1.6161,0.075,2.195,1.4446,1.2992,0.3984,1.3409,0.1829,0.2751,0.4507,1.2595,7.3365,0.2651,0.2814,0.0689,0.4483,1.1216,1.5151,0.4221,3.7715,6.866,1.5482,0.3746,0.7231,2.2853,4.1151,0.1413,0.4756
10-Feb-03,1.2124,0.319,2.3706,3.5765,0.2851,3.7902,0.3164,0.5689,0.6654,0.9647,0.2586,1.6161,0.075,2.195,1.4446,1.2992,0.3984,1.3409,0.1829,0.2751,0.4507,1.2595,7.3365,0.2651,0.2814,0.0689,0.4483,1.1216,1.5151,0.4221,3.7715,6.866,1.5482,0.3746,0.7231,2.2853,4.1151,0.1413,0.4756
11-Feb-03,1.2118,0.3188,2.3687,3.573,0.2877,3.7759,0.317,0.5677,0.665,0.9637,0.2589,1.6152,0.0744,2.19,1.4384,1.2976,0.3989,1.3382,0.1819,0.2744,0.4499,1.2496,7.3222,0.2646,0.2808,0.0688,0.4474,1.1191,1.5054,0.4212,3.7629,6.839,1.5449,0.3735,0.7215,2.2801,4.1057,0.141,0.4748
12-Feb-03,1.2002,0.3154,2.3426,3.5453,0.2839,3.7872,0.3139,0.5663,0.6642,0.9549,0.2557,1.5978,0.0743,2.1851,1.4285,1.2864,0.398,1.3255,0.1801,0.2738,0.4485,1.2437,7.2956,0.264,0.2802,0.0687,0.4463,1.1166,1.5089,0.4202,3.748,6.8496,1.5401,0.3728,0.7198,2.2725,4.0962,0.1407,0.4737
13-Feb-03,1.2017,0.3157,2.3446,3.5318,0.2819,3.7476,0.314,0.5645,0.6671,0.957,0.2563,1.5994,0.0736,2.1851,1.4299,1.2916,0.398,1.3255,0.181,0.2738,0.4494,1.2465,7.298,0.264,0.2802,0.0687,0.4463,1.1166,1.4902,0.4202,3.7352,6.7833,1.5396,0.3728,0.7198,2.2725,4.0962,0.1407,0.4737
14-Feb-03,1.2107,0.3181,2.3634,3.5498,0.2834,3.7637,0.3158,0.5689,0.6728,0.9662,0.259,1.6106,0.074,2.19,1.4356,1.2952,0.3989,1.3285,0.1813,0.2743,0.4507,1.2484,7.3254,0.2646,0.2808,0.0691,0.4472,1.1191,1.4936,0.4212,3.7436,6.8061,1.5424,0.3736,0.7215,2.2775,4.1046,0.1423,0.4748
15-Feb-03,1.2131,0.3186,2.3674,3.5366,0.2842,3.7775,0.3148,0.5673,0.6688,0.9689,0.2598,1.6122,0.0747,2.187,1.4442,1.3008,0.3984,1.3267,0.1818,0.2739,0.4469,1.2475,7.311,0.2642,0.2804,0.0691,0.4468,1.1175,1.5064,0.4206,3.7385,6.8316,1.5402,0.3731,0.7205,2.2744,4.0997,0.1424,0.4741
16-Feb-03,1.2131,0.3186,2.3674,3.5366,0.2842,3.7775,0.3148,0.5673,0.6688,0.9689,0.2598,1.6122,0.0747,2.187,1.4442,1.3008,0.3984,1.3267,0.1818,0.2739,0.4469,1.2475,7.311,0.2642,0.2804,0.0691,0.4468,1.1175,1.5064,0.4206,3.7385,6.8316,1.5402,0.3731,0.7205,2.2744,4.0997,0.1424,0.4741
17-Feb-03,1.2131,0.3186,2.3674,3.5366,0.2842,3.7775,0.3148,0.5673,0.6688,0.9689,0.2598,1.6122,0.0747,2.187,1.4442,1.3008,0.3984,1.3267,0.1818,0.2739,0.4469,1.2475,7.311,0.2642,0.2804,0.0691,0.4468,1.1175,1.5064,0.4206,3.7385,6.8316,1.5402,0.3731,0.7205,2.2744,4.0997,0.1424,0.4741
18-Feb-03,1.1942,0.3138,2.3309,3.4903,0.2817,3.7736,0.3104,0.5656,0.6663,0.9518,0.2559,1.5829,0.075,2.1809,1.432,1.2846,0.3976,1.3274,0.1812,0.2728,0.4429,1.2427,7.2745,0.2635,0.2796,0.0689,0.4454,1.1144,1.5081,0.4194,3.7473,6.845,1.5362,0.3722,0.7185,2.2681,4.0894,0.1423,0.4732
19-Feb-03,1.197,0.3145,2.3367,3.4858,0.278,3.719,0.3104,0.5629,0.6675,0.9512,0.2565,1.5901,0.0742,2.18,1.4337,1.289,0.3964,1.3411,0.1827,0.2728,0.4487,1.2445,7.2701,0.2634,0.2795,0.0689,0.4452,1.1139,1.4914,0.4192,3.7265,6.7635,1.5356,0.372,0.7182,2.2632,4.052,0.1425,0.473
20-Feb-03,1.1965,0.3143,2.3355,3.477,0.2745,3.7175,0.3105,0.5643,0.6684,0.9501,0.2561,1.5875,0.074,2.1801,1.4429,1.2891,0.3953,1.3441,0.1832,0.2726,0.4499,1.2451,7.2721,0.2634,0.2795,0.0691,0.4451,1.114,1.4948,0.4193,3.7267,6.7798,1.5359,0.3721,0.7182,2.2633,4.0866,0.1428,0.4731
21-Feb-03,1.203,0.3162,2.3484,3.4938,0.2755,3.7307,0.3114,0.5645,0.6691,0.954,0.2581,1.5991,0.0741,2.185,1.4492,1.2996,0.398,1.3339,0.1838,0.2732,0.4497,1.251,7.2901,0.264,0.2802,0.0692,0.4461,1.1154,1.4978,0.4202,3.735,6.7804,1.5395,0.3727,0.7198,2.2684,4.0955,0.1433,0.4741
22-Feb-03,1.2124,0.3188,2.3678,3.4876,0.2795,3.7431,0.3144,0.5632,0.6715,0.9628,0.2598,1.6136,0.0746,2.19,1.4557,1.3107,0.3982,1.3452,0.185,0.2739,0.4491,1.2567,7.31,0.2646,0.2808,0.0693,0.4471,1.1179,1.5068,0.4212,3.75,6.8256,1.5429,0.3736,0.7215,2.2736,4.1054,0.1439,0.4752
23-Feb-03,1.2124,0.3188,2.3678,3.4876,0.2795,3.7431,0.3144,0.5632,0.6715,0.9628,0.2598,1.6136,0.0746,2.19,1.4557,1.3107,0.3982,1.3452,0.185,0.2739,0.4491,1.2567,7.31,0.2646,0.2808,0.0693,0.4471,1.1179,1.5068,0.4212,3.75,6.8256,1.5429,0.3736,0.7215,2.2736,4.1054,0.1439,0.4752
24-Feb-03,1.2124,0.3188,2.3678,3.4876,0.2795,3.7431,0.3144,0.5632,0.6715,0.9628,0.2598,1.6136,0.0746,2.19,1.4557,1.3107,0.3982,1.3452,0.185,0.2739,0.4491,1.2567,7.31,0.2646,0.2808,0.0693,0.4471,1.1179,1.5068,0.4212,3.75,6.8256,1.5429,0.3736,0.7215,2.2736,4.1054,0.1439,0.4752
25-Feb-03,1.2017,0.316,2.3476,3.4546,0.2797,3.7346,0.3104,0.5628,0.665,0.9566,0.2573,1.5988,0.0745,2.183,1.4551,1.3118,0.3958,1.3534,0.1843,0.273,0.4473,1.2529,7.2818,0.2637,0.2799,0.0692,0.4456,1.1143,1.5119,0.4198,3.7444,6.8409,1.5374,0.3717,0.7192,2.2624,4.0907,0.1433,0.4734
26-Feb-03,1.206,0.3172,2.3555,3.4622,0.2784,3.7156,0.3099,0.5612,0.6671,0.9662,0.2584,1.6087,0.0739,2.183,1.4637,1.326,0.3958,1.3467,0.186,0.2727,0.4483,1.2592,7.2876,0.2637,0.2799,0.0692,0.4457,1.1109,1.5119,0.4198,3.7316,6.7947,1.5369,0.3714,0.7192,2.2624,4.0926,0.1431,0.4734
27-Feb-03,1.1934,0.314,2.3314,3.4212,0.2769,3.6935,0.3062,0.5589,0.6582,0.9559,0.2565,1.5964,0.0741,2.17,1.4515,1.3126,0.3917,1.3342,0.1849,0.2709,0.4451,1.2512,7.243,0.2622,0.2783,0.0687,0.4429,1.1032,1.4975,0.4173,3.7221,6.7821,1.5255,0.3692,0.7149,2.2489,4.0682,0.1428,0.4706
28-Feb-03,1.2005,0.3157,2.3443,3.4371,0.2781,3.6808,0.3043,0.5599,0.6581,0.9643,0.258,1.6038,0.074,2.1751,1.4575,1.319,0.3944,1.351,0.1858,0.2715,0.4477,1.2536,7.2605,0.2628,0.2789,0.0688,0.444,1.1058,1.496,0.4183,3.7245,6.7667,1.5282,0.3698,0.7166,2.2542,4.058,0.1434,0.4717
01-Mar-03,1.1821,0.3108,2.3082,3.3863,0.2764,3.6568,0.2977,0.5518,0.648,0.9501,0.2532,1.5783,0.0733,2.145,1.4361,1.2964,0.3858,1.3406,0.1823,0.2678,0.4431,1.2349,7.1581,0.2591,0.275,0.0679,0.4379,1.0905,1.48,0.4125,3.6792,6.701,1.5055,0.3647,0.7066,2.223,4.021,0.1415,0.4651
02-Mar-03,1.1821,0.3108,2.3082,3.3863,0.2764,3.6568,0.2977,0.5518,0.648,0.9501,0.2532,1.5783,0.0733,2.145,1.4361,1.2964,0.3858,1.3406,0.1823,0.2678,0.4431,1.2349,7.1581,0.2591,0.275,0.0679,0.4379,1.0905,1.48,0.4125,3.6792,6.701,1.5055,0.3647,0.7066,2.223,4.021,0.1415,0.4651
03-Mar-03,1.1821,0.3108,2.3082,3.3863,0.2764,3.6568,0.2977,0.5518,0.648,0.9501,0.2532,1.5783,0.0733,2.145,1.4361,1.2964,0.3858,1.3406,0.1823,0.2678,0.4431,1.2349,7.1581,0.2591,0.275,0.0679,0.4379,1.0905,1.48,0.4125,3.6792,6.701,1.5055,0.3647,0.7066,2.223,4.021,0.1415,0.4651
04-Mar-03,1.1821,0.3108,2.3082,3.3863,0.2764,3.6568,0.2977,0.5518,0.648,0.9501,0.2532,1.5783,0.0733,2.145,1.4361,1.2964,0.3858,1.3406,0.1823,0.2678,0.4431,1.2349,7.1581,0.2591,0.275,0.0679,0.4379,1.0905,1.48,0.4125,3.6792,6.701,1.5055,0.3647,0.7066,2.223,4.021,0.1415,0.4651
05-Mar-03,1.1982,0.3151,2.3402,3.3961,0.2765,3.6523,0.3011,0.5416,0.6529,0.9556,0.2539,1.6044,0.0728,2.144,1.4418,1.3175,0.3846,1.3073,0.1825,0.2671,0.4435,1.2365,7.1691,0.259,0.2749,0.0679,0.4376,1.0856,1.4789,0.4123,3.6712,6.7021,1.5036,0.364,0.7063,2.2179,4.0191,0.1418,0.4637
06-Mar-03,1.2093,0.3181,2.3622,3.4176,0.2781,3.7058,0.303,0.5441,0.6565,0.9633,0.2567,1.6198,0.0735,2.15,1.4627,1.3278,0.3832,1.3346,0.1834,0.2678,0.4438,1.2413,7.1902,0.2597,0.2757,0.0681,0.4386,1.0881,1.5001,0.4135,3.7005,6.7988,1.507,0.365,0.7083,2.2241,4.0307,0.1423,0.465
07-Mar-03,1.2133,0.3188,2.367,3.4609,0.2804,3.7119,0.3072,0.5494,0.6581,0.9656,0.2577,1.6224,0.0744,2.1601,1.4692,1.3282,0.385,1.3417,0.1842,0.2689,0.4446,1.2464,7.2239,0.261,0.277,0.0684,0.4406,1.0926,1.5147,0.4154,3.7243,6.8725,1.5129,0.3667,0.7116,2.2346,4.0516,0.1428,0.4671
08-Mar-03,1.224,0.3219,2.3898,3.4802,0.2827,3.7359,0.3032,0.5548,0.6631,0.9753,0.2589,1.6309,0.0747,2.169,1.475,1.3348,0.3839,1.3472,0.1852,0.27,0.4481,1.2499,7.2651,0.262,0.2781,0.0687,0.4424,1.0971,1.5177,0.4171,3.7461,6.882,1.5176,0.3683,0.7145,2.2438,4.0679,0.1432,0.4691
09-Mar-03,1.224,0.3219,2.3898,3.4802,0.2827,3.7359,0.3032,0.5548,0.6631,0.9753,0.2589,1.6309,0.0747,2.169,1.475,1.3348,0.3839,1.3472,0.1852,0.27,0.4481,1.2499,7.2651,0.262,0.2781,0.0687,0.4424,1.0971,1.5177,0.4171,3.7461,6.882,1.5176,0.3683,0.7145,2.2438,4.0679,0.1432,0.4691
10-Mar-03,1.224,0.3219,2.3898,3.4802,0.2827,3.7359,0.3032,0.5548,0.6631,0.9753,0.2589,1.6309,0.0747,2.169,1.475,1.3348,0.3839,1.3472,0.1852,0.27,0.4481,1.2499,7.2651,0.262,0.2781,0.0687,0.4424,1.0971,1.5177,0.4171,3.7461,6.882,1.5176,0.3683,0.7145,2.2438,4.0679,0.1432,0.4691
