Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
15-May-10,1.1461,2.9843,2.2198,2.5865,1.3557,2.2362,2.8626,5.5471,5.311,0.8015,2.3219,1.5845,0.8726,1.781,1.7365,1.5878,3.1764,1.1601,1.9271,4.8492,1.7954,4.7241,1.287,6.1584,2.609,2.2884,3.9411,1.2674,5.9253,2.2163,5.9565,1.4217,6.2491,3.209,6.4834,1.4196,4.5849,4.0772,1.1327,2.2471,1.2149,3.8948
16-May-10,1.1461,2.9843,2.2198,2.5865,1.3557,2.2362,2.8626,5.5471,5.311,0.8015,2.3219,1.5845,0.8726,1.781,1.7365,1.5878,3.1764,1.1601,1.9271,4.8492,1.7954,4.7241,1.287,6.1584,2.609,2.2884,3.9411,1.2674,5.9253,2.2163,5.9565,1.4217,6.2491,3.209,6.4834,1.4196,4.5849,4.0772,1.1327,2.2471,1.2149,3.8948
17-May-10,1.1461,2.9843,2.2198,2.5865,1.3557,2.2362,2.8626,5.5471,5.311,0.8015,2.3219,1.5845,0.8726,1.781,1.7365,1.5878,3.1764,1.1601,1.9271,4.8492,1.7954,4.7241,1.287,6.1584,2.609,2.2884,3.9411,1.2674,5.9253,2.2163,5.9565,1.4217,6.2491,3.209,6.4834,1.4196,4.5849,4.0772,1.1327,2.2471,1.2149,3.8948
18-May-10,1.1376,2.9491,2.1941,2.5659,1.3482,2.1821,2.8498,5.464,5.2399,0.7918,2.2823,1.5668,0.8591,1.7811,1.719,1.5649,3.167,1.1541,1.9276,4.8494,1.8166,4.7244,1.2804,6.1206,2.6087,2.2832,3.9027,1.2478,5.8019,2.2164,5.9469,1.4023,6.2495,3.1805,6.3452,1.415,4.6102,4.0775,1.1328,2.2472,1.2157,3.8863
19-May-10,1.1249,2.9745,2.2129,2.5723,1.3672,2.1741,2.8653,5.5291,5.2785,0.7974,2.3129,1.5782,0.8686,1.7816,1.7302,1.5601,3.1684,1.1601,1.9196,4.8508,1.8384,4.7421,1.285,6.1244,2.6095,2.2857,3.913,1.2475,5.8616,2.217,5.9486,1.4103,6.2512,3.1092,6.3884,1.4103,4.6298,4.0783,1.1307,2.2478,1.2141,3.8841
20-May-10,1.1327,2.9186,2.1712,2.5398,1.3539,2.1441,2.7755,5.3137,5.1725,0.7733,2.2547,1.5505,0.8442,1.7826,1.6953,1.5008,3.1595,1.124,1.9557,4.8535,1.8006,4.6955,1.2725,6.1174,2.6109,2.2847,3.8439,1.2049,5.8074,2.218,5.942,1.3873,6.2547,3.1274,6.3063,1.4053,4.6364,4.0802,1.1314,2.2491,1.2146,3.8827
21-May-10,1.1184,2.9546,2.1984,2.5532,1.3727,2.1669,2.7524,5.2763,5.2371,0.7799,2.2655,1.5507,0.8505,1.7827,1.6869,1.4771,3.1591,1.1232,1.9549,4.8538,1.8661,4.668,1.2661,6.1472,2.611,2.2848,3.8196,1.1978,5.797,2.2184,5.9523,1.4133,6.2551,3.1003,6.4112,1.4016,4.6367,4.0805,1.1314,2.2493,1.2164,3.8765
22-May-10,1.1228,2.9909,2.2258,2.5607,1.3882,2.2039,2.7353,5.3785,5.3113,0.794,2.2634,1.5489,0.8627,1.7805,1.6668,1.4773,3.1541,1.1257,1.9797,4.8477,1.854,4.6775,1.2662,6.1291,2.6078,2.2814,3.7939,1.1967,5.7329,2.2159,5.9449,1.4228,6.2474,3.1347,6.4741,1.3929,4.6145,4.0752,1.13,2.2465,1.2114,3.8726
23-May-10,1.1228,2.9909,2.2258,2.5607,1.3882,2.2039,2.7353,5.3785,5.3113,0.794,2.2634,1.5489,0.8627,1.7805,1.6668,1.4773,3.1541,1.1257,1.9797,4.8477,1.854,4.6775,1.2662,6.1291,2.6078,2.2814,3.7939,1.1967,5.7329,2.2159,5.9449,1.4228,6.2474,3.1347,6.4741,1.3929,4.6145,4.0752,1.13,2.2465,1.2114,3.8726
24-May-10,1.1228,2.9909,2.2258,2.5607,1.3882,2.2039,2.7353,5.3785,5.3113,0.794,2.2634,1.5489,0.8627,1.7805,1.6668,1.4773,3.1541,1.1257,1.9797,4.8477,1.854,4.6775,1.2662,6.1291,2.6078,2.2814,3.7939,1.1967,5.7329,2.2159,5.9449,1.4228,6.2474,3.1347,6.4741,1.3929,4.6145,4.0752,1.13,2.2465,1.2114,3.8726
25-May-10,1.1378,2.9617,2.2038,2.5589,1.3735,2.1773,2.7262,5.3694,5.2575,0.7909,2.2496,1.5352,0.8593,1.7807,1.678,1.4719,3.1522,1.1299,1.9779,4.8482,1.8308,4.6787,1.265,6.1256,2.6077,2.2825,3.7944,1.1952,5.7674,2.2162,5.9456,1.4155,6.2481,3.1969,6.4406,1.3933,4.6163,4.0755,1.1302,2.2468,1.2115,3.8725
26-May-10,1.1379,2.9195,2.172,2.549,1.36,2.1375,2.6762,5.2113,5.194,0.7735,2.2102,1.525,0.8451,1.7808,1.6461,1.4401,3.1475,1.114,1.9904,4.8485,1.7898,4.6027,1.2561,6.1154,2.6069,2.2825,3.7332,1.1719,5.6661,2.216,5.936,1.3894,6.2484,3.1687,6.3306,1.3939,4.6249,4.0755,1.1279,2.2469,1.2158,3.8752
27-May-10,1.1379,2.9195,2.172,2.549,1.36,2.1375,2.6762,5.2113,5.194,0.7735,2.2102,1.525,0.8451,1.7808,1.6461,1.4401,3.1475,1.114,1.9904,4.8485,1.7898,4.6027,1.2561,6.1154,2.6069,2.2825,3.7332,1.1719,5.6661,2.216,5.936,1.3894,6.2484,3.1687,6.3306,1.3939,4.6249,4.0755,1.1279,2.2469,1.2158,3.8752
28-May-10,1.1254,2.9569,2.1997,2.6035,1.3761,2.133,2.7571,5.393,5.3018,0.7953,2.2756,1.5539,0.8604,1.7881,1.6983,1.5033,3.1592,1.141,1.9773,4.8684,1.8067,4.6703,1.2758,6.1383,2.6176,2.2964,3.7803,1.2045,5.7907,2.2251,5.9603,1.4003,6.274,3.126,6.3763,1.4007,4.6884,4.0913,1.1325,2.2562,1.2177,3.8938
29-May-10,1.1183,2.9759,2.2141,2.6014,1.3874,2.1374,2.7901,5.4412,5.3249,0.8092,2.2913,1.5525,0.8611,1.7847,1.7056,1.5179,3.1537,1.1468,1.9588,4.8591,1.8219,4.691,1.2745,6.1435,2.6125,2.2914,3.8455,1.217,5.8523,2.2209,5.953,1.4182,6.2621,3.1147,6.383,1.3959,4.6973,4.0831,1.1304,2.252,1.2172,3.8849
30-May-10,1.1183,2.9759,2.2141,2.6014,1.3874,2.1374,2.7901,5.4412,5.3249,0.8092,2.2913,1.5525,0.8611,1.7847,1.7056,1.5179,3.1537,1.1468,1.9588,4.8591,1.8219,4.691,1.2745,6.1435,2.6125,2.2914,3.8455,1.217,5.8523,2.2209,5.953,1.4182,6.2621,3.1147,6.383,1.3959,4.6973,4.0831,1.1304,2.252,1.2172,3.8849
31-May-10,1.1183,2.9759,2.2141,2.6014,1.3874,2.1374,2.7901,5.4412,5.3249,0.8092,2.2913,1.5525,0.8611,1.7847,1.7056,1.5179,3.1537,1.1468,1.9588,4.8591,1.8219,4.691,1.2745,6.1435,2.6125,2.2914,3.8455,1.217,5.8523,2.2209,5.953,1.4182,6.2621,3.1147,6.383,1.3959,4.6973,4.0831,1.1304,2.252,1.2172,3.8849
01-Jun-10,1.1301,2.9508,2.1951,2.5856,1.3854,2.1396,2.7658,5.3873,5.2571,0.7981,2.2846,1.5431,0.861,1.7848,1.7005,1.5098,3.1542,1.1339,1.95,4.8595,1.8107,4.6383,1.2754,6.1312,2.6141,2.2906,3.8453,1.2169,5.8061,2.221,5.9493,1.4032,6.2625,3.1257,6.3518,1.3907,4.6976,4.0836,1.128,2.2521,1.2183,3.8842
02-Jun-10,1.1273,2.9216,2.1733,2.5918,1.3821,2.1444,2.7335,5.2809,5.1902,0.7859,2.2594,1.5295,0.8482,1.7915,1.7029,1.4878,3.1634,1.1281,1.9689,4.8777,1.8257,4.6279,1.2667,6.1521,2.6229,2.2992,3.8012,1.2025,5.766,2.2293,5.9657,1.3905,6.286,3.1375,6.3506,1.3905,4.7264,4.0986,1.1322,2.2605,1.2213,3.8952
03-Jun-10,1.1229,2.9695,2.2092,2.6495,1.4122,2.1512,2.7857,5.4018,5.2792,0.8016,2.3101,1.5622,0.8581,1.8068,1.7142,1.5054,3.19,1.1422,1.9654,4.9194,1.8123,4.6942,1.2821,6.2025,2.6456,2.3185,3.8447,1.2192,5.7929,2.2484,6.0167,1.4108,6.3396,3.1587,6.3964,1.3981,4.7803,4.1334,1.1419,2.2798,1.2304,3.9276
04-Jun-10,1.1389,3.0024,2.234,2.6776,1.4261,2.1862,2.8391,5.4883,5.3391,0.8143,2.3448,1.5784,0.8679,1.8231,1.7586,1.5469,3.2193,1.1575,1.9675,4.9637,1.8277,4.7441,1.2998,6.2606,2.67,2.3398,3.9112,1.2501,5.9012,2.2687,6.0669,1.4332,6.3968,3.1651,6.4974,1.4091,4.8375,4.1699,1.1522,2.3003,1.2414,3.9618
05-Jun-10,1.1561,3.0158,2.2438,2.7009,1.4339,2.1822,2.8534,5.4472,5.3318,0.7924,2.3542,1.5989,0.8676,1.8431,1.7746,1.5543,3.2541,1.1636,1.9889,5.0182,1.8487,4.7799,1.3138,6.3446,2.699,2.3655,3.9471,1.2609,5.9324,2.2933,6.1233,1.4378,6.467,3.2278,6.5035,1.4237,4.8925,4.2155,1.1649,2.3256,1.2568,3.9994
06-Jun-10,1.1561,3.0158,2.2438,2.7009,1.4339,2.1822,2.8534,5.4472,5.3318,0.7924,2.3542,1.5989,0.8676,1.8431,1.7746,1.5543,3.2541,1.1636,1.9889,5.0182,1.8487,4.7799,1.3138,6.3446,2.699,2.3655,3.9471,1.2609,5.9324,2.2933,6.1233,1.4378,6.467,3.2278,6.5035,1.4237,4.8925,4.2155,1.1649,2.3256,1.2568,3.9994
07-Jun-10,1.1561,3.0158,2.2438,2.7009,1.4339,2.1822,2.8534,5.4472,5.3318,0.7924,2.3542,1.5989,0.8676,1.8431,1.7746,1.5543,3.2541,1.1636,1.9889,5.0182,1.8487,4.7799,1.3138,6.3446,2.699,2.3655,3.9471,1.2609,5.9324,2.2933,6.1233,1.4378,6.467,3.2278,6.5035,1.4237,4.8925,4.2155,1.1649,2.3256,1.2568,3.9994
08-Jun-10,1.15,3.0039,2.2339,2.7052,1.4308,2.159,2.8125,5.3822,5.2987,0.7805,2.3188,1.6067,0.8688,1.865,1.7609,1.5272,3.2887,1.1664,2.0309,5.0777,1.8736,4.8204,1.3185,6.3695,2.7297,2.3902,3.9643,1.2458,5.8685,2.3205,6.1857,1.4242,6.5439,3.2322,6.4533,1.4414,4.9373,4.2654,1.1762,2.3544,1.2709,4.0465
09-Jun-10,1.1411,2.9921,2.2254,2.6905,1.4265,2.1592,2.7842,5.3682,5.2671,0.7819,2.3048,1.6101,0.8595,1.8663,1.7705,1.525,3.2892,1.1603,2.0403,5.0813,1.871,4.825,1.3187,6.3718,2.7327,2.3913,3.9683,1.2327,5.9023,2.3224,6.19,1.4223,6.5484,3.1686,6.473,1.444,4.9421,4.2677,1.1771,2.3561,1.2692,4.0442
10-Jun-10,1.1525,3.0383,2.2599,2.7357,1.443,2.1763,2.8353,5.4871,5.3628,0.8003,2.3464,1.6437,0.87,1.8875,1.8028,1.5629,3.3254,1.1795,2.0653,5.139,1.8932,4.8659,1.3355,6.4508,2.7646,2.4198,4.016,1.2624,5.9486,2.3482,6.2541,1.4413,6.6228,3.21,6.5375,1.4614,5.0028,4.3139,1.1904,2.3834,1.2821,4.0894
11-Jun-10,1.1588,3.0576,2.2743,2.7603,1.452,2.1871,2.8821,5.5214,5.3926,0.8078,2.3762,1.6497,0.8762,1.8871,1.8198,1.592,3.3263,1.1824,2.0681,5.1379,1.8937,4.9005,1.339,6.4538,2.7627,2.4217,4.0161,1.2859,5.9767,2.3477,6.2528,1.4539,6.6214,3.2039,6.5785,1.4621,5.0068,4.308,1.1902,2.3833,1.2817,4.0879
12-Jun-10,1.1622,3.0772,2.289,2.7619,1.4582,2.2104,2.9171,5.6067,5.4342,0.8213,2.3933,1.6499,0.891,1.8872,1.8294,1.5969,3.3255,1.1961,2.0587,5.1383,1.9241,4.9045,1.3456,6.4564,2.7622,2.4218,4.0282,1.2939,6.0012,2.3481,6.2531,1.4611,6.6218,3.2315,6.6192,1.4616,5.0262,4.3073,1.1902,2.3838,1.2845,4.0893
13-Jun-10,1.1622,3.0772,2.289,2.7619,1.4582,2.2104,2.9171,5.6067,5.4342,0.8213,2.3933,1.6499,0.891,1.8872,1.8294,1.5969,3.3255,1.1961,2.0587,5.1383,1.9241,4.9045,1.3456,6.4564,2.7622,2.4218,4.0282,1.2939,6.0012,2.3481,6.2531,1.4611,6.6218,3.2315,6.6192,1.4616,5.0262,4.3073,1.1902,2.3838,1.2845,4.0893
14-Jun-10,1.1622,3.0772,2.289,2.7619,1.4582,2.2104,2.9171,5.6067,5.4342,0.8213,2.3933,1.6499,0.891,1.8872,1.8294,1.5969,3.3255,1.1961,2.0587,5.1383,1.9241,4.9045,1.3456,6.4564,2.7622,2.4218,4.0282,1.2939,6.0012,2.3481,6.2531,1.4611,6.6218,3.2315,6.6192,1.4616,5.0262,4.3073,1.1902,2.3838,1.2845,4.0893
15-Jun-10,1.1702,3.1065,2.3104,2.7817,1.4718,2.221,2.9539,5.672,5.4741,0.8294,2.4185,1.6602,0.8985,1.8873,1.8355,1.6235,3.3256,1.2025,2.0561,5.1386,1.9161,4.9367,1.3516,6.4656,2.7623,2.4219,4.0644,1.3137,6.0015,2.3483,6.2535,1.4747,6.6221,3.254,6.655,1.462,5.0426,4.3073,1.1874,2.3842,1.2836,4.0904
16-Jun-10,1.182,3.1097,2.3127,2.7838,1.4778,2.2319,2.9393,5.6752,5.4682,0.8272,2.4041,1.6544,0.9031,1.8873,1.8364,1.6197,3.3233,1.1978,2.0653,5.1387,1.8939,4.9455,1.3526,6.4856,2.7623,2.4222,4.0544,1.3109,5.9991,2.3483,6.2535,1.473,6.6221,3.2709,6.6543,1.4625,5.0444,4.3075,1.1874,2.3845,1.2832,4.093
17-Jun-10,1.1827,3.1169,2.3179,2.792,1.4814,2.2547,2.9434,5.6834,5.4846,0.8273,2.4144,1.6673,0.9023,1.8871,1.8343,1.6284,3.3238,1.2027,2.0599,5.1379,1.8918,4.9487,1.3547,6.476,2.762,2.4221,4.0561,1.3132,6.0568,2.3483,6.2528,1.4838,6.6214,3.2762,6.7449,1.4627,5.0397,4.307,1.1873,2.3844,1.2813,4.0963
18-Jun-10,1.1843,3.1376,2.334,2.7953,1.4912,2.2362,2.968,5.7327,5.5126,0.8372,2.4366,1.6935,0.9072,1.8867,1.8414,1.6328,3.3217,1.2063,2.0669,5.1371,1.8943,4.9433,1.355,6.4702,2.7628,2.4224,4.069,1.3226,6.0499,2.3472,6.2474,1.4869,6.62,3.31,6.7035,1.4634,5.0325,4.3059,1.1871,2.3843,1.2826,4.0995
19-Jun-10,1.1922,3.1371,2.3335,2.792,1.4911,2.2547,2.9649,5.7296,5.5056,0.8324,2.4429,1.6982,0.9083,1.886,1.8302,1.6335,3.3204,1.2091,2.0812,5.135,1.8955,4.9433,1.3603,6.4923,2.7631,2.423,4.0798,1.3238,6.1067,2.3464,6.2512,1.4938,6.6175,3.2914,6.7611,1.4629,5.0401,4.3044,1.1866,2.3836,1.2826,4.1
20-Jun-10,1.1922,3.1371,2.3335,2.792,1.4911,2.2547,2.9649,5.7296,5.5056,0.8324,2.4429,1.6982,0.9083,1.886,1.8302,1.6335,3.3204,1.2091,2.0812,5.135,1.8955,4.9433,1.3603,6.4923,2.7631,2.423,4.0798,1.3238,6.1067,2.3464,6.2512,1.4938,6.6175,3.2914,6.7611,1.4629,5.0401,4.3044,1.1866,2.3836,1.2826,4.1
21-Jun-10,1.1922,3.1371,2.3335,2.792,1.4911,2.2547,2.9649,5.7296,5.5056,0.8324,2.4429,1.6982,0.9083,1.886,1.8302,1.6335,3.3204,1.2091,2.0812,5.135,1.8955,4.9433,1.3603,6.4923,2.7631,2.423,4.0798,1.3238,6.1067,2.3464,6.2512,1.4938,6.6175,3.2914,6.7611,1.4629,5.0401,4.3044,1.1866,2.3836,1.2826,4.1
22-Jun-10,1.1923,3.1397,2.3358,2.7993,1.4926,2.259,2.9714,5.7849,5.5256,0.8391,2.4546,1.6981,0.9088,1.8849,1.8547,1.6646,3.3214,1.214,2.0654,5.1322,1.9222,4.9422,1.3696,6.4795,2.7734,2.4248,4.1247,1.3447,6.1344,2.345,6.2517,1.4943,6.6137,3.3243,6.7995,1.4626,5.0604,4.3017,1.1838,2.3824,1.2823,4.0964
23-Jun-10,1.1737,3.0567,2.2745,2.7287,1.4539,2.1927,2.8692,5.6034,5.3855,0.8133,2.3851,1.6679,0.8839,1.8525,1.813,1.6243,3.2629,1.1857,2.044,5.0437,1.8609,4.8281,1.34,6.3616,2.7193,2.3813,4.009,1.3093,5.9959,2.3044,6.1443,1.4577,6.5,3.2788,6.6038,1.4377,4.9839,4.2271,1.1634,2.3418,1.2606,4.0201
24-Jun-10,1.1535,3.0368,2.2603,2.7445,1.4444,2.1735,2.8469,5.5587,5.3531,0.8076,2.3748,1.6615,0.8792,1.8406,1.7828,1.6057,3.2416,1.1753,2.0383,5.0116,1.8499,4.7722,1.3271,6.3142,2.7018,2.3663,3.984,1.3074,5.9433,2.2896,6.0987,1.4483,6.4582,3.2577,6.5481,1.4295,4.9667,4.2004,1.156,2.3268,1.2522,3.9882
25-Jun-10,1.1545,3.038,2.2609,2.7546,1.4409,2.1805,2.8332,5.5134,5.344,0.7996,2.364,1.667,0.879,1.8402,1.7689,1.5984,3.2387,1.1652,2.0588,5.0102,1.8793,4.7717,1.3232,6.3172,2.7061,2.3657,3.9672,1.2999,5.9333,2.2894,6.0994,1.448,6.4568,3.257,6.5467,1.4305,4.9739,4.1993,1.1557,2.3265,1.2508,3.9793
26-Jun-10,1.1534,3.0364,2.2599,2.7402,1.4405,2.1836,2.8236,5.4861,5.2911,0.7941,2.3623,1.6696,0.8756,1.8397,1.7627,1.5882,3.2383,1.1619,2.0535,5.0088,1.881,4.7574,1.3199,6.3242,2.709,2.3651,3.9674,1.2915,5.92,2.2888,6.0978,1.4447,6.4551,3.2561,6.5449,1.4315,4.9819,4.1979,1.1554,2.326,1.2498,3.9753
27-Jun-10,1.1534,3.0364,2.2599,2.7402,1.4405,2.1836,2.8236,5.4861,5.2911,0.7941,2.3623,1.6696,0.8756,1.8397,1.7627,1.5882,3.2383,1.1619,2.0535,5.0088,1.881,4.7574,1.3199,6.3242,2.709,2.3651,3.9674,1.2915,5.92,2.2888,6.0978,1.4447,6.4551,3.2561,6.5449,1.4315,4.9819,4.1979,1.1554,2.326,1.2498,3.9753
28-Jun-10,1.1534,3.0364,2.2599,2.7402,1.4405,2.1836,2.8236,5.4861,5.2911,0.7941,2.3623,1.6696,0.8756,1.8397,1.7627,1.5882,3.2383,1.1619,2.0535,5.0088,1.881,4.7574,1.3199,6.3242,2.709,2.3651,3.9674,1.2915,5.92,2.2888,6.0978,1.4447,6.4551,3.2561,6.5449,1.4315,4.9819,4.1979,1.1554,2.326,1.2498,3.9753
29-Jun-10,1.1598,3.061,2.2781,2.7776,1.452,2.1967,2.8672,5.5125,5.2595,0.7992,2.3834,1.6956,0.8844,1.8451,1.7848,1.6128,3.2444,1.1734,2.0653,5.0236,1.8965,4.7476,1.3308,6.3362,2.7152,2.3708,3.9947,1.3078,5.9551,2.2955,6.1197,1.4589,6.474,3.2313,6.6081,1.4382,4.998,4.2104,1.1588,2.3334,1.2526,3.9848
30-Jun-10,1.1635,3.0198,2.2484,2.7779,1.4366,2.1671,2.8419,5.4006,5.1573,0.7836,2.3615,1.6946,0.8744,1.8442,1.7599,1.5799,3.24,1.1665,2.0789,5.0212,1.8535,4.7449,1.3184,6.344,2.7131,2.3691,3.9628,1.2837,5.9118,2.2941,6.1107,1.4376,6.4709,3.2468,6.5379,1.437,5.0014,4.2084,1.1562,2.3322,1.2516,3.9755
01-Jul-10,1.1511,3.0439,2.2674,2.7754,1.4495,2.1592,2.8533,5.4868,5.1932,0.7945,2.3809,1.7091,0.8806,1.8457,1.7591,1.5762,3.2415,1.1682,2.0834,5.0253,1.8541,4.768,1.3236,6.3404,2.7216,2.3706,3.9727,1.2793,5.9052,2.2959,6.1116,1.4409,6.4761,3.2211,6.5378,1.4374,5.014,4.2116,1.1572,2.3343,1.2517,3.9778
02-Jul-10,1.1572,3.0549,2.2752,2.7594,1.4533,2.157,2.8378,5.492,5.2421,0.7948,2.376,1.7264,0.8843,1.8445,1.736,1.5507,3.2382,1.166,2.0922,5.0223,1.8538,4.7589,1.3216,6.3494,2.7202,2.3676,3.9643,1.2646,5.8798,2.2944,6.1016,1.4498,6.4719,3.2078,6.5246,1.4365,5.019,4.2092,1.1564,2.3332,1.2501,3.9714
03-Jul-10,1.1624,3.0968,2.3068,2.8027,1.475,2.2125,2.86,5.5557,5.3664,0.8097,2.4128,1.7333,0.8967,1.8441,1.7399,1.5583,3.2381,1.1699,2.1042,5.0212,1.9107,4.7505,1.3232,6.3546,2.7235,2.3665,3.9461,1.2789,5.9117,2.2942,6.1164,1.4739,6.4705,3.2071,6.6699,1.4364,5.0156,4.2084,1.1562,2.3317,1.2504,3.9661
04-Jul-10,1.1624,3.0968,2.3068,2.8027,1.475,2.2125,2.86,5.5557,5.3664,0.8097,2.4128,1.7333,0.8967,1.8441,1.7399,1.5583,3.2381,1.1699,2.1042,5.0212,1.9107,4.7505,1.3232,6.3546,2.7235,2.3665,3.9461,1.2789,5.9117,2.2942,6.1164,1.4739,6.4705,3.2071,6.6699,1.4364,5.0156,4.2084,1.1562,2.3317,1.2504,3.9661
05-Jul-10,1.1624,3.0968,2.3068,2.8027,1.475,2.2125,2.86,5.5557,5.3664,0.8097,2.4128,1.7333,0.8967,1.8441,1.7399,1.5583,3.2381,1.1699,2.1042,5.0212,1.9107,4.7505,1.3232,6.3546,2.7235,2.3665,3.9461,1.2789,5.9117,2.2942,6.1164,1.4739,6.4705,3.2071,6.6699,1.4364,5.0156,4.2084,1.1562,2.3317,1.2504,3.9661
06-Jul-10,1.1828,3.1014,2.3106,2.7916,1.4776,2.2189,2.8605,5.6069,5.4347,0.8093,2.4047,1.736,0.9032,1.8436,1.7311,1.5497,3.239,1.178,2.1,5.0197,1.8902,4.748,1.3238,6.3616,2.721,2.367,3.9406,1.2712,5.9256,2.2936,6.1148,1.4782,6.4688,3.2804,6.6681,1.4362,5.0071,4.2069,1.1559,2.3306,1.2513,3.9599
07-Jul-10,1.1814,3.1149,2.3212,2.8014,1.478,2.2234,2.8766,5.6556,5.4821,0.8138,2.4112,1.737,0.9092,1.844,1.7401,1.5635,3.2393,1.182,2.099,5.0208,1.8813,4.7469,1.3267,6.3586,2.7197,2.3676,3.9393,1.2777,5.9269,2.2941,6.1181,1.4844,6.4702,3.2929,6.6696,1.437,5.0081,4.208,1.1542,2.3313,1.2515,3.9597
08-Jul-10,1.1859,3.1114,2.3187,2.7867,1.4761,2.2369,2.8605,5.6252,5.4819,0.8149,2.4111,1.7413,0.9079,1.8439,1.7415,1.5614,3.2389,1.1812,2.1136,5.0206,1.8532,4.7354,1.3265,6.3693,2.7209,2.3666,3.9188,1.2719,5.9304,2.294,6.1178,1.4813,6.4698,3.2927,6.7171,1.4374,4.9985,4.2076,1.1541,2.3316,1.2515,3.9549
09-Jul-10,1.1852,3.1295,2.3324,2.7896,1.4847,2.2504,2.8907,5.7072,5.5208,0.8277,2.4393,1.7512,0.9172,1.8445,1.7651,1.6104,3.2405,1.1882,2.092,5.0222,1.8529,4.7724,1.3346,6.3824,2.7221,2.3678,3.9372,1.3022,5.96,2.2953,6.1299,1.4918,6.4719,3.3056,6.7559,1.4404,5.0023,4.2092,1.1545,2.3327,1.2526,3.9497
10-Jul-10,1.1935,3.1336,2.336,2.7979,1.4841,2.2537,2.8972,5.7416,5.52,0.8344,2.4608,1.7491,0.9212,1.8439,1.7691,1.6132,3.2372,1.1888,2.083,5.0206,1.8532,4.7697,1.3381,6.3737,2.7226,2.3693,3.9475,1.3071,5.9876,2.2945,6.1279,1.494,6.4698,3.3223,6.791,1.4421,5.0226,4.2079,1.1541,2.3323,1.2502,3.9433
11-Jul-10,1.1935,3.1336,2.336,2.7979,1.4841,2.2537,2.8972,5.7416,5.52,0.8344,2.4608,1.7491,0.9212,1.8439,1.7691,1.6132,3.2372,1.1888,2.083,5.0206,1.8532,4.7697,1.3381,6.3737,2.7226,2.3693,3.9475,1.3071,5.9876,2.2945,6.1279,1.494,6.4698,3.3223,6.791,1.4421,5.0226,4.2079,1.1541,2.3323,1.2502,3.9433
12-Jul-10,1.1935,3.1336,2.336,2.7979,1.4841,2.2537,2.8972,5.7416,5.52,0.8344,2.4608,1.7491,0.9212,1.8439,1.7691,1.6132,3.2372,1.1888,2.083,5.0206,1.8532,4.7697,1.3381,6.3737,2.7226,2.3693,3.9475,1.3071,5.9876,2.2945,6.1279,1.494,6.4698,3.3223,6.791,1.4421,5.0226,4.2079,1.1541,2.3323,1.2502,3.9433
13-Jul-10,1.1849,3.0924,2.3052,2.7514,1.4665,2.2247,2.8731,5.6485,5.4288,0.8236,2.4348,1.7238,0.9106,1.8339,1.7755,1.601,3.2193,1.176,2.0706,4.9933,1.8672,4.7453,1.3256,6.3303,2.7085,2.3584,3.9231,1.2991,5.9384,2.2815,6.0866,1.4723,6.4347,3.3103,6.6889,1.4362,5.0115,4.1852,1.1478,2.3203,1.2432,3.9153
14-Jul-10,1.1795,3.0969,2.3087,2.7667,1.47,2.2212,2.8992,5.6629,5.4263,0.8307,2.4517,1.7301,0.9112,1.8349,1.7775,1.6054,3.2213,1.1789,2.0754,4.9958,1.8725,4.7567,1.3277,6.3272,2.7095,2.3599,3.9216,1.3055,5.947,2.2828,6.0879,1.4706,6.4382,3.2884,6.6755,1.4407,5.0142,4.1873,1.1464,2.3217,1.2432,3.9174
15-Jul-10,1.1799,3.1352,2.3356,2.805,1.4833,2.2399,2.9448,5.753,5.4865,0.8425,2.4818,1.7383,0.9189,1.836,1.7792,1.621,3.2236,1.19,2.0718,4.9988,1.894,4.7615,1.3365,6.3464,2.7101,2.3619,3.9365,1.3192,6.012,2.2844,6.122,1.4922,6.4421,3.2903,6.7562,1.4454,5.019,4.1897,1.1471,2.3234,1.2431,3.9116
16-Jul-10,1.1989,3.1779,2.3675,2.8338,1.5004,2.2543,2.9816,5.8261,5.5631,0.8472,2.5162,1.7615,0.93,1.846,1.7908,1.6293,3.2409,1.201,2.0946,5.026,1.8877,4.79,1.3447,6.3898,2.7237,2.3756,3.9597,1.3337,6.0402,2.2969,6.1615,1.5088,6.4772,3.3382,6.8085,1.4595,5.053,4.2124,1.1533,2.3362,1.2496,3.9309
17-Jul-10,1.2111,3.2131,2.3938,2.8383,1.5153,2.2774,2.9739,5.8537,5.622,0.853,2.5275,1.7695,0.9427,1.8465,1.7705,1.6234,3.2416,1.2061,2.118,5.0274,1.8976,4.8062,1.3421,6.4248,2.7257,2.3753,3.9497,1.3245,6.0618,2.2978,6.1756,1.5279,6.4789,3.3512,6.8969,1.4647,5.0667,4.2137,1.1536,2.3371,1.2513,3.9308
